"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620002285,ヘパフラッシュ１００単位／ｍＬシリンジ１０ｍＬ　１，０００単位,3334402G4055,153.0 ,0,"194,586 "
620004193,ヘパリンＮａロック１０Ｕ／ｍＬシリンジオーツカ１０ｍＬ　１００Ｕ,3334402G2079,114.0 ,1,"167,361 "
621653101,ヘパリンＮａ透析用５００Ｕ／ｍＬシリンジ１０ｍＬ「ＮＰ」　５千Ｕ,3334402G5043,209.0 ,1,"142,012 "
620002283,ヘパフラッシュ１０単位／ｍＬシリンジ１０ｍＬ　１００単位,3334402G2052,111.0 ,0,"136,929 "
620004183,ヘパフィルド透析用２５０単位／ｍＬシリンジ２０ｍＬ　５千単位,3334402P2028,209.0 ,1,"134,876 "
622083901,ヘパリンＮａ透析用２５０Ｕ／ｍＬシリンジ２０ｍＬニプロ　５千Ｕ,3334402P2052,209.0 ,1,"108,835 "
620004192,ヘパリンＮａロック１０Ｕ／ｍＬシリンジオーツカ５ｍＬ　５０Ｕ,3334402G1064,114.0 ,1,"98,267 "
621825302,ヘパリンＮａ注５千単位／５ｍＬ「モチダ」　５，０００単位,3334401A5062,204.0 ,0,"97,344 "
620004194,ヘパリンＮａロック１００Ｕ／ｍＬシリンジオーツカ５ｍＬ　５００Ｕ,3334402G3067,140.0 ,1,"73,417 "
620002282,ヘパフラッシュ１０単位／ｍＬシリンジ５ｍＬ　５０単位,3334402G1048,109.0 ,0,"70,625 "
620812504,ヘパリンナトリウム注Ｎ５千単位／５ｍＬ「ＡＹ」　５，０００単位,3334401A3019,160.0 ,0,"65,909 "
620006312,ヘパリンＮａ透析用２５０単位／ｍＬ「フソー」２０ｍＬ　５千Ｕ,3334402A1037,99.0 ,1,"63,353 "
620002284,ヘパフラッシュ１００単位／ｍＬシリンジ５ｍＬ　５００単位,3334402G3040,139.0 ,0,"58,910 "
621463403,ヘパリンＮａロック用１００Ｕ／ｍＬシリンジ１０ｍＬニプロ　１千Ｕ,3334402G4110,170.0 ,0,"52,883 "
621463203,ヘパリンＮａロック用１０Ｕ／ｍＬシリンジ１０ｍＬニプロ　１００Ｕ,3334402G2117,138.0 ,0,"50,276 "
621825301,ノボ・ヘパリン注５千単位／５ｍＬ　５，０００単位,3334401A5054,204.0 ,0,"48,089 "
620004188,ヘパリンＮａ透析２５０Ｕ／ｍＬシリンジ２０ｍＬ「フソー」　５千Ｕ,3334402P2044,209.0 ,1,"44,627 "
621463103,ヘパリンＮａロック用１０Ｕ／ｍＬシリンジ５ｍＬニプロ　５０Ｕ,3334402G1102,138.0 ,0,"44,293 "
621497403,ヘパリンＮａロック用１００Ｕ／ｍＬシリンジ５ｍＬニプロ　５００Ｕ,3334402G3105,161.0 ,0,"40,311 "
621653201,ヘパリンＮａ透析用５００Ｕ／ｍＬシリンジ２０ｍＬ「ＮＰ」　１万Ｕ,3334402G6031,305.0 ,1,"37,993 "
643330011,ヘパリンナトリウム注射液　５，０００単位５ｍＬ,3334401A3019,160.0 ,0,"36,887 "
622083701,ヘパリンＮａ透析用２５０Ｕ／ｍＬシリンジ１２ｍＬニプロ　３千Ｕ,3334402P4020,196.0 ,1,"33,979 "
621544301,ヘパリンＮａロック１００Ｕ／ｍＬシリンジ１０ｍＬ「テバ」　１千Ｕ,3334402G4136,152.0 ,1,"33,035 "
621825802,ヘパリンナトリウム注１万単位／１０ｍＬ「ＡＹ」　１０，０００単位,3334401A6123,396.0 ,0,"32,103 "
620004186,ヘパリンＮａ透析２００Ｕ／ｍＬシリンジ２０ｍＬ「フソー」　４千Ｕ,3334402P1030,209.0 ,1,"31,273 "
620005700,ヘパリンＮａ透析用１５０単位／ｍＬフソー２０ｍＬ　３千Ｕ,3334402A2025,94.0 ,1,"29,304 "
620008392,ヘパリンＮａ注５千単位／５ｍＬ「Ｆ」　５，０００単位,3334401A5011,149.0 ,0,"26,801 "
621994801,ダルテパリンＮａ静注２５００Ｕ１０ｍＬシリンジニプロ　低ヘパＩＵ,3334403G2022,484.0 ,1,"26,610 "
621989401,ミニヘパ透析用２００単位／ｍＬシリンジ２０ｍＬ　４千低ヘパ単位,3334404G6022,901.0 ,1,"23,356 "
621994901,ダルテパリンＮａ静注３千Ｕ１２ｍＬシリンジニプロ　３千低ヘパＩＵ,3334403G3029,552.0 ,1,"21,505 "
621995101,ダルテパリンＮａ静注５千Ｕ２０ｍＬシリンジニプロ　５千低ヘパＩＵ,3334403G5021,780.0 ,1,"20,283 "
621728201,ローヘパ透析用２００単位／ｍＬシリンジ２０ｍＬ　４千低ヘパ単位,3334404G3031,906.0 ,0,"19,182 "
621700202,ヘパリンＮａロック１００Ｕ／ｍＬシリンジ「ＳＮ」１０ｍＬ　１千Ｕ,3334402G4128,152.0 ,1,"18,839 "
621544201,ヘパリンＮａロック１００Ｕ／ｍＬシリンジ５ｍＬ「テバ」　５００Ｕ,3334402G3121,140.0 ,1,"17,789 "
621989301,ミニヘパ透析用１５０単位／ｍＬシリンジ２０ｍＬ　３千低ヘパ単位,3334404G5026,714.0 ,0,"16,967 "
621544101,ヘパリンＮａロック１０Ｕ／ｍＬシリンジ１０ｍＬ「テバ」　１００Ｕ,3334402G2133,114.0 ,1,"16,354 "
622083801,ヘパリンＮａ透析用２５０Ｕ／ｍＬシリンジ１６ｍＬニプロ　４千Ｕ,3334402P5027,209.0 ,1,"16,114 "
621989201,ミニヘパ透析用１００単位／ｍＬシリンジ２０ｍＬ　２千低ヘパ単位,3334404G4020,531.0 ,0,"14,230 "
620004764,ペミロックヘパリンロック用１００Ｕ／ｍＬシリンジ１０ｍＬ　１千Ｕ,3334402G4080,152.0 ,1,"13,585 "
621728101,ローヘパ透析用１５０単位／ｍＬシリンジ２０ｍＬ　３千低ヘパ単位,3334404G2035,714.0 ,0,"13,249 "
621995001,ダルテパリンＮａ静注４千Ｕ１６ｍＬシリンジニプロ　４千低ヘパＩＵ,3334403G4025,680.0 ,1,"13,199 "
620005699,ヘパリンＮａ透析用１５０単位／ｍＬシリンジ２０ｍＬフソー　３千Ｕ,3334402G8034,196.0 ,1,"13,074 "
621515201,ローヘパ透析用５００単位／ｍＬバイアル１０ｍＬ　５千低ヘパ単位,3334404A1060,964.0 ,0,"12,476 "
622131301,ヘパフィルド透析用１５０単位／ｍＬシリンジ２０ｍＬ　３千単位,3334402G8042,196.0 ,1,"12,284 "
621825502,ヘパリンＮａ注１万単位／１０ｍＬ「モチダ」　１０，０００単位,3334401A6158,347.0 ,0,"11,986 "
621480901,ミニヘパ透析用５００Ｕ／ｍＬバイアル１０ｍＬ　５千低ヘパＵ,3334404A1052,963.0 ,1,"11,696 "
622131401,ヘパフィルド透析用２００単位／ｍＬシリンジ２０ｍＬ　４千単位,3334402P1048,209.0 ,1,"11,447 "
620006728,ヘパリンナトリウム注射液　１０，０００単位１０ｍＬ,3334401A6018,284.0 ,0,"11,230 "
620004187,ヘパリンＮａ透析２５０Ｕ／ｍＬシリンジ２０ｍＬ「ＡＴ」　５千Ｕ,3334402P2036,209.0 ,1,"10,281 "
621825602,ヘパリンナトリウム注Ｎ１万単位／１０ｍＬ「ＡＹ」　１万単位,3334401A6131,396.0 ,0,"10,152 "
620005701,ヘパリンＮａ透析用２００単位／ｍＬフソー２０ｍＬ　４千Ｕ,3334402A3021,99.0 ,1,"9,970 "
621728001,ローヘパ透析用１００単位／ｍＬシリンジ２０ｍＬ　２千低ヘパ単位,3334404G1039,529.0 ,0,"9,928 "
620004762,ペミロックヘパリンロック用１０Ｕ／ｍＬシリンジ１０ｍＬ　１００Ｕ,3334402G2087,114.0 ,1,"9,886 "
620812203,ヘパリンＣａ皮下注２万単位／０．８ｍＬ「サワイ」　２万単位,3334400A3049,698.0 ,1,"9,708 "
620812701,フラグミン静注５千単位／５ｍＬ　５千低分子ヘパリン国際単位,3334403A2160,"1,217.0 ",0,"9,514 "
621544001,ヘパリンＮａロック１０Ｕ／ｍＬシリンジ５ｍＬ「テバ」　５０Ｕ,3334402G1129,114.0 ,1,"9,185 "
620006725,ヘパリンナトリウム注射液　５，０００単位５ｍＬ,3334401A5011,149.0 ,0,"9,072 "
620009151,クリバリン透析用１千単位／ｍＬバイアル５ｍＬ　５千低ヘパ国際単位,3334405A2045,"1,050.0 ",0,"8,947 "
621673102,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「ＡＦＰ」　５千低分子ヘパＩＵ,3334403A2208,597.0 ,1,"7,557 "
621825704,ヘパリンナトリウム注１万単位／１０ｍＬ「ニプロ」　１万単位,3334401A6140,417.0 ,0,"6,256 "
620004763,ペミロックヘパリンロック用１００Ｕ／ｍＬシリンジ５ｍＬ　５００Ｕ,3334402G3075,140.0 ,1,"5,952 "
621700102,ヘパリンＮａロック１０Ｕ／ｍＬシリンジ「ＳＮ」１０ｍＬ　１００Ｕ,3334402G2125,114.0 ,1,"5,615 "
621702702,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「サワイ」　５千低ヘパＩＵ,3334403A2194,701.0 ,1,"5,491 "
620004185,ヘパリンＮａ透析２００Ｕ／ｍＬシリンジ２０ｍＬ「ＡＴ」　４千Ｕ,3334402P1021,209.0 ,1,"5,059 "
621956701,ヘパリンＮａ透析３５０Ｕ／ｍＬシリンジ２０ｍＬ「フソー」　７千Ｕ,3334402P3024,305.0 ,1,"4,770 "
620004761,ペミロックヘパリンロック用１０単位／ｍＬシリンジ５ｍＬ　５０単位,3334402G1072,114.0 ,1,"4,738 "
621825501,ノボ・ヘパリン注１万単位／１０ｍＬ　１０，０００単位,3334401A6107,347.0 ,0,"4,681 "
620005186,デリバデクスヘパリンロック１００Ｕ／ｍＬシリンジ１０ｍＬ　１千Ｕ,3334402G4098,152.0 ,1,"3,545 "
621826402,ヘパリンナトリウム注１０万単位／１００ｍＬ「ＡＹ」　１０万単位,3334401A8088,"2,131.0 ",0,"3,190 "
621826102,ヘパリンナトリウム注５万単位／５０ｍＬ「ＡＹ」　５０，０００単位,3334401A7103,"1,033.0 ",0,"3,069 "
620004184,ヘパリンＮａ透析１５０Ｕ／ｍＬシリンジ２０ｍＬ「ＡＴ」　３千Ｕ,3334402G8026,196.0 ,1,"2,865 "
621832801,ヘパリンＮａ透析用２５０Ｕ／ｍＬ「ＮＳ」２０ｍＬ　５千Ｕ,3334402A1053,111.0 ,1,"2,837 "
621671901,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「タイヨー」　５千低ヘパＩＵ,3334403A2135,701.0 ,1,"2,636 "
621701901,フレスバル静注５千単位／５ｍＬ　５千低分子ヘパリン国際単位,3334403A1082,701.0 ,1,"2,416 "
621373901,オルガラン静注１２５０単位　１，２５０抗第Ｘａ因子活性単位１ｍＬ,3339600A1030,"1,499.0 ",0,"2,385 "
621673901,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「日医工」　５千低ヘパＩＵ,3334403A2143,701.0 ,1,"2,379 "
621699701,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「マイラン」　５千低ヘパＩＵ,3334403A1074,701.0 ,1,"2,169 "
621701902,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「日新」　５千低ヘパＩＵ,3334403A1090,701.0 ,1,"2,137 "
621825002,ヘパリンカルシウム注５万単位／５０ｍＬ「ＡＹ」　５０，０００単位,3334400A6064,"1,043.0 ",1,"1,905 "
621824702,ヘパリンカルシウム注１万単位／１０ｍＬ「ＡＹ」　１０，０００単位,3334400A4045,375.0 ,1,"1,849 "
620006734,ヘパリンナトリウム注射液　５０，０００単位５０ｍＬ,3334401A7014,729.0 ,0,"1,652 "
621824802,ヘパリンＣａ注射液２万単位／２０ｍＬ「サワイ」　２０，０００単位,3334400A5041,698.0 ,1,"1,608 "
620008393,ヘパリンＮａ注５万単位／５０ｍＬ「Ｆ」　５０，０００単位,3334401A7014,729.0 ,0,"1,556 "
620007360,ダルテパリンＮａ静注５千単位／５ｍＬシリンジＨＫ　５千低ヘパＩＵ,3334403G1034,780.0 ,1,"1,415 "
620008394,ヘパリンＮａ注１０万単位／１００ｍＬ「Ｆ」　１００，０００単位,3334401A8010,"1,272.0 ",0,"1,270 "
621757301,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「ＨＫ」　５千低ヘパＩＵ,3334403A2127,701.0 ,1,"1,043 "
620006786,クレキサン皮下注キット２０００ＩＵ　２千低ヘパ国際単位０．２ｍＬ,3334406G1020,"1,066.0 ",0,-
620006328,リザルミン静注５０００単位／５ｍＬ　５千低分子ヘパリン国際単位,3334403A2119,701.0 ,1,-
621700302,ヘパリンＮａロック１００Ｕ／ｍＬシリンジ「ＳＮ」５ｍＬ　５００Ｕ,3334402G3113,140.0 ,1,-
622044601,アリクストラ皮下注７．５ｍｇ　０．６ｍＬ,3339400G4028,"4,549.0 ",0,-
620006739,ヘパリンナトリウム注射液　１００，０００単位１００ｍＬ,3334401A8010,"1,272.0 ",0,-
621825102,ヘパリンＣａ注射液１０万単位／１００ｍＬ「サワイ」　１０万単位,3334400A7044,"1,725.0 ",1,-
620005185,デリバデクスヘパリンロック１００Ｕ／ｍＬシリンジ５ｍＬ　５００Ｕ,3334402G3083,140.0 ,1,-
620004875,アリクストラ皮下注２．５ｍｇ　０．５ｍＬ,3339400G2025,"2,207.0 ",0,-
621700002,ヘパリンＮａロック１０Ｕ／ｍＬシリンジ「ＳＮ」５ｍＬ　５０Ｕ,3334402G1110,114.0 ,1,-
620005184,デリバデクスヘパリンロック１０Ｕ／ｍＬシリンジ１０ｍＬ　１００Ｕ,3334402G2095,114.0 ,1,-
621757401,ダルテパリンＮａ静注５千Ｕ／５ｍＬ「日本臓器」　５千低ヘパＩＵ,3334403A2151,701.0 ,1,-
620006789,リコモジュリン点滴静注用１２８００　１２，８００単位,3339401D1027,"39,448.0 ",0,-
643390011,ノイトロジン注１００μｇ　（溶解液付）,3399406D2024,"9,907.0 ",0,"111,695 "
640462011,グランシリンジ７５　７５μｇ０．３ｍＬ,3399405G1020,"9,481.0 ",0,"81,540 "
622379501,ジーラスタ皮下注３．６ｍｇ　０．３６ｍＬ,3399410G1020,"106,660.0 ",0,"71,139 "
622246101,フィルグラスチムＢＳ注７５μｇシリンジ「モチダ」　０．３ｍＬ,3399408G1031,"6,143.0 ",1,"51,429 "
622244501,フィルグラスチムＢＳ注７５μｇシリンジ「ＮＫ」　０．３ｍＬ,3399409G1028,"6,143.0 ",1,"28,364 "
620006198,アンサー皮下注２０μｇ　１ｍＬ（Ｄ－アラビノース換算量として）,3399403A1036,"3,108.0 ",0,"26,295 "
622248501,フィルグラスチムＢＳ注７５μｇシリンジ「Ｆ」　０．３ｍＬ,3399408G1023,"6,143.0 ",1,"15,698 "
640462012,グランシリンジ１５０　１５０μｇ０．６ｍＬ,3399405G2026,"18,936.0 ",0,"11,599 "
643390013,ノイアップ注５０　５０μｇ（溶解液付）,3399407D1022,"8,225.0 ",0,"11,072 "
643390012,ノイトロジン注２５０μｇ　（溶解液付）,3399406D3020,"24,566.0 ",0,"8,400 "
622246201,フィルグラスチムＢＳ注１５０μｇシリンジ「モチダ」　０．６ｍＬ,3399408G2038,"9,987.0 ",1,"5,249 "
643390007,グラン注射液７５　７５μｇ０．３ｍＬ,3399405A1027,"9,481.0 ",0,"4,879 "
640462013,グランシリンジＭ３００　３００μｇ０．７ｍＬ,3399405G3022,"23,542.0 ",0,"3,805 "
643390010,ノイトロジン注５０μｇ　（溶解液付）,3399406D1028,"5,430.0 ",0,"3,656 "
622244601,フィルグラスチムＢＳ注１５０μｇシリンジ「ＮＫ」　０．６ｍＬ,3399409G2024,"9,987.0 ",1,"2,727 "
622376001,フィルグラスチムＢＳ注７５μｇシリンジ「サンド」　０．２５ｍＬ,3399411G1025,"6,143.0 ",1,"2,360 "
643390014,ノイアップ注１００　１００μｇ（溶解液付）,3399407D2029,"16,256.0 ",0,"2,096 "
622248601,フィルグラスチムＢＳ注１５０μｇシリンジ「Ｆ」　０．６ｍＬ,3399408G2020,"9,987.0 ",1,"1,705 "
622246301,フィルグラスチムＢＳ注３００μｇシリンジ「モチダ」　０．７ｍＬ,3399408G3034,"15,093.0 ",1,"1,675 "
622240801,フィルグラスチムＢＳ注７５μｇシリンジ「テバ」　０．３ｍＬ,3399409G1036,"6,143.0 ",1,"1,672 "
640443007,グラン注射液Ｍ３００　３００μｇ０．７ｍＬ,3399405A4026,"23,475.0 ",0,"1,329 "
643390008,グラン注射液１５０　１５０μｇ０．６ｍＬ,3399405A2023,"18,900.0 ",0,"1,167 "
622244701,フィルグラスチムＢＳ注３００μｇシリンジ「ＮＫ」　０．７ｍＬ,3399409G3020,"15,093.0 ",1,-
620819001,ロイコプロール点滴静注用８００万単位,3399402D2034,"23,293.0 ",0,-
622248701,フィルグラスチムＢＳ注３００μｇシリンジ「Ｆ」　０．７ｍＬ,3399408G3026,"15,093.0 ",1,-
622376101,フィルグラスチムＢＳ注１５０μｇシリンジ「サンド」　０．５ｍＬ,3399411G2021,"9,987.0 ",1,-
622240901,フィルグラスチムＢＳ注１５０μｇシリンジ「テバ」　０．６ｍＬ,3399409G2032,"9,987.0 ",1,-
640421063,ノイアップ注２５　２５μｇ（溶解液付）,3399407D4021,"4,421.0 ",0,-
643390015,ノイアップ注２５０　２５０μｇ（溶解液付）,3399407D3025,"26,348.0 ",0,-
620006785,アートセレブ脳脊髄手術用洗浄灌流液　５００ｍＬ,3399500G1025,"2,260.0 ",0,-
622376201,フィルグラスチムＢＳ注３００μｇシリンジ「サンド」　０．５ｍＬ,3399411G3028,"15,093.0 ",1,-
622241001,フィルグラスチムＢＳ注３００μｇシリンジ「テバ」　０．７ｍＬ,3399409G3039,"15,093.0 ",1,-
620009544,サブラッド血液ろ過用補充液ＢＳＧ　２０２０ｍＬ,3410538G2028,"1,209.0 ",0,"1,825,410 "
620007308,サブパック血液ろ過用補充液－Ｂｉ　２０２０ｍＬ,3410534G2038,956.0 ,1,"894,464 "
622054701,キンダリー透析剤４Ｅ　２袋,3410539D2026,"1,328.0 ",0,"132,706 "
620007429,バイフィル専用炭酸水素ナトリウム補充液１．３９％　２Ｌ,3410532A2036,940.0 ,0,"112,397 "
620008808,キンダリー透析剤３Ｅ　２袋,3410523D2033,"1,319.0 ",0,"68,302 "
621561701,Ｄドライ透析剤２．５Ｓ　２瓶,3410526D2037,"1,273.0 ",0,"66,982 "
620005157,カーボスター透析剤・Ｐ　２袋,3410537D1020,"1,281.0 ",0,"60,145 "
620822301,キンダリー透析剤ＡＦ２号　６Ｌ（炭酸水素ナトリウム液付）,3410520A5032,"2,246.0 ",0,"51,806 "
620007543,リンパック透析剤ＴＡ１　２袋,3410525D3039,"1,097.0 ",0,"51,336 "
620005155,カーボスター透析剤・Ｌ　６Ｌ（炭酸水素ナトリウム液付）,3410535A1025,"2,311.0 ",0,"48,477 "
622181701,キンダリー透析剤ＡＦ４号　６Ｌ（炭酸水素ナトリウム液付）,3410540A1026,"2,266.0 ",0,"43,960 "
620823201,キンダリー透析剤ＡＦ３号　６Ｌ（炭酸水素ナトリウム液付）,3410523A4030,"2,277.0 ",0,"42,648 "
620008806,キンダリー透析剤２Ｅ　２袋,3410520D2048,"1,330.0 ",0,"42,360 "
620007544,リンパック透析剤ＴＡ３　２袋,3410530D2033,"1,109.0 ",0,"35,444 "
621561801,Ｄドライ透析剤３．０Ｓ　２瓶,3410527D2031,"1,225.0 ",0,"34,103 "
620007218,ＨＦ－ソリタ血液ろ過用補充液・ＢＷキット　２０２０ｍＬ,3410524G2050,931.0 ,0,"32,559 "
620007430,バイフィル透析剤　６Ｌ,3410531A1035,"2,050.0 ",0,"32,266 "
620007307,サブパック血液ろ過用補充液－Ｂｉ　１０１０ｍＬ,3410534G1031,655.0 ,1,"31,901 "
620009543,サブラッド血液ろ過用補充液ＢＳＧ　１０１０ｍＬ,3410538G1021,839.0 ,0,"23,827 "
620823001,キンダリー透析剤ＡＦ３Ｐ号　１０Ｌ（炭酸水素ナトリウム付）,3410523A2037,"1,613.0 ",0,"15,214 "
620005156,カーボスター透析剤・Ｌ　９Ｌ（炭酸水素ナトリウム液付）,3410535A2021,"3,057.0 ",0,"13,685 "
620822001,キンダリー透析剤ＡＦ２号　９Ｌ（炭酸水素ナトリウム液付）,3410520A1037,"2,970.0 ",0,"12,258 "
620822901,キンダリー透析剤ＡＦ３号　９Ｌ（炭酸水素ナトリウム液付）,3410523A1030,"3,123.0 ",0,"11,820 "
622054501,キンダリー透析剤ＡＦ４Ｐ号　１０Ｌ（炭酸水素ナトリウム付）,3410539A1023,"1,553.0 ",0,"10,569 "
620007428,バイフィル専用炭酸水素ナトリウム補充液１．３９％　１Ｌ,3410532A1030,488.0 ,0,"10,334 "
621315901,キドライム　透析剤　Ｔ－３０　２袋,3410520D2056,"1,280.0 ",0,"9,079 "
620822101,キンダリー透析剤ＡＦ２Ｐ号　１０Ｌ（炭酸水素ナトリウム付）,3410520A2033,"1,476.0 ",0,"8,398 "
620007216,ＨＦ－ソリタ血液ろ過用補充液・Ｌ　２Ｌ,3410515A2032,756.0 ,0,"5,741 "
620008809,キンダリー透析剤３Ｄ　３袋,3410523D1037,"1,319.0 ",0,"5,698 "
620005154,カーボスター透析剤・Ｍ　１０Ｌ（炭酸水素ナトリウム付）,3410536A1020,"1,553.0 ",0,"5,422 "
620007545,リンパック透析剤１号　３袋,3410525D1036,"1,196.0 ",0,"4,519 "
620007213,ＡＫ－ソリタ透析剤・ＤＰ　９Ｌ（炭酸水素ナトリウム付）,3410521A1031,"1,311.0 ",0,"3,981 "
620007211,ＡＫ－ソリタ透析剤・ＦＰ　９Ｌ（炭酸水素ナトリウム付）,3410521A2038,"1,549.0 ",0,"2,389 "
620007546,リンパック透析剤３号　３袋,3410530D1037,"1,143.0 ",0,"1,796 "
622420401,キンダリー透析剤ＡＦ４号　９Ｌ（炭酸水素ナトリウム液付）,3410540A2022,"3,053.0 ",0,"1,729 "
622054601,キンダリー透析剤４Ｄ　３袋,3410539D1020,"1,365.0 ",0,"1,459 "
620007212,ＡＫ－ソリタ透析剤・ＤＬ　９Ｌ（炭酸水素ナトリウム液付）,3410522A1036,"2,855.0 ",0,"1,062 "
620007210,ＡＫ－ソリタ透析剤・ＦＬ　９Ｌ（炭酸水素ナトリウム液付）,3410522A2032,"2,910.0 ",0,-
620821001,キンダリー透析剤ＡＦ１Ｐ号　１０Ｌ（炭酸水素ナトリウム付）,3410508A1036,"1,727.0 ",0,-
620008807,キンダリー透析剤２Ｄ　３袋,3410520D1033,"1,368.0 ",0,-
620007217,ＨＦ－ソリタ血液ろ過用補充液・ＢＷキット　１０１０ｍＬ,3410524G1054,665.0 ,0,-
620007215,ＨＦ－ソリタ血液ろ過用補充液・Ｌ　１Ｌ,3410515A3039,328.0 ,0,-
620820901,キンダリー透析剤ＡＦ１号　９Ｌ（炭酸水素ナトリウム液付）,3410507A1031,"3,289.0 ",0,-
620009175,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析　１．５Ｌ排液バッグ付,3420419A7073,"1,679.0 ",0,"558,656 "
620009177,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　２Ｌ排液用バッグ付,3420419A8070,"1,766.0 ",0,"470,019 "
620009139,エクストラニール腹膜透析液　１．５Ｌ（排液用バッグ付）,3420432A2034,"2,064.0 ",0,"392,169 "
620009180,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　５Ｌ,3420419H1065,"2,504.0 ",0,"359,689 "
620009157,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析　１．５Ｌ排液バッグ付,3420409A6090,"1,463.0 ",0,"300,287 "
620009141,エクストラニール腹膜透析液　２Ｌ（排液用バッグ付）,3420432A4037,"2,423.0 ",0,"242,020 "
620009159,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　２Ｌ排液用バッグ付,3420409A7096,"1,705.0 ",0,"236,315 "
620009178,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　２．５Ｌ,3420419A5062,"1,263.0 ",0,"232,583 "
620009140,エクストラニール腹膜透析液　２Ｌ,3420432A3030,"1,349.0 ",0,"216,976 "
621628201,ミッドペリックＬ１３５腹膜透析液　２．５Ｌ,3420429H1034,"1,283.0 ",0,"209,746 "
621317601,ミッドペリックＬ１３５腹膜透析液　２Ｌ,3420429A5040,"1,085.0 ",0,"207,733 "
620009176,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　２Ｌ,3420419A4040,979.0 ,0,"206,611 "
621317501,ミッドペリックＬ１３５腹膜透析液　１．５Ｌ（排液用バッグ付）,3420429A4043,"1,701.0 ",0,"196,079 "
620009186,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　２Ｌ排液用バッグ付,3420420A8072,"1,746.0 ",0,"185,530 "
621317701,ミッドペリックＬ１３５腹膜透析液　２Ｌ（排液用バッグ付）,3420429A6046,"1,864.0 ",0,"176,936 "
620009184,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析　１．５Ｌ排液バッグ付,3420420A7076,"1,635.0 ",0,"160,004 "
620829901,ミッドペリック１３５腹膜透析液　２Ｌ,3420412A2045,"1,096.0 ",0,"159,931 "
620009162,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　５Ｌ,3420409A8076,"2,144.0 ",0,"157,881 "
620009189,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　５Ｌ,3420420H1068,"2,460.0 ",0,"156,044 "
620009138,エクストラニール腹膜透析液　１．５Ｌ,3420432A1038,936.0 ,0,"128,097 "
620830301,ミッドペリック１３５腹膜透析液　１．５Ｌ（排液用バッグ付）,3420412A6040,"1,643.0 ",0,"119,095 "
620009168,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液　２Ｌ排液用バッグ付,3420410A7099,"1,703.0 ",0,"116,659 "
622300501,レギュニール　ＬＣａ　１．５腹膜透析液　１．５Ｌ排液用バッグ付,3420436A2024,"1,581.0 ",0,"108,221 "
620009166,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析　１．５Ｌ排液バッグ付,3420410A6092,"1,422.0 ",0,"103,930 "
620009158,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　２Ｌ,3420409A4062,936.0 ,0,"103,196 "
620830401,ミッドペリック１３５腹膜透析液　２Ｌ（排液用バッグ付）,3420412A7047,"1,911.0 ",0,"90,463 "
620009187,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　２．５Ｌ,3420420A5065,"1,280.0 ",0,"85,091 "
621318401,ミッドペリックＬ２５０腹膜透析液　２Ｌ,3420430A5042,"1,096.0 ",0,"79,291 "
620009185,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　２Ｌ,3420420A4042,941.0 ,0,"77,236 "
620009160,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　２．５Ｌ,3420409H1061,"1,239.0 ",0,"71,081 "
621318301,ミッドペリックＬ２５０腹膜透析液　１．５Ｌ（排液用バッグ付）,3420430A4046,"1,611.0 ",0,"65,197 "
622299501,レギュニール　ＨＣａ　１．５腹膜透析液　１．５Ｌ排液用バッグ付,3420433A2020,"1,540.0 ",0,"65,049 "
620009171,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液　５Ｌ,3420410A8079,"2,162.0 ",0,"64,045 "
620009173,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　１Ｌ排液用バッグ付,3420419A6050,"1,517.0 ",0,"61,111 "
621318501,ミッドペリックＬ２５０腹膜透析液　２Ｌ（排液用バッグ付）,3420430A6049,"1,811.0 ",0,"59,419 "
621501601,ペリセート３６０Ｎ腹膜透析液　１．５Ｌ（排液用バッグ付）,3420415A7040,"1,761.0 ",0,"58,695 "
