"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
622193601,ヘパリン類似物質外用スプレー０．３％「サトウ」,3339950R1061,18.7 ,1,"3,953,089 "
622210301,ヘパリン類似物質外用スプレー０．３％「ＰＰ」,3339950R1045,18.7 ,1,"3,541,887 "
622378201,ヘパリン類似物質ローション０．３％「ニプロ」,3339950Q1015,7.2 ,1,"2,274,337 "
620814101,ヘパリン類似物質ローション０．３％「ＹＤ」,3339950Q1090,10.1 ,1,"2,248,563 "
620813601,ヘパリン類似物質クリーム０．３％「アメル」,3339950N1060,10.1 ,1,"1,811,007 "
622395101,ヘパリン類似物質油性クリーム０．３％「アメル」,3339950M1170,10.1 ,1,"1,693,615 "
620813901,ヘパリン類似物質クリーム０．３％「ＹＤ」,3339950N1051,10.1 ,1,"1,290,399 "
621704602,ヘパリン類似物質ローション０．３％「ラクール」,3339950Q1015,7.2 ,1,"1,185,420 "
622187202,ヘパリン類似物質外用スプレー０．３％「ＹＤ」,3339950R1096,18.7 ,1,"1,046,487 "
622198201,ヘパリン類似物質外用スプレー０．３％「日新」,3339950R1070,18.7 ,1,"977,033 "
622206701,ヘパリン類似物質外用スプレー０．３％「ファイザー」,3339950R1088,18.7 ,1,"832,114 "
621556002,ヘパリン類似物質クリーム０．３％「ラクール」,3339950N1019,7.2 ,1,"782,881 "
620813702,ヘパリン類似物質クリーム０．３％「ＳＮ」,3339950N1019,7.2 ,1,"695,894 "
622392201,ヘパリン類似物質外用スプレー０．３％「ニプロ」,3339950R1118,18.7 ,1,"598,412 "
622222301,ヘパリン類似物質外用スプレー０．３％「ＴＣＫ」,3339950R1053,18.7 ,1,"495,447 "
620813101,ヘパリンＺ軟膏５００単位／ｇ,3334700M1063,13.4 ,0,"467,004 "
622373901,ヘパリン類似物質油性クリーム０．３％「ニットー」,3339950M1013,7.2 ,1,"383,009 "
622332500,ヘパリン類似物質クリーム,3339950N1019,7.2 ,1,"375,362 "
620003021,エアリートローション０．３％,3339950Q1015,7.2 ,1,"360,271 "
620000361,エアリートクリーム０．３％,3339950N1019,7.2 ,1,"306,250 "
622373801,ヘパリン類似物質外用スプレー０．３％「ニットー」,3339950R1100,18.7 ,1,"283,275 "
622332700,ヘパリン類似物質ローション,3339950Q1015,7.2 ,1,"242,552 "
622374001,ヘパリン類似物質ローション０．３％「ニットー」,3339950Q1015,7.2 ,1,"168,005 "
620006443,セレロイズ軟膏０．３％,3339950M1013,7.2 ,1,"118,502 "
663330001,クエン酸ナトリウム水和物,3331700X1017,1.7 ,0,"23,428 "
622332600,ヘパリン類似物質軟膏,3339950M1013,7.2 ,1,"14,914 "
620811405,クエン酸ナトリウム水和物原末「ニッコー」,3331700X1092,1.9 ,0,"2,478 "
621512701,アルスロマチック関節手術用灌流液　３Ｌ,3399800Q1033,"1,351.5 ",0,"1,557 "
620007808,リフラップ軟膏５％,3959700M1049,38.9 ,0,"264,082 "
620870501,ブロメライン軟膏５万単位／ｇ（ジェイドルフ）　５０，０００単位,3959701M1035,23.9 ,0,"242,736 "
620007807,リフラップシート５％　５ｃｍ×５ｃｍ,3959700S1048,178.1 ,0,"11,654 "
620006502,５－ＦＵ軟膏５％協和,4223701M1047,357.7 ,0,"7,078 "
620004820,フトラフール坐剤７５０ｍｇ,4223700J2190,701.8 ,0,-
620005299,ブレオＳ軟膏５ｍｇ／ｇ,4234700M1038,"1,567.7 ",0,"2,491 "
664310015,ジーナイガス－Ｘｅ１３３,4300700G1082,17.0 ,1,"157,060 "
664310014,キセノン－１３３ＶＳＳガス　３７０ＭＢｑ,4300700G3026,"30,292.7 ",0,-
620006477,バクトロバン鼻腔用軟膏２％,6119700M1035,574.9 ,0,"5,311 "
621971901,バンコマイシン眼軟膏１％,6113700M1023,"5,134.5 ",0,-
622213301,トービイ吸入液３００ｍｇ　５ｍＬ,6123700G1026,"8,880.5 ",0,"1,008 "
666130006,エポセリン坐剤２５０　２５０ｍｇ,6132700J2029,321.7 ,0,"4,204 "
666130005,エポセリン坐剤１２５　１２５ｍｇ,6132700J1022,238.2 ,0,"3,164 "
620008997,サラゾピリン坐剤５００ｍｇ,6219700J1034,117.6 ,0,"93,586 "
660443018,リレンザ　５ｍｇ,6250702G1028,173.5 ,0,"6,738,976 "
622012101,イナビル吸入粉末剤２０ｍｇ,6250703G1022,"2,139.9 ",0,"2,104,586 "
620008961,アラセナ－Ａ軟膏３％,6250700M1189,325.4 ,0,"1,477,789 "
621146502,ビダラビン軟膏３％「ＳＷ」,6250700M1243,125.4 ,1,"415,601 "
620006495,ビダラビン軟膏３％「ＭＥＥＫ」,6250700M1120,125.4 ,1,"263,552 "
666250002,ゾビラックス軟膏５％,6250701M1027,331.8 ,0,"233,979 "
621146601,ビダラビン軟膏３％「トーワ」,6250700M1235,125.4 ,1,"218,880 "
620006404,カサールクリーム３％,6250700N1044,125.4 ,1,"178,780 "
620008962,アラーゼ軟膏３％,6250700M1170,125.4 ,1,"119,575 "
621146701,ビダラビン軟膏３％「Ｆ」,6250700M1219,125.4 ,1,"104,444 "
660453001,アラセナ－Ａクリーム３％,6250700N1036,325.4 ,0,"66,205 "
621447603,アシクロビル軟膏５％「テバ」,6250701M1060,142.4 ,1,"61,750 "
620006496,ビダラビン軟膏３％「タイヨー」,6250700M1138,125.4 ,1,"47,259 "
621354901,ビダラビン軟膏３％「イワキ」,6250700M1227,125.4 ,1,"42,021 "
621447501,アシクロビル軟膏５％「トーワ」,6250701M1078,142.4 ,1,"34,991 "
620007574,アラエビン軟膏３％,6250700M1154,125.4 ,1,"30,712 "
620009008,シルベラン軟膏３％,6250700M1197,125.4 ,1,"25,985 "
660453038,ビルヘキサルクリーム５％,6250701N1022,142.4 ,1,"17,200 "
621995901,ビダラビン軟膏３％「ＪＧ」,6250700M1200,125.4 ,1,"15,173 "
620000360,エアーナース軟膏５％,6250701M1051,142.4 ,1,"10,278 "
620003042,ゾビラックスクリーム５％,6250701N1049,331.8 ,0,"9,301 "
620002305,エアーナースクリーム５％,6250701N1030,142.4 ,1,"4,018 "
622365201,クレナフィン爪外用液１０％,6290702Q1029,"1,657.5 ",0,"2,019,097 "
620005834,ベセルナクリーム５％　２５０ｍｇ,6290701N1028,"1,168.5 ",0,"190,972 "
621150001,エンペシドトローチ１０ｍｇ,6290700E1031,363.8 ,0,"2,280 "
620002411,イムノブラダー膀注用８０ｍｇ　（溶解液付）,6391700X4026,"17,606.2 ",0,"70,416 "
620002333,イムノブラダー膀注用４０ｍｇ　（溶解液付）,6391700X3020,"9,218.6 ",0,"37,451 "
620008413,イムシスト膀注用８１ｍｇ　（溶解液付）,6391701X1030,"18,676.9 ",0,-
622350401,スミスリンローション５％,6429700Q1021,77.3 ,0,"159,845 "
667110005,タルク,7113700X1016,0.8 ,0,"63,170 "
621168901,タルク原末「マルイシ」,7113700X1016,0.8 ,0,"11,595 "
620001657,タルク「ケンエー」,7113700X1067,0.9 ,0,"2,407 "
667110003,カオリン,7119701X1014,1.1 ,0,-
667110004,コレステロール,7119702X1019,23.3 ,0,-
620001667,タルク（山善）,7113700X1180,0.9 ,0,-
667110002,アラビアゴム末,7119700L1018,4.0 ,0,-
667120036,プロペト,7121703X1330,1.6 ,0,"43,113,002 "
667120033,白色ワセリン,7121703X1011,0.9 ,0,"13,672,609 "
620001717,白色ワセリン（日興製薬）,7121703X1216,1.4 ,0,"4,661,150 "
620001707,白色ワセリン（小堺）,7121703X1100,1.4 ,0,"3,941,560 "
667120012,プラスチベース,7129801X1027,4.8 ,0,"3,292,088 "
620001705,白色ワセリン「ケンエー」,7121703X1089,1.6 ,0,"3,268,191 "
621169611,白色ワセリン「ヨシダ」,7121703X1399,1.6 ,0,"2,785,919 "
621169645,白色ワセリン「日医工」,7121703X1402,1.4 ,0,"2,494,061 "
621170912,親水クリーム「ニッコー」,7122704X1269,2.3 ,0,"1,510,238 "
620001724,白色ワセリン（マイラン）,7121703X1364,1.4 ,0,"1,461,513 "
667120001,オリブ油,7121704X1016,1.7 ,0,"1,252,179 "
667120057,親水軟膏「ホエイ」,7122704X1129,2.5 ,0,"1,192,661 "
667120041,ソルベース,7123700M1113,2.7 ,0,"1,107,473 "
667120028,親水ワセリン,7121702X1017,2.2 ,0,"1,019,385 "
667120029,親水クリーム,7122704X1013,1.2 ,0,"861,217 "
667120056,吸水軟膏「ホエイ」,7122703X1051,2.0 ,0,"753,637 "
667120040,ソルバノン,7123700M1016,2.4 ,0,"668,676 "
667120025,吸水クリーム,7122703X1019,2.0 ,0,"658,851 "
667120034,白色軟膏,7121700X1018,2.1 ,0,"591,505 "
620001710,白色ワセリン（シオエ）,7121703X1135,1.6 ,0,"579,153 "
620001713,白色ワセリン（東豊）,7121703X1178,1.6 ,0,"542,015 "
620001815,親水軟膏（日興製薬）,7122704X1102,2.3 ,0,"521,195 "
621170918,親水クリーム「東豊」,7122704X1250,2.3 ,0,"411,590 "
667120023,黄色ワセリン,7121701X1012,0.8 ,0,"408,426 "
621169712,オリブ油「ヨシダ」,7121704X1407,2.7 ,0,"402,674 "
620001715,白色ワセリン（東海製薬）,7121703X1194,1.4 ,0,"390,883 "
620001693,黄色ワセリン（日興製薬）,7121701X1098,1.5 ,0,"367,644 "
620001823,マクロゴール軟膏（日興製薬）,7123700M1059,2.6 ,0,"350,043 "
620001729,オリブ油「ケンエー」,7121704X1091,2.8 ,0,"253,548 "
667120019,マクロゴール軟膏,7123700M1016,2.4 ,0,"238,852 "
621170807,吸水クリーム「ニッコー」,7122703X1019,2.0 ,0,"208,855 "
667120016,マクロゴール４００,7123701X1017,1.8 ,0,"202,599 "
621169304,白色軟膏「ヨシダ」,7121700X1018,2.1 ,0,"186,335 "
620001813,親水軟膏（シオエ）,7122704X1064,2.5 ,0,"183,604 "
621170910,親水軟膏「ヨシダ」,7122704X1226,2.5 ,0,"181,106 "
620001743,オリブ油（丸石）,7121704X1300,2.3 ,0,"178,216 "
667120054,親水ワセリン「ホエイ」,7121702X1017,2.2 ,0,"168,002 "
620001814,親水軟膏（東豊）,7122704X1080,2.3 ,0,"166,758 "
621170926,親水クリーム「ホエイ」,7122704X1285,2.5 ,0,"163,876 "
667120031,単軟膏,7121709X1019,2.7 ,0,"156,462 "
620001721,白色ワセリン（山善）,7121703X1291,1.4 ,0,"130,396 "
620001718,白色ワセリン（フヂミ）,7121703X1224,1.4 ,0,"124,829 "
621169745,オリブ油「日医工」,7121704X1415,2.1 ,0,"119,832 "
620001741,オリブ油（日興製薬）,7121704X1253,2.3 ,0,"111,498 "
620001749,オリブ油（フヂミ）,7121704X1385,2.2 ,0,"109,422 "
621170813,吸水クリーム「ファイザー」,7122703X1124,2.0 ,0,"100,817 "
620001714,白色ワセリン（東洋製化）,7121703X1186,1.6 ,0,"96,279 "
621171007,マクロゴール軟膏「ヨシダ」,7123700M1130,2.6 ,0,"88,007 "
667120030,精製ラノリン,7122702X1014,3.2 ,0,"86,475 "
621170902,親水クリーム「ヨシダ」,7122704X1293,2.5 ,0,"83,100 "
667120006,ステアリン酸,7121717X1013,3.7 ,0,"79,852 "
621882201,親水クリーム（ＪＧ）,7122704X1234,2.3 ,0,"73,436 "
620001790,流動パラフィン「ケンエー」,7121718X1050,1.0 ,0,"62,108 "
620001708,白色ワセリン（三恵）,7121703X1119,1.6 ,0,"54,722 "
621170207,単軟膏「ヨシダ」,7121709X1019,2.7 ,0,"53,867 "
620008432,親水軟膏（ＪＧ）,7122704X1218,2.3 ,0,"46,316 "
620001732,オリブ油（三恵）,7121704X1121,2.1 ,0,"38,392 "
667120020,ミツロウ,7121711X1016,4.4 ,0,"34,809 "
667120010,ツバキ油,7121710X1011,31.0 ,0,"27,160 "
667120015,マクロゴール１５００,7123702X1011,1.8 ,0,"26,124 "
667120049,単軟膏「ホエイ」,7121709X1116,2.8 ,0,"23,506 "
620001734,オリブ油（シオエ）,7121704X1148,2.4 ,0,"23,428 "
660408053,オリブ油「タイセイ」,7121704X1172,1.8 ,0,"16,842 "
660421104,流動パラフィン「マルイシ」,7121718X1140,1.0 ,0,"16,171 "
662350027,流動パラフィン,7121718X1018,0.9 ,0,"15,355 "
662350083,流動パラフィン「ヨシダ」,7121718X1212,1.0 ,0,"15,206 "
620002474,白色ワセリン（大和薬品）,7121703X1372,1.1 ,0,"14,370 "
667120017,マクロゴール４０００,7123703X1016,1.5 ,0,"10,159 "
662350082,流動パラフィン「ニッコー」,7121718X1204,1.0 ,0,"10,066 "
620001709,白色ワセリン（昭和製薬）,7121703X1127,1.1 ,0,"9,135 "
620001822,マクロゴール軟膏（東豊）,7123700M1040,2.7 ,0,"6,366 "
667120013,ベントナイト,7129700X1016,0.2 ,0,"4,434 "
667120005,サラシミツロウ,7121707X1010,4.2 ,0,"4,339 "
621170809,吸水クリーム「東豊」,7122703X1108,2.0 ,0,"2,421 "
667120004,ゴマ油,7121706X1015,2.8 ,0,"2,214 "
620001808,吸水軟膏（東豊）,7122703X1035,2.0 ,0,"2,195 "
620001840,マクロゴール４０００（丸石）,7123703X1067,2.4 ,0,"2,120 "
621170903,親水クリーム「シオエ」,7122704X1277,2.5 ,0,"1,855 "
621171203,マクロゴール１５００（日興製薬）,7123702X1054,1.9 ,0,"1,648 "
660408172,流動パラフィンＦＭ,7121718X1131,1.0 ,0,"1,592 "
667120047,サラシミツロウ「ホエイ」,7121707X1052,4.6 ,0,"1,442 "
621170629,流動パラフィン「ＮｉｋＰ」,7121718X1255,1.0 ,0,"1,094 "
620001794,流動パラフィン（山善）,7121718X1174,1.2 ,0,-
621169404,黄色ワセリン（マイラン）,7121701X1187,1.2 ,0,-
667120024,加水ラノリン,7122701X1010,1.6 ,0,-
667120021,ラウリル硫酸ナトリウム,7122700X1015,2.8 ,0,-
620001746,オリブ油（山善）,7121704X1342,1.8 ,0,-
620001818,親水軟膏（小堺）,7122704X1188,2.0 ,0,-
667120009,ダイズ油,7121708X1014,1.8 ,0,-
621170921,親水クリーム「コザカイ・Ｍ」,7122704X1242,2.0 ,0,-
620001793,流動パラフィン（東海製薬）,7121718X1107,1.0 ,0,-
667120032,豚脂,7121715X1014,1.3 ,0,-
621171210,マクロゴール１５００（小堺）,7123702X1020,1.9 ,0,-
620001738,オリブ油（東豊）,7121704X1202,2.4 ,0,-
620001688,黄色ワセリン（小堺）,7121701X1039,1.2 ,0,-
667120007,セタノール,7121714X1010,13.1 ,0,-
620001838,マクロゴール４０００（東豊）,7123703X1032,2.0 ,0,-
667120002,カカオ脂,7121705X1010,9.2 ,0,-
667130005,滅菌精製水（容器入り）,7131700X1014,0.3 ,0,"52,457,907 "
620001848,滅菌精製水「ケンエー」,7131700X1049,0.4 ,0,"8,713,711 "
620001849,滅菌精製水（日興製薬）,7131700X1057,0.4 ,0,"5,806,514 "
621172807,滅菌精製水「ヨシダ」,7131700X1154,0.4 ,0,"3,702,085 "
621172822,滅菌精製水（シオエ）,7131700X1146,0.4 ,0,"853,427 "
620001853,滅菌精製水（大成薬品）,7131700X1111,0.4 ,0,"793,818 "
620001851,滅菌精製水（ヤクハン）,7131700X1081,0.4 ,0,"677,397 "
667130003,プロピレングリコール,7139700X1012,1.1 ,0,"26,865 "
620001857,プロピレングリコール（丸石）,7139700X1047,1.1 ,0,"11,852 "
667130004,石油ベンジン,7139703X1016,0.8 ,0,-
660408164,石油ベンジン（金田直）,7139703X1024,0.9 ,0,-
667130002,エーテル,7134700X1016,2.8 ,0,-
667140002,ラベンダー油,7149701X1013,20.6 ,0,-
667140004,ローズ油,7149703X1012,53.0 ,0,-
667190004,塩化ナトリウム,7190701X1010,0.5 ,0,"2,141,396 "
620001861,塩化ナトリウム「オーツカ」,7190701X1036,0.7 ,0,"709,942 "
621174922,塩化ナトリウム「日医工」,7190701X1168,0.7 ,0,"233,495 "
620001863,塩化ナトリウム（山善）,7190701X1095,0.6 ,0,"99,749 "
660408176,塩化ナトリウム「トミタ」,7190701X1087,0.7 ,0,"51,780 "
620001864,塩化ナトリウム「フソー」,7190701X1010,0.5 ,0,"49,806 "
667190002,ホスコＨ－１５,7190700X1031,3.9 ,1,"20,944 "
667140005,塩化ナトリウム「イヌイ」,7190701X1133,0.6 ,0,"10,935 "
667190003,ホスコＳ－５５,7190700X1040,3.9 ,1,"5,765 "
621174910,塩化ナトリウム（東海製薬）,7190701X1079,0.6 ,0,"2,699 "
667190012,チオ硫酸ナトリウム水和物,7190704X1013,1.1 ,0,"2,669 "
667190013,塩化ナトリウム恵美須,7190701X1010,0.5 ,0,"1,840 "
667190001,ホスコＥ－７５,7190700X1023,3.9 ,1,-
620001868,塩酸（山善）,7190702X1090,1.2 ,0,-
667190005,塩酸,7190702X1014,0.8 ,0,-
667210004,バロジェクトゾル１００　１００％,7212701K1020,1.6 ,1,"10,437,884 "
660463006,エネマスター注腸散　９８．１％,7212701W1021,1.5 ,1,"9,629,722 "
667210003,バリエネマ３００　６０％３００ｍＬ,7212701K3022,"1,520.4 ",1,"14,999 "
620000392,バリエネマＨＤ７５％　３００ｍＬ,7212701K5025,"1,849.1 ",1,"3,927 "
667210002,バリエネマ　６０％２００ｍＬ,7212701K2026,"1,021.6 ",1,"1,432 "
667210005,バリエネマＬＣ　３０％４００ｍＬ,7212701K4029,"1,070.4 ",1,"1,190 "
621200201,フローレス眼検査用試験紙０．７ｍｇ,7290703T1039,15.0 ,1,"13,175,393 "
660406077,パッチテスト試薬,7290706T1024,824.3 ,0,"23,064 "
622401401,パッチテストパネル（Ｓ）　２枚,7290707T2025,"15,875.2 ",0,"6,600 "
667250001,アレルゲンディスク「トリイ」ハウスダスト,7290700X1029,73.9 ,0,"1,777 "
660408273,ゼノンコールド　８Ｌ,7290704G1035,"27,719.3 ",0,"1,334 "
667250002,アレルゲンディスク「トリイ」ブタクサ花粉,7290701X1023,71.3 ,0,-
621933501,パッチテストテープ「硫酸ニッケル」１６０μｇ,7290707T1070,721.6 ,0,-
621933701,パッチテストテープ「塩化コバルト」１６μｇ,7290707T1029,721.6 ,0,-
621933601,パッチテストテープ「重クロム酸カリウム」１９μｇ,7290707T1037,721.6 ,0,-
621934001,パッチテストテープ「チメロサール」６．５μｇ,7290707T1045,721.6 ,0,-
621933901,パッチテストテープ「ホルムアルデヒド」１５０μｇ,7290707T1053,721.6 ,0,-
621933801,パッチテストテープ「メルカプトベンゾチアゾール」６１μｇ,7290707T1061,721.6 ,0,-
667310008,安息香チンキ（東洋製薬）,7319700Q1024,2.2 ,0,"40,169 "
667310009,アンソッコウチンキ（小堺）,7319700Q1032,2.2 ,1,-
667310001,パラオキシ安息香酸エチル,7311700X1012,10.5 ,0,-
667310007,安息香チンキ（司生堂）,7319700Q1040,2.2 ,1,-
667310003,パラオキシ安息香酸プロピル,7311702X1011,19.7 ,0,-
667310002,パラオキシ安息香酸ブチル,7311701X1017,10.2 ,0,-
620003492,ニコチネルＴＴＳ３０　５２．５ｍｇ３０ｃｍ２,7990712S3025,398.8 ,0,"85,326 "
620003491,ニコチネルＴＴＳ２０　３５ｍｇ２０ｃｍ２,7990712S2029,372.0 ,0,"41,824 "
620003490,ニコチネルＴＴＳ１０　１７．５ｍｇ１０ｃｍ２,7990712S1022,353.4 ,0,"36,558 "
662710001,アロンアルフアＡ「三共」　０．５ｇ,7990700Q1022,170.0 ,0,"3,103 "
621519801,ベリプラストＰ　コンビセット　組織接着用　０．５ｍＬ２キット,7990707X5032,"9,750.3 ",0,-
621203601,ボルヒール組織接着用　０．５ｍＬ４瓶,7990710X1039,"7,843.2 ",0,-
621519901,ベリプラストＰ　コンビセット　組織接着用　１ｍＬ２キット,7990707X6039,"14,089.2 ",0,-
621203701,ボルヒール組織接着用　１ｍＬ４瓶,7990710X2035,"13,815.7 ",0,-
621520001,ベリプラストＰ　コンビセット　組織接着用　３ｍＬ２キット,7990707X7035,"39,690.0 ",0,-
621203901,ボルヒール組織接着用　３ｍＬ４瓶,7990710X4038,"38,068.6 ",0,-
622133401,タコシール組織接着用シート　３．０ｃｍ×２．５ｃｍ,7990713X1024,"11,510.2 ",0,-
622133501,タコシール組織接着用シート　４．８ｃｍ×４．８ｃｍ,7990713X2020,"32,713.8 ",0,-
621204001,ボルヒール組織接着用　５ｍＬ４瓶,7990710X5034,"63,854.3 ",0,-
621518301,ベリプラストＰ　コンビセット　組織接着用　５ｍＬ２キット,7990707X8031,"64,560.7 ",0,-
662710002,ゼルフィルム　１０ｃｍ×１２．５ｃｍ,7990701X1021,"7,952.0 ",0,-
662710006,眼科用ゼルフィルム　２．５ｃｍ×５ｃｍ,7990702X1026,565.8 ,0,-
622133601,タコシール組織接着用シート　９．５ｃｍ×４．８ｃｍ,7990713X3027,"60,810.2 ",0,-
621203801,ボルヒール組織接着用　２ｍＬ４瓶,7990710X3031,"25,699.0 ",0,-
668110001,アンペック坐剤１０ｍｇ,8114700J1023,322.1 ,0,"27,638 "
668110002,アンペック坐剤２０ｍｇ,8114700J2020,612.3 ,0,"10,927 "
660432005,アンペック坐剤３０ｍｇ,8114700J3026,870.4 ,0,"1,874 "
620009281,コカイン塩酸塩「タケダ」原末,8121700X1012,"4,532.1 ",0,-
618120001,コカイン塩酸塩,8121700X1012,"4,532.1 ",0,-
628511602,コカイン塩酸塩「シオノギ」原末,8121700X1012,"4,532.1 ",0,-
610431104,塩酸コカイン「シオノギ」,8121700X1012,"4,532.1 ",0,-
621988502,フェントステープ１ｍｇ,8219701S1025,586.9 ,0,"372,730 "
621988602,フェントステープ２ｍｇ,8219701S2021,"1,094.0 ",0,"318,398 "
621988702,フェントステープ４ｍｇ,8219701S3028,"2,039.0 ",0,"150,172 "
620007678,デュロテップＭＴパッチ２．１ｍｇ,8219700S5026,"1,879.0 ",0,"54,188 "
620007679,デュロテップＭＴパッチ４．２ｍｇ,8219700S6022,"3,381.3 ",0,"53,403 "
621988902,フェントステープ８ｍｇ,8219701S5020,"3,800.7 ",0,"52,011 "
621988802,フェントステープ６ｍｇ,8219701S4024,"2,935.1 ",0,"37,600 "
622041901,ワンデュロパッチ０．８４ｍｇ,8219700T1026,580.7 ,0,"21,565 "
622042001,ワンデュロパッチ１．７ｍｇ,8219700T2022,"1,094.0 ",0,"17,417 "
620007680,デュロテップＭＴパッチ８．４ｍｇ,8219700S7029,"6,362.7 ",0,"15,669 "
622042101,ワンデュロパッチ３．４ｍｇ,8219700T3029,"2,039.1 ",0,"7,156 "
620007682,デュロテップＭＴパッチ１６．８ｍｇ,8219700S9021,"11,526.0 ",0,"5,652 "
622177901,フェンタニル３日用テープ２．１ｍｇ「ＨＭＴ」,8219700S5034,"1,275.6 ",1,"5,593 "
622178001,フェンタニル３日用テープ４．２ｍｇ「ＨＭＴ」,8219700S6030,"2,364.3 ",1,"5,185 "
622042301,ワンデュロパッチ６．７ｍｇ,8219700T5021,"3,750.5 ",0,"3,604 "
620007681,デュロテップＭＴパッチ１２．６ｍｇ,8219700S8025,"9,114.7 ",0,"2,684 "
622178301,フェンタニル３日用テープ１６．８ｍｇ「ＨＭＴ」,8219700S9030,"8,181.7 ",1,"1,629 "
622178101,フェンタニル３日用テープ８．４ｍｇ「ＨＭＴ」,8219700S7037,"4,366.5 ",1,"1,468 "
622042201,ワンデュロパッチ５ｍｇ,8219700T4025,"2,883.4 ",0,-
622178201,フェンタニル３日用テープ１２．６ｍｇ「ＨＭＴ」,8219700S8033,"6,255.5 ",1,-
622228201,フェンタニル３日用テープ２．１ｍｇ「明治」,8219700S5042,"1,275.6 ",1,-
622228301,フェンタニル３日用テープ４．２ｍｇ「明治」,8219700S6049,"2,364.3 ",1,-
622228401,フェンタニル３日用テープ８．４ｍｇ「明治」,8219700S7045,"4,366.5 ",1,-
622228501,フェンタニル３日用テープ１２．６ｍｇ「明治」,8219700S8041,"6,255.5 ",1,-
622228601,フェンタニル３日用テープ１６．８ｍｇ「明治」,8219700S9048,"8,181.7 ",1,-
622305301,フェンタニル３日用テープ４．２ｍｇ「テルモ」,8219700S6057,"2,364.3 ",1,-
622305201,フェンタニル３日用テープ２．１ｍｇ「テルモ」,8219700S5050,"1,275.6 ",1,-
