院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	モンテルカスト錠10mg「DSEP」	Montelukast「DSEP」	第一三共エスファ		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2105	125111101	薬価収載2016.12.09	モンテルカスト10DSEP	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「EE」	Montelukast「EE」	エルメッドエーザイ		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2113	125308501	薬価収載2016.12.09	モンテルカスト10EE	明るい灰黄		黄色三二酸化鉄，カルナウバロウ，クロスカルメロースナトリウム，結晶セルロース，酸化チタン，三二酸化鉄，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，ヒプロメロース，ポリビニルアルコール（部分けん化物），マクロゴール400，D-マンニトール
	モンテルカスト錠10mg「JG」		日本ジェネリック		錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2334	125555301	薬価収載2017.06.16	モンテルカスト10JG	明るい灰黄		D-マンニトール，結晶セルロース，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，ヒドロキシプロピルセルロース，酸化チタン，タルク，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「KM」	Montelukast“KM”	キョーリンリメディオ	杏林製薬	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2067	124844901	薬価収載2016.06.17	KM12 KM-12	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「KN」	Montelukast「KN」	小林化工		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2121	125281101	薬価収載2016.12.09	モンテルカスト10KN	明るい灰黄		D-マンニトール，低置換度ヒドロキシプロピルセルロース，ポリビニルアルコール（部分けん化物），クロスカルメロースナトリウム，黄色三二酸化鉄，三二酸化鉄，結晶セルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，カルナウバロウ
	モンテルカスト錠10mg「KO」	Montelukast「KO」	寿製薬		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2130	125303001	薬価収載2016.12.09	モンテルカスト10KO40 KO40	淡橙		D-マンニトール，軽質無水ケイ酸，低置換度ヒドロキシプロピルセルロース，結晶セルロース，ヒドロキシプロピルセルロース，無水リン酸水素カルシウム，ステアリン酸マグネシウム，ヒプロメロース，プロピレングリコール，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「SN」	Montelukast	シオノケミカル	江州製薬	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2148	125319101	薬価収載2016.12.09	モンテルカスト10SK10 SK10	淡橙		D-マンニトール，軽質無水ケイ酸，低置換度ヒドロキシプロピルセルロース，結晶セルロース，ヒドロキシプロピルセルロース，無水リン酸水素カルシウム，ステアリン酸マグネシウム，ヒプロメロース，プロピレングリコール，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「TCK」	Montelukast	辰巳化学	沢井製薬	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2156	125155501，125155502	薬価収載2016.12.09	モンテルカスト10TCK	淡橙		D-マンニトール，軽質無水ケイ酸，低置換度ヒドロキシプロピルセルロース，結晶セルロース，ヒドロキシプロピルセルロース，無水リン酸水素カルシウム，ステアリン酸マグネシウム，ヒプロメロース，プロピレングリコール，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「YD」	Montelukast	陽進堂		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2164	125108101	薬価収載2016.12.09	モンテルカストYD10 YD229	淡橙		D-マンニトール，無水ケイ酸，ヒドロキシプロピルセルロース，セルロース，リン酸水素Ca，ステアリン酸Mg，ヒプロメロース，プロピレングリコール，タルク，酸化チタン，三二酸化鉄
	モンテルカスト錠10mg「アスペン」	Montelukast「ASPEN」	田村薬品工業	アスペンジャパン	錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2172	125179101	薬価収載2016.12.09	モンテルカスト10アスペン	淡橙		結晶セルロース，乳糖水和物，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ポリビニルアルコール（部分けん化物），酸化チタン，マクロゴール4000，タルク，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「オーハラ」	Montelukast「OHARA」	大原薬品工業		錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2180	125285901	薬価収載2016.12.09	モンテルカスト10オーハラ	淡橙		結晶セルロース，乳糖水和物，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ポリビニルアルコール（部分けん化物），酸化チタン，マクロゴール4000，タルク，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「科研」	Montelukast	ダイト	科研製薬	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2199	125312201	薬価収載2016.12.09	モンテルカスト10／科研 DK552	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，カルナウバロウ，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「ケミファ」	Montelukast	日本ケミファ	日本薬品工業	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2202	125105001，125105002	薬価収載2016.12.09	モンテルカスト10ケミファ	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「サワイ」	Montelukast	沢井製薬		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2369	125886801	薬価収載2017.12.08	SWモンテルカスト10	明灰黄		カルナウバロウ，クロスカルメロースNa，結晶セルロース，酸化チタン，三二酸化鉄，ステアリン酸Mg，乳糖，ヒドロキシプロピルセルロース，ヒプロメロース
	モンテルカスト錠10mg「サンド」	Montelukast［SANDOZ］	サンド	富士フイルムファーマ	錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2210	125184501，125184502	薬価収載2016.12.09	モンテルカスト10サンド	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，カルナウバロウ，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「三和」	Montelukast	三和化学研究所		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2229	125208801	薬価収載2016.12.09	モンテルカスト10三和	明るい灰黄		ヒドロキシプロピルセルロース，結晶セルロース，乳糖水和物，クロスカルメロースNa，軽質無水ケイ酸，ステアリン酸Mg，ヒプロメロース，酸化チタン，マクロゴール400，ポリビニルアルコール（部分けん化物），マクロゴール4000，タルク，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「ゼリア」	Montelukast「ZERIA」	日本薬品工業	ゼリア新薬工業	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2237	125296501	薬価収載2016.12.09	モンテルカスト10ゼリア ZP-10M	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「タカタ」	Montelukast	高田製薬		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2245	125117301	薬価収載2016.12.09	モンテルカスト10タカタ	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「武田テバ」	Montelukast“TAKEDA TEVA”	武田テバファーマ	武田薬品工業	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2253	125228601	薬価収載2016.12.09	TVモンテルカスト10	明るい灰黄		カルナウバロウ，クロスカルメロースナトリウム，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，部分アルファー化デンプン，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「タナベ」	Montelukast	ニプロESファーマ		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2261	125276701	薬価収載2016.12.09	モンテルカスト10タナベ	淡橙		D-マンニトール，軽質無水ケイ酸，低置換度ヒドロキシプロピルセルロース，結晶セルロース，ヒドロキシプロピルセルロース，無水リン酸水素カルシウム，ステアリン酸マグネシウム，ヒプロメロース，プロピレングリコール，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄
	モンテルカスト錠10mg「ツルハラ」	Montelukast「TSURUHARA」	鶴原製薬		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2342	125655001	薬価収載2017.06.16	TSU776 10	明るい灰黄		軽質無水ケイ酸，クロスカルメロースナトリウム，乳糖水和物，ヒドロキシプロピルセルロース，結晶セルロース，クロスポビドン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「トーワ」	Montelukast“TOWA”	東和薬品		錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2270	125143201	薬価収載2016.12.09	モンテルカスト10トーワ	明るい灰黄		D-マンニトール，低置換度ヒドロキシプロピルセルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，黄色三二酸化鉄，軽質無水ケイ酸，ステアリン酸Ca，ヒプロメロース，タルク，酸化チタン，三二酸化鉄
	モンテルカスト錠10mg「日医工」	Montelukast	日医工		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2288	125287301	薬価収載2016.12.09	モンテルカスト10日医工 〓087	明るい灰黄		乳糖水和物，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「日新」	Montelukast	日新製薬－山形	Meiji Seikaファルマ	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2296	125195101，125195102	薬価収載2016.12.09	NS423／10	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「ニットー」	Montelukast「NITTO」	東亜薬品	日東メディック	錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2300	125215601	薬価収載2016.12.09	TM131	明るい灰黄		乳糖水和物，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「ニプロ」	Montelukast	ニプロ		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2318	125305401	薬価収載2016.12.09	モンテルカスト10ニプロ	明るい灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	モンテルカスト錠10mg「ファイザー」	Montelukast［Pfizer］	ファイザー		錠：内服	10mg1錠	83.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2326	125125801	薬価収載2016.12.09	モンテルカスト10ファイザー	薄褐～褐		乳糖水和物，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，黄色三二酸化鉄，カルナウバロウ，三二酸化鉄，青色2号
	モンテルカスト錠10mg「フェルゼン」	Montelukast Sodium	フェルゼンファーマ		錠：内服	10mg1錠	42.50円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F2377	126420301	薬価収載2018.06.01	モンテルカスト10フェルゼン	明灰黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，カルナウバロウ，黄色三二酸化鉄，三二酸化鉄
	モンテルカストチュアブル錠5mg「AA」	Montelukast	浜理薬品工業	あすか製薬	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1060	125658101	薬価収載2017.06.16	モンテルカスト5AAチュアブル	淡赤		D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，アスパルテーム（L-フェニルアラニン化合物），三二酸化鉄，香料
	モンテルカストチュアブル錠5mg「DSEP」	Montelukast「DSEP」	第一三共エスファ		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1079	125359701	薬価収載2017.06.16	モンテルカスト5チュアブルDSEP	薄赤		結晶セルロース，ヒドロキシプロピルセルロース，D-マンニトール，クロスカルメロースナトリウム，アスパルテーム（L-フェニルアラニン化合物），香料，三二酸化鉄，黄色三二酸化鉄，ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「EE」	Montelukast「EE」	エルメッドエーザイ		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1087	125671001	薬価収載2017.06.16	5チュアブルEE／モンテルカスト 5チュアブルEEモンテルカスト	薄帯赤黄		アスパルテーム（L-フェニルアラニン化合物），黄色三二酸化鉄，クロスカルメロースナトリウム，結晶セルロース，三二酸化鉄，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，D-マンニトール，メタケイ酸アルミン酸マグネシウム
	モンテルカストチュアブル錠5mg「JG」		日本ジェネリック		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1095	125557701	薬価収載2017.06.16	モンテルカストチュアブル5JG	薄赤		D-マンニトール，ヒプロメロース酢酸エステルコハク酸エステル，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，三二酸化鉄，香料，アスパルテーム（L-フェニルアラニン化合物），軽質無水ケイ酸，ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「KN」	Montelukast「KN」	小林化工		錠：内服	5mg1錠	40.00円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1109	125635201	薬価収載2017.06.16	KNチュアブル5／モンテルカスト KNチュアブル5：モンテルカスト	薄帯赤黄		D-マンニトール，メタケイ酸アルミン酸マグネシウム，クロスカルメロースナトリウム，三二酸化鉄，黄色三二酸化鉄，低置換度ヒドロキシプロピルセルロース，結晶セルロース，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「SN」	Montelukast	シオノケミカル	江州製薬	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1117	125675801	薬価収載2017.06.16	SK14	薄赤		D-マンニトール，ヒプロメロース酢酸エステルコハク酸エステル，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，三二酸化鉄，香料，アスパルテーム（L-フェニルアラニン化合物），軽質無水ケイ酸，ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「TCK」	Montelukast	辰巳化学		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1125	125412901	薬価収載2017.06.16	TU533	薄赤		D-マンニトール，ヒプロメロース酢酸エステルコハク酸エステル，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，三二酸化鉄，香料，アスパルテーム（L-フェニルアラニン化合物），軽質無水ケイ酸，ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「YD」	Montelukast	陽進堂		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1133	125464801	薬価収載2017.06.16	YD157 5	薄赤		D-マンニトール，ヒプロメロース酢酸エステルコハク酸エステル，クロスカルメロースNa，ヒドロキシプロピルセルロース，三二酸化鉄，香料，アスパルテーム（L-フェニルアラニン化合物），無水ケイ酸，ステアリン酸Mg
	モンテルカストチュアブル錠5mg「アスペン」	Montelukast「ASPEN」	田村薬品工業	アスペンジャパン	錠：内服	5mg1錠	40.00円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1141	125497601	薬価収載2017.06.16	モンテルカスト5アスペンチュアブル	淡赤		D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，アスパルテーム（L-フェニルアラニン化合物），三二酸化鉄，香料
	モンテルカストチュアブル錠5mg「オーハラ」	Montelukast「OHARA」	大原薬品工業		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1150	125504101	薬価収載2017.06.16	モンテルカスト5オーハラチュアブル	淡赤		D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，アスパルテーム（L-フェニルアラニン化合物），三二酸化鉄，香料
	モンテルカストチュアブル錠5mg「科研」	Montelukast	ダイト	科研製薬	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1168	125664201	薬価収載2017.06.16	モンテルカストチュアブル5科研 DK555	薄赤		D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，トウモロコシデンプン，ステアリン酸マグネシウム，三二酸化鉄，ステビア抽出精製物，香料
	モンテルカストチュアブル錠5mg「ケミファ」	Montelukast	日本ケミファ	日本薬品工業	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1176	125364101，125364102	薬価収載2017.06.16	モンテルカストチュアブル5ケミファ	薄赤		D-マンニトール，三二酸化鉄，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，アスパルテーム（L-フェニルアラニン化合物），香料，プロピレングリコール
	モンテルカストチュアブル錠5mg「サワイ」	Montelukast	沢井製薬		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1184	125608601	薬価収載2017.06.16	SW MTC 5	薄赤		アスパルテーム（L-フェニルアラニン化合物），アラビアゴム，クロスカルメロースNa，軽質無水ケイ酸，結晶セルロース，三二酸化鉄，ステアリン酸Mg，デキストリン，バニリン，ヒドロキシプロピルセルロース，プロピレングリコール，D-マンニトール，香料
	モンテルカストチュアブル錠5mg「サンド」	Montelukast［SANDOZ］	サンド		錠：内服	5mg1錠	40.00円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1192	125642001	薬価収載2017.06.16	モンテルカストチュアブル5サンド	薄赤		D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，トウモロコシデンプン，ステアリン酸マグネシウム，三二酸化鉄，ステビア抽出精製物，香料
	モンテルカストチュアブル錠5mg「三和」	Montelukast	三和化学研究所		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1206	125496901	薬価収載2017.06.16	モンテルカスト5チュアブル三和	薄赤		D-マンニトール，トウモロコシデンプン，結晶セルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，サッカリンNa水和物，香料，三二酸化鉄，ステアリン酸Mg
	モンテルカストチュアブル錠5mg「ゼリア」	Montelukast「ZERIA」	日本薬品工業	ゼリア新薬工業	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1214	125645101	薬価収載2017.06.16	モンテルカスト5ゼリアチュアブル ZP-5MC	薄赤		D-マンニトール，三二酸化鉄，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，アスパルテーム（L-フェニルアラニン化合物），香料，プロピレングリコール
	モンテルカストチュアブル錠5mg「タカタ」	Montelukast	高田製薬	共創未来ファーマ	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1222	125398601，125398602	薬価収載2017.06.16	モンテルカスト5チュアブルタカタ	薄赤		D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，黄色三二酸化鉄，三二酸化鉄，アスパルテーム（L-フェニルアラニン化合物），アセスルファムカリウム，香料，ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「武田テバ」	Montelukast“TAKEDA TEVA”	武田テバファーマ	武田薬品工業	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1230	125486001	薬価収載2017.06.16	TVMO3／5	薄赤		アスパルテーム（L-フェニルアラニン化合物），クロスカルメロースナトリウム，ステアリン酸マグネシウム，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，プロピレングリコール，ポリビニルアルコール（完全けん化物），D-マンニトール，三二酸化鉄，香料
	モンテルカストチュアブル錠5mg「タナベ」	Montelukast	ニプロESファーマ		錠：内服	5mg1錠	40.00円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1249	125579901	薬価収載2017.06.16	TS60	薄赤		D-マンニトール，ヒプロメロース酢酸エステルコハク酸エステル，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，三二酸化鉄，香料，アスパルテーム，軽質無水ケイ酸，ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「トーワ」	Montelukast“TOWA”	東和薬品		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1257	125448801	薬価収載2017.06.16	5モンテルカストチュアブルトーワ	薄赤		D-マンニトール，低置換度ヒドロキシプロピルセルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，三二酸化鉄，黄色三二酸化鉄，軽質無水ケイ酸，部分アルファー化デンプン，アスパルテーム（L-フェニルアラニン化合物），香料，ステアリン酸Ca，その他2成分
	モンテルカストチュアブル錠5mg「日医工」	Montelukast	日医工		錠：内服	5mg1錠	40.00円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1265	125677201	薬価収載2017.06.16	モンテルカスト5チュアブル日医工 〓085	薄赤		D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，三二酸化鉄，黄色三二酸化鉄，ステアリン酸マグネシウム，アスパルテーム（L-フェニルアラニン化合物），香料
	モンテルカストチュアブル錠5mg「ニプロ」	Montelukast	ニプロ		錠：内服	5mg1錠	40.00円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1273	125710601	薬価収載2017.06.16	モンテルカスト5チュアブルニプロ	薄赤		結晶セルロース，ヒドロキシプロピルセルロース，D-マンニトール，クロスカルメロースナトリウム，アスパルテーム（L-フェニルアラニン化合物），香料，三二酸化鉄，黄色三二酸化鉄，ステアリン酸マグネシウム
	モンテルカストチュアブル錠5mg「ファイザー」	Montelukast［Pfizer］	ファイザー		錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1281	125631401	薬価収載2017.06.16	PFULC5 PFUL C5	まだらをもつ薄赤		乳糖水和物，結晶セルロース，D-マンニトール，クロスカルメロースナトリウム，三二酸化鉄，ヒドロキシプロピルセルロース，アスパルテーム，ステアリン酸マグネシウム，香料
	モンテルカストチュアブル錠5mg「明治」	Montelukast	日新製薬－山形	Meiji Seikaファルマ	錠：内服	5mg1錠	58.30円／錠	後局	ロイコトリエン受容体拮抗剤	449	モンテルカストナトリウム	montelukast sodium（JP）	4490026F1290	125550801，125550802	薬価収載2017.06.16	NS421	薄赤		D-マンニトール，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，三二酸化鉄，香料，プロピレングリコール，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸マグネシウム
