院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	アレルゲンスクラッチエキス「トリイ」タラ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」チモシー花粉		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン50％（W/W），塩化ナトリウム5％（W/W）
	アレルゲンスクラッチエキス「トリイ」チョコレート		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」トウモロコシ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」トマト		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ニンジン		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」猫毛		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ハウスダスト		鳥居薬品	鳥居薬品	注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ハマグリ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」パン		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ヒメガマ花粉		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ヒラメ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ブタクサ花粉		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ブリ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ペニシリウム		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1970.08.01				濃グリセリン
	アレルゲンスクラッチエキス「トリイ」ホウレン草		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ホウレン草花粉		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」マグロ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」綿		鳥居薬品	鳥居薬品	注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」モチ米		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」モミガラ		鳥居薬品	鳥居薬品	注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ヨモギ花粉		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」ラッカセイ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」卵黄		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」卵白		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス「トリイ」リンゴ		鳥居薬品		注射液：注射	1mL1瓶	8,114.00円／瓶	処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	7290401A1026	180165101，180166801，180167501，180168201，180169901，180170501，180172901，180175001	薬価収載1965.12.01				濃グリセリン，塩化ナトリウム
	アレルゲンスクラッチエキス対照液「トリイ」		鳥居薬品		注射液：注射			処	アレルギー性疾患の診断・特異的減感作療法剤	729	アレルゲンエキス（診断用・治療用）	allergen extract（diagnostic，therapeutic）	729050BA1037						
	アレルゲンスクラッチエキス陽性対照液「トリイ」ヒスタミン二塩酸塩	Histamine Dihydrochloride	日本たばこ産業	鳥居薬品	注射液：注射	2mL1瓶	7,917.00円／瓶	処	アレルゲン検査陽性対照薬	729	アレルゲンスクラッチエキス陽性対照液　ヒスタミン二塩酸塩		7290417A1027	124554701	薬価収載2015.11.26				濃グリセリン50％（v/v），フェノール0.51％（w/v），リン酸水素二ナトリウム二水和物，リン酸二水素ナトリウム，塩化ナトリウム，pH調節剤
	アレルゲンディスク「トリイ」ハウスダスト		鳥居薬品		その他：外用	1枚	70.70円／枚	処	鼻粘膜反応アレルゲン検査薬	729	アレルゲンディスクハウスダスト，-ブタクサ花粉		7290700X1029	180400301					ろ紙
	アレルゲンディスク「トリイ」ブタクサ花粉		鳥居薬品		その他：外用	1枚	66.30円／枚	処	鼻粘膜反応アレルゲン検査薬	729	アレルゲンディスクハウスダスト，-ブタクサ花粉		7290701X1023	180401001					ろ紙
