院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	ペグイントロン皮下注用150μg／0.5mL用	Pegintron	MSD		注射用：注射	150μg1瓶（溶解液付）	46,131.00円／瓶	劇処	遺伝子組換え型インターフェロン	639	ペグインターフェロンアルファ-2b（遺伝子組換え）	peginterferon alfa-2b（genetical recombination）（JAN）	6399420D3024	116574601，116574602	薬価収載2004.12.08				ポリソルベート80，白糖，リン酸二水素ナトリウム二水和物，無水リン酸一水素ナトリウム
	ベストコール筋注用0.5g	Bestcall	武田薬品工業		筋注用：注射	500mg1瓶（溶解液付）	758.00円／瓶	劇処	セフェム系抗生物質	613	セフメノキシム塩酸塩	cefmenoxime hydrochloride（JP）	6132413E1027	111054801					無水炭酸ナトリウム
	ベストコール静注用0.5g	Bestcall	武田薬品工業		静注用：注射	500mg1瓶	776.00円／瓶	処	セフェム系抗生物質	613	セフメノキシム塩酸塩	cefmenoxime hydrochloride（JP）	6132413F1022	111055501					無水炭酸ナトリウム
	ベストコール静注用1g	Bestcall	武田薬品工業		静注用：注射	1g1瓶	1,190.00円／瓶	処	セフェム系抗生物質	613	セフメノキシム塩酸塩	cefmenoxime hydrochloride（JP）	6132413F2029	111056201					無水炭酸ナトリウム
	ベセルナクリーム5％	Beselna	持田製薬		クリーム：外用	5％250mg1包	1,168.50円／包	処	尖圭コンジローマ治療薬，日光角化症治療薬	629	イミキモド	imiquimod	6290701N1028	118187601	薬価収載2007.09.21	MO651	白～微黄		イソステアリン酸，ベンジルアルコール，セタノール，ステアリルアルコール，白色ワセリン，ポリソルベート60，モノステアリン酸ソルビタン，濃グリセリン，キサンタンガム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル
	ベタフェロン皮下注用960万国際単位	Betaferon	バイエル薬品		注射用：注射	960万国際単位1瓶（溶解液付）	10,079.00円／瓶	生特劇処	遺伝子組換え型インターフェロン	639	インターフェロンベータ-1b（遺伝子組換え）	interferon beta-1b（genetical recombination）（JAN）	6399416D1033	113852802	薬価収載2009.09.25				人血清アルブミン，D-マンニトール，pH調整剤
	ベナンバックス注用300mg	Benambax	サノフィ		注射用：注射	300mg1瓶	7,618.00円／瓶	劇処	ニューモシスチス肺炎治療薬	641	ペンタミジンイセチオン酸塩	pentamidine isetionate（JAN）	6419400D1037	111671702	薬価収載2009.09.25				
	ベネフィクス静注用500	BeneFIX	ファイザー	武田薬品工業	静注用：注射	500国際単位1瓶（溶解液付）	54,690.00円／瓶	生処	遺伝子組換え血液凝固第IX因子製剤	634	ノナコグ アルファ（遺伝子組換え）	nonacog alfa（genetical recombination）（JAN）	6343438D1026	119716701	薬価収載2009.12.11				精製白糖，グリシン，L-ヒスチジン，ポリソルベート80，pH調節剤
	ベネフィクス静注用1000	BeneFIX	ファイザー	武田薬品工業	静注用：注射	1,000国際単位1瓶（溶解液付）	107,135.00円／瓶	生処	遺伝子組換え血液凝固第IX因子製剤	634	ノナコグ アルファ（遺伝子組換え）	nonacog alfa（genetical recombination）（JAN）	6343438D2022	119717401	薬価収載2009.12.11				精製白糖，グリシン，L-ヒスチジン，ポリソルベート80，pH調節剤
	ベネフィクス静注用2000	BeneFIX	ファイザー	武田薬品工業	静注用：注射	2,000国際単位1瓶（溶解液付）	212,026.00円／瓶	生処	遺伝子組換え血液凝固第IX因子製剤	634	ノナコグ アルファ（遺伝子組換え）	nonacog alfa（genetical recombination）（JAN）	6343438D3029	119718101	薬価収載2009.12.11				精製白糖，グリシン，L-ヒスチジン，ポリソルベート80，pH調節剤
	ベネフィクス静注用3000	BeneFIX	ファイザー	武田薬品工業	静注用：注射	3,000国際単位1瓶（溶解液付）	316,085.00円／瓶	生処	遺伝子組換え血液凝固第IX因子製剤	634	ノナコグ アルファ（遺伝子組換え）	nonacog alfa（genetical recombination）（JAN）	6343438D4025	122736901	薬価収載2013.11.29				精製白糖，グリシン，L-ヒスチジン，ポリソルベート80，pH調節剤
	ヘパトセーラ筋注200単位／1mL	Hepatothera	化学及血清療法研究所	アステラス製薬	注射液：注射	200単位1mL1瓶	8,996.00円／瓶	生特処	血液成分製剤	634	抗HBs人免疫グロブリン	human anti-HBs immunoglobulin（生）	6343404X2070	111536906	薬価収載2014.12.01				グリシン，塩化ナトリウム，チメロサール
	ヘパトセーラ筋注1000単位／5mL	Hepatothera	化学及血清療法研究所	アステラス製薬	注射液：注射	1,000単位5mL1瓶	35,872.00円／瓶	生特処	血液成分製剤	634	抗HBs人免疫グロブリン	human anti-HBs immunoglobulin（生）	6343404X1090	111535207	薬価収載2014.12.01				グリシン，塩化ナトリウム，チメロサール
	ヘブスブリンIH静注1000単位	Hebsbulin	日本血液製剤機構		注射液：注射	1,000単位5mL1瓶	35,322.00円／瓶	生特処	血液成分製剤	634	ポリエチレングリコール処理抗HBs人免疫グロブリン	polyethylene glycol treated human anti-HBs immunoglobulin	6343436A1039	114506902，114506903	薬価収載2009.09.01				D-ソルビトール，水酸化ナトリウム，塩酸
	ヘブスブリン筋注用200単位	Hebsbulin	日本血液製剤機構		注射液：注射	200単位1mL1瓶（溶解液付）	8,694.00円／瓶	生特処	血液成分製剤	634	抗HBs人免疫グロブリン	human anti-HBs immunoglobulin（生）	6343423X1042	111590104，111590105	薬価収載2009.09.01				グリシン，D-マンニトール，塩化ナトリウム，ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，水酸化ナトリウム，塩酸
	ヘブスブリン筋注用1000単位	Hebsbulin	日本血液製剤機構		注射液：注射	1,000単位5mL1瓶（溶解液付）	36,267.00円／瓶	生特処	血液成分製剤	634	抗HBs人免疫グロブリン	human anti-HBs immunoglobulin（生）	6343423X2049	111591804，111591805	薬価収載2009.09.01				グリシン，D-マンニトール，塩化ナトリウム，ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，水酸化ナトリウム，塩酸
	ヘプセラ錠10	Hepsera	グラクソ・スミスクライン		錠：内服	10mg1錠	1,287.90円／錠	劇処	抗ウイルス化学療法剤	625	アデホビルピボキシル	adefovir pivoxil（JAN）	6250026F1020	116571501	薬価収載2004.12.08	GS KNU	白		部分アルファー化デンプン，クロスカルメロースナトリウム，乳糖水和物，タルク，ステアリン酸マグネシウム
	ヘプタバックス－II	Heptavax－II	MSD	MSD	注射液：注射	0.5mL1瓶	2,390.00円／瓶	劇処	生物学的製剤	631	組換え沈降B型肝炎ワクチン（酵母由来）	recombinant adsorbed hepatitis B vaccine（Yeast Origin）（生）	6313402A2045	111504803					アルミニウムヒドロキシホスフェイト硫酸塩（アルミニウム），塩化ナトリウム，ホウ砂
	ベリナートP静注用500	Berinert	CSLベーリング		静注用：注射	500国際単位1瓶（溶解液付）	99,483.00円／瓶	生特処	血液製剤	634	乾燥濃縮人C1-インアクチベーター		6343426F1032	111594903	薬価収載2009.03.24				グリシン，クエン酸ナトリウム水和物，塩化ナトリウム
	ペングッド錠250mg	Pengood	日医工		錠：内服	250mg1錠	11.70円／錠	処	アンピシリンエステル	613	バカンピシリン塩酸塩	bacampicillin hydrochloride（JP）	6131004F2054	114397301	薬価収載2001.09.21	〓-PG250	白		乳糖，セルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，カルナウバロウ
	ペントシリン静注用1gバッグ	Pentcillin	富山化学工業	大正富山医薬品	キット：注射	1g1キット（生理食塩液100mL付）	816.00円／キット	局処	合成ペニシリン	613	ピペラシリンナトリウム	piperacillin sodium（JP）	6131403P1027	115138102	薬価収載2002.12.13				
	ペントシリン静注用2gバッグ	Pentcillin	富山化学工業	大正富山医薬品	キット：注射	2g1キット（生理食塩液100mL付）	1,089.00円／キット	局処	合成ペニシリン	613	ピペラシリンナトリウム	piperacillin sodium（JP）	6131403P2023	115139802	薬価収載2002.12.13				
	ペントシリン注射用1g	Pentcillin	富山化学工業	大正富山医薬品	注射用：注射	1g1瓶	406.00円／瓶	局処	合成ペニシリン	613	ピペラシリンナトリウム	piperacillin sodium（JP）	6131403D1047	110782103					
	ペントシリン注射用2g	Pentcillin	富山化学工業	大正富山医薬品	注射用：注射	2g1瓶	688.00円／瓶	局処	合成ペニシリン	613	ピペラシリンナトリウム	piperacillin sodium（JP）	6131403D2043	110790603					
	ホスカリーゼ静注用0.5g	Hoskarize	シオノケミカル		静注用：注射	500mg1瓶	140.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F1108	121315701	薬価収載2011.11.28				pH調節剤
	ホスカリーゼ静注用1g	Hoskarize	シオノケミカル		静注用：注射	1g1瓶	192.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F2171	113817707	薬価収載2006.12.08				pH調節剤
	ホスカリーゼ静注用2g	Hoskarize	シオノケミカル		静注用：注射	2g1瓶	276.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F3186	113818404	薬価収載2006.12.08				pH調節剤
	ホスホマイシンNa静注用0.5g「NP」	Fosfomycin Sodium	ニプロ		静注用：注射	500mg1瓶	355.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F1078	120799601	薬価収載2011.06.24				pH調整剤（無水クエン酸）
	ホスホマイシンNa静注用0.5g「タカタ」	Fosfomycin Na	高田製薬		静注用：注射	500mg1瓶	355.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F1124	120457501	薬価収載2013.06.21				無水クエン酸
	ホスホマイシンNa静注用1g「NP」	Fosfomycin Sodium	ニプロ		静注用：注射	1g1瓶	576.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F2198	113817711	薬価収載2007.12.21				pH調整剤（無水クエン酸）
	ホスホマイシンNa静注用1g「タカタ」	Fosfomycin Na	高田製薬		静注用：注射	1g1瓶	576.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F2228	111146002	薬価収載2013.06.21				無水クエン酸
	ホスホマイシンNa静注用2g「NP」	Fosfomycin Sodium	ニプロ		静注用：注射	2g1瓶	847.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F3208	111151401	薬価収載2007.12.21				pH調整剤（無水クエン酸）
	ホスホマイシンNa静注用2g「タカタ」	Fosfomycin Na	高田製薬		静注用：注射	2g1瓶	847.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F3232	111153802	薬価収載2013.06.21				無水クエン酸
	ホスホマイシンカルシウムカプセル250mg「日医工」	Fosfomycin	日医工		カプセル：内服	250mg1カプセル	39.50円／カプセル	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001M1060	119640501	薬価収載2012.06.22	〓61M	白		トウモロコシデンプン，マクロゴール6000，タルク，ステアリン酸マグネシウム，ゼラチン，酸化チタン，ラウリル硫酸ナトリウム
	ホスホマイシンカルシウムカプセル500mg「日医工」	Fosfomycin	日医工		カプセル：内服	500mg1カプセル	62.90円／カプセル	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001M2148	111130902	薬価収載2012.06.22	〓61J	青／白		トウモロコシデンプン，マクロゴール6000，タルク，ステアリン酸マグネシウム，ゼラチン，酸化チタン，青色1号，赤色3号，ラウリル硫酸ナトリウム
	ホスホマイシンカルシウムドライシロップ40％「日医工」	Fosfomycin	日医工		ドライシロップ：内服	400mg1g	84.60円／g	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001R2170	111137812	薬価収載2012.06.22	〓61K	白		精製白糖，マクロゴール6000，ヒドロキシプロピルセルロース，クエン酸水和物，パラオキシ安息香酸エチル，パラオキシ安息香酸ブチル，香料
	ホスホマイシンナトリウム静注用0.5g「日医工」	Fosfomycin	日医工		静注用：注射	500mg1瓶	140.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F1116	118122701	薬価収載2012.06.22				pH調整剤
	ホスホマイシンナトリウム静注用1g「日医工」	Fosfomycin	日医工		静注用：注射	1g1瓶	192.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F2210	117663601	薬価収載2012.06.22				pH調整剤
	ホスホマイシンナトリウム静注用2g「日医工」	Fosfomycin	日医工		静注用：注射	2g1瓶	276.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F3224	117664301	薬価収載2012.06.22				pH調整剤
	ホスホミンドライシロップ400	Fosfomin	ダイト	東和薬品	ドライシロップ：内服	400mg1g	84.60円／g	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001R2099	111137813		DK231	白		白糖，トウモロコシデンプン，ヒドロキシプロピルセルロース，クエン酸水和物，ポリソルベート80，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，香料
	ホスマイカプセル250mg	Fosmy	東和薬品		カプセル：内服	250mg1カプセル	39.50円／カプセル	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001M1052	119464701	薬価収載2009.11.13	Tw433	白		トウモロコシデンプン，マクロゴール，タルク，ステアリン酸Mg，ゼラチン，酸化チタン，ラウリル硫酸Na
	ホスマイカプセル500mg	Fosmy	東和薬品		カプセル：内服	500mg1カプセル	62.90円／カプセル	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001M2130	111135401	薬価収載2008.12.19	Tw FOM500 Tw.FOM	青／白		乳糖水和物，マクロゴール，ポリオキシエチレン硬化ヒマシ油，ラウリル硫酸Na，赤色3号，青色1号，酸化チタン，ゼラチン
	ホスミシンS静注用0.5g	Fosmicin－S	Meiji Seikaファルマ		静注用：注射	500mg1瓶	355.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F1051	111140801	薬価収載2006.06.09				無水クエン酸
	ホスミシンS静注用1g	Fosmicin－S	Meiji Seikaファルマ		静注用：注射	1g1瓶	576.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F2163	111143901	薬価収載2006.06.09				無水クエン酸
	ホスミシンS静注用2g	Fosmicin－S	Meiji Seikaファルマ		静注用：注射	2g1瓶	847.00円／瓶	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400F3178	111150701	薬価収載2006.06.09				無水クエン酸
	ホスミシンSバッグ1g点滴静注用	Fosmicin－S	Meiji Seikaファルマ		キット：注射	1g1キット（5％ブドウ糖注射液100mL付）	932.00円／キット	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400G3025	114412301	薬価収載2001.06.08				無水クエン酸
	ホスミシンSバッグ2g点滴静注用	Fosmicin－S	Meiji Seikaファルマ		キット：注射	2g1キット（5％ブドウ糖注射液100mL付）	1,159.00円／キット	局処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135400G4021	114413001	薬価収載2001.06.08				無水クエン酸
	ホスミシン錠250	Fosmicin	Meiji Seikaファルマ		錠：内服	250mg1錠	39.50円／錠	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001F1029	111126201		MS F07	白	○	D-マンニトール，結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム
	ホスミシン錠500	Fosmicin	Meiji Seikaファルマ		錠：内服	500mg1錠	62.90円／錠	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001F2025	111127901		MS F08	白	○	D-マンニトール，結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム
	ホスミシンドライシロップ200	Fosmicin	Meiji Seikaファルマ		ドライシロップ：内服	200mg1g	54.70円／g	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001R1025	111136101					ヒドロキシプロピルセルロース，塩化ナトリウム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，ソルビタンセスキオレイン酸エステル，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，ショ糖脂肪酸エステル，ポリオキシエチレン硬化ヒマシ油60，結晶セルロース，カルメロースナトリウム，シリコーン樹脂，白糖，香料，バニリン，エチルバニリン
	ホスミシンドライシロップ400	Fosmicin	Meiji Seikaファルマ		ドライシロップ：内服	400mg1g	84.60円／g	処	抗生物質	613	ホスホマイシン	fosfomycin（INN）	6135001R2110	111138501		MS FO400	白		ヒドロキシプロピルセルロース，塩化ナトリウム，サッカリンナトリウム水和物，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，ソルビタンセスキオレイン酸エステル，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，ショ糖脂肪酸エステル，ポリオキシエチレン硬化ヒマシ油60，結晶セルロース，カルメロースナトリウム，シリコーン樹脂，白糖，香料，バニリン，エチルバニリン
	ボノサップパック400	Vonosap	武田薬品工業		その他：内服	1シート	733.80円／シート	処	ヘリコバクター・ピロリ除菌用組み合わせ製剤	619	ボノプラザンフマル酸塩・アモキシシリン水和物・クラリスロマイシン	vonoprazan fumarate・amoxicillin hydrate・clarithromycin	6199104X1023	124854801	薬価収載2016.05.25	〓B218 〓640 クラリス200	微赤 白 白	○	D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，フマル酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，三二酸化鉄，メチルセルロース，トウモロコシデンプン，ゼラチン，ラウリル硫酸ナトリウム，デンプングリコール酸ナトリウム，カルナウバロウ，パラフィン，ショ糖脂肪酸エステル，ポリソルベート80，ポリビニルアルコール（部分けん化物），軽質無水ケイ酸
	ボノサップパック800	Vonosap	武田薬品工業		その他：内服	1シート	884.00円／シート	処	ヘリコバクター・ピロリ除菌用組み合わせ製剤	619	ボノプラザンフマル酸塩・アモキシシリン水和物・クラリスロマイシン	vonoprazan fumarate・amoxicillin hydrate・clarithromycin	6199104X2020	124855501	薬価収載2016.05.25	〓B218 〓640 クラリス200	微赤 白 白	○	D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，フマル酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，三二酸化鉄，メチルセルロース，トウモロコシデンプン，ゼラチン，ラウリル硫酸ナトリウム，デンプングリコール酸ナトリウム，カルナウバロウ，パラフィン，ショ糖脂肪酸エステル，ポリソルベート80，ポリビニルアルコール（部分けん化物），軽質無水ケイ酸
	ボノピオンパック	Vonopion	武田薬品工業		その他：内服	1シート	654.60円／シート	処	ヘリコバクター・ピロリ除菌用組み合わせ製剤	619	ボノプラザンフマル酸塩・アモキシシリン水和物・メトロニダゾール	vonoprazan fumarate・amoxicillin hydrate・metronidazole	6199105X1028	124856201	薬価収載2016.05.25	〓B218 〓640 〓763	微赤 白 白	○	D-マンニトール，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，フマル酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，三二酸化鉄，メチルセルロース，トウモロコシデンプン，ゼラチン，ラウリル硫酸ナトリウム，コムギデンプン，グリセリン，水アメ，タルク，白糖，デンプングリコール酸ナトリウム，アラビアゴム末，沈降炭酸カルシウム，安息香酸ナトリウム，カルナウバロウ
	ボリコナゾール錠50mg「DSEP」	Voriconazole「DSEP」	第一三共エスファ		錠：内服	50mg1錠	481.60円／錠	後劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F1031	124807401	薬価収載2016.06.17	ボリコナゾール50DSEP	白		乳糖水和物，結晶セルロース，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン
	ボリコナゾール錠50mg「JG」		日本ジェネリック		錠：内服	50mg1錠	481.60円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F1040	124919401	薬価収載2016.06.17	ボリコナゾール50JG	白		乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	ボリコナゾール錠50mg「アメル」	Voriconazole	共和薬品工業		錠：内服	50mg1錠	481.60円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F1058	124996501	薬価収載2016.06.17	ボリコナゾール50アメル	白		乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	ボリコナゾール錠50mg「タカタ」	Voriconazole	高田製薬		錠：内服	50mg1錠	481.60円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F1066	124830201	薬価収載2016.06.17	ボリコナゾール50タカタ	白		乳糖水和物，結晶セルロース，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン
	ボリコナゾール錠50mg「テバ」	Voriconazole“TEVA”	テバ製薬		錠：内服	50mg1錠	481.60円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F1074	124954501	薬価収載2016.06.17	TV VZ1／50	白		クロスカルメロースナトリウム，酸化チタン，ステアリン酸マグネシウム，乳糖水和物，ヒプロメロース，部分アルファー化デンプン，ポビドン，マクロゴール400
	ボリコナゾール錠50mg「トーワ」	Voriconazole“TOWA”	東和薬品		錠：内服	50mg1錠	481.60円／錠	後劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F1082	124796101	薬価収載2016.06.17	ボリコナ50 ボリコナゾール50トーワ	白	○	乳糖水和物，部分アルファー化デンプン，クロスカルメロースNa，ポビドン，ステアリン酸Mg，ヒプロメロース，ヒドロキシプロピルセルロース，タルク，酸化チタン
	ボリコナゾール錠50mg「日医工」	Voriconazole	日医工		錠：内服	50mg1錠	481.60円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F1090	125013801	薬価収載2016.06.17	ボリコナゾール50日医工 〓401	白		乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	ボリコナゾール錠100mg「JG」		日本ジェネリック		錠：内服	100mg1錠	844.80円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F3026	124920001	薬価収載2016.06.17	ボリコナゾール100JG	白	○	乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	ボリコナゾール錠100mg「アメル」	Voriconazole	共和薬品工業		錠：内服	100mg1錠	844.80円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F3034	124997201	薬価収載2016.06.17	ボリコナゾール100アメル	白	○	乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	ボリコナゾール錠200mg「DSEP」	Voriconazole「DSEP」	第一三共エスファ		錠：内服	200mg1錠	1,481.80円／錠	後劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F2038	124808101	薬価収載2016.06.17	ボリコナゾール200DSEP	白		乳糖水和物，結晶セルロース，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン
	ボリコナゾール錠200mg「JG」		日本ジェネリック		錠：内服	200mg1錠	1,481.80円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F2046	124921701	薬価収載2016.06.17	ボリコナゾール200JG	白	○	乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	ボリコナゾール錠200mg「アメル」	Voriconazole	共和薬品工業		錠：内服	200mg1錠	1,481.80円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F2054	124998901	薬価収載2016.06.17	ボリコナゾール200アメル	白	○	乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	ボリコナゾール錠200mg「タカタ」	Voriconazole	高田製薬		錠：内服	200mg1錠	1,481.80円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F2062	124831901	薬価収載2016.06.17	ボリコナゾール200タカタ	白		乳糖水和物，結晶セルロース，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン
	ボリコナゾール錠200mg「テバ」	Voriconazole“TEVA”	テバ製薬		錠：内服	200mg1錠	1,481.80円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F2070	124955201	薬価収載2016.06.17	TV VZ2／200	白		クロスカルメロースナトリウム，酸化チタン，ステアリン酸マグネシウム，乳糖水和物，ヒプロメロース，部分アルファー化デンプン，ポビドン，マクロゴール400
	ボリコナゾール錠200mg「トーワ」	Voriconazole“TOWA”	東和薬品		錠：内服	200mg1錠	1,481.80円／錠	後劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F2089	124797801	薬価収載2016.06.17	200ボリコナ ボリコナゾール200トーワ	白	○	乳糖水和物，部分アルファー化デンプン，クロスカルメロースNa，ポビドン，ステアリン酸Mg，ヒプロメロース，ヒドロキシプロピルセルロース，タルク，酸化チタン
	ボリコナゾール錠200mg「日医工」	Voriconazole	日医工		錠：内服	200mg1錠	1,481.80円／錠	後局劇処	トリアゾール系抗真菌剤	617	ボリコナゾール	voriconazole（JAN）	6179001F2097	125014501	薬価収載2016.06.17	ボリコナゾール200日医工 〓402	白	○	乳糖水和物，カルメロースカルシウム，ポビドン，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ヒドロキシプロピルセルロース，タルク，カルナウバロウ
	マインベースDS10％小児用	Minebase	セオリアファーマ	武田薬品工業	ドライシロップ：内服	100mg1g	51.90円／g	後処	マクロライド系抗生物質	614	クラリスロマイシン	clarithromycin（JP）	6149003R1119	117374101，117374102	薬価収載2006.07.07				アミノアルキルメタクリレートコポリマーE，カラギーナン，カルメロースナトリウム，キシリトール，軽質無水ケイ酸，結晶セルロース，結晶セルロース・カルメロースナトリウム，香料，サッカリンナトリウム水和物，酸化チタン，三二酸化鉄，ステアリン酸マグネシウム，タルク，炭酸マグネシウム，ヒドロキシプロピルセルロース，ポリビニルアセタールジエチルアミノアセテート，D-マンニトール
	マインベース錠50小児用	Minebase	セオリアファーマ	武田薬品工業	錠：内服	50mg1錠	29.20円／錠	後局処	マクロライド系抗生物質	614	クラリスロマイシン	clarithromycin（JP）	6149003F1155	117372701，117372702	薬価収載2006.07.07	CEO511	白		クロスポビドン，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸カルシウム，トウモロコシデンプン，ヒドロキシプロピルセルロース，ヒプロメロース，ポリソルベート80
