院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	ドネペジル塩酸塩錠10mg「TYK」	Donepezil Hydrochloride「TYK」	武田テバ薬品	テバ製薬	錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5129	122844101	薬価収載2013.12.13	KT DP0／10	赤橙		乳糖水和物，結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄，カルナウバロウ
	ドネペジル塩酸塩錠10mg「YD」	Donepezil Hydrochloride	陽進堂		錠：内服	10mg1錠	285.60円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5137	122734501	薬価収載2013.12.13	YD842／10	赤橙	○	セルロース，トウモロコシデンプン，D-マンニトール，ヒドロキシプロピルセルロース，無水ケイ酸，ステアリン酸Mg，ヒプロメロース，酸化チタン，マクロゴール，タルク，三二酸化鉄，カルナウバロウ
	ドネペジル塩酸塩錠10mg「アメル」	Donepezil HCl	共和薬品工業		錠：内服	10mg1錠	156.40円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5145	122760401	薬価収載2013.12.13	AML DO／10 AML DO10	赤橙		乳糖水和物，結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，タルク，酸化チタン，三二酸化鉄
	ドネペジル塩酸塩錠10mg「オーハラ」	Donepezil Hydrochloride「OHARA」	大原薬品工業		錠：内服	10mg1錠	285.60円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5153	122776501	薬価収載2013.12.13	ドネペジル10オーハラ	赤橙		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，タルク，酸化チタン，三二酸化鉄，カルナウバロウ
	ドネペジル塩酸塩錠10mg「科研」	Donepezil Hydrochloride	シオノケミカル	科研製薬	錠：内服	10mg1錠	285.60円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5161	122986801	薬価収載2013.12.13	DH10	桃		乳糖水和物，トウモロコシデンプン，結晶セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄
	ドネペジル塩酸塩錠10mg「杏林」	Donepezil Hydrochloride“KYORIN”	キョーリンリメディオ	杏林製薬	錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5170	122689801	薬価収載2013.12.13	KRM133／10	赤橙		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄
	ドネペジル塩酸塩錠10mg「ケミファ」	Donepezil	日本ケミファ		錠：内服	10mg1錠	285.60円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5188	122975201	薬価収載2013.12.13	NC D119／10	赤橙		結晶セルロース，酸化チタン，三二酸化鉄，ステアリン酸マグネシウム，タルク，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	ドネペジル塩酸塩錠10mg「サワイ」	Donepezil Hydrochloride	沢井製薬		錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5196	122958501	薬価収載2013.12.13	SWドネペジル10	赤橙		結晶セルロース，酸化チタン，三二酸化鉄，ステアリン酸Mg，タルク，トウモロコシデンプン，乳糖，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	ドネペジル塩酸塩錠10mg「タカタ」	Donepezil Hydrochloride	高田製薬		錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5200	122747501	薬価収載2013.12.13	TTS647／10 TTS-647	赤橙		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄
	ドネペジル塩酸塩錠10mg「タナベ」	Donepezil Hydrochloride	田辺三菱製薬	田辺製薬販売	錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5218	122737601	薬価収載2013.12.13	TG202／10	赤橙		乳糖水和物，トウモロコシデンプン，結晶セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄，黄色三二酸化鉄
	ドネペジル塩酸塩錠10mg「テバ」	Donepezil Hydrochloride“TEVA”	テバ製薬		錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5226	122842701	薬価収載2013.12.13	t153／10	桃		結晶セルロース，酸化チタン，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000，三二酸化鉄
	ドネペジル塩酸塩錠10mg「トーワ」	Donepezil Hydrochloride“TOWA”	東和薬品		錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5234	122799401	薬価収載2013.12.13	Tw262／10	赤橙	○	乳糖水和物，結晶セルロース，ステアリン酸Mg，ヒプロメロース，マクロゴール6000，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄
	ドネペジル塩酸塩錠10mg「日医工」	Donepezil Hydrochloride	日医工		錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5242	122702401	薬価収載2013.12.13	〓324／10 〓324 10 〓324	赤橙		乳糖，トウモロコシデンプン，セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，タルク，三二酸化鉄，黄色三二酸化鉄
	ドネペジル塩酸塩錠10mg「日新」	Donepezil Hydrochloride	日新製薬－山形		錠：内服	10mg1錠	285.60円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5250	122824301	薬価収載2013.12.13	NS163／10	赤橙		乳糖水和物，結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄，カルナウバロウ
	ドネペジル塩酸塩錠10mg「明治」	Donepezil Hydrochloride「MEIJI」	Meiji Seikaファルマ		錠：内服	10mg1錠	233.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5269	122859501	薬価収載2013.12.13	ドネぺジル10／ドネぺジル明治 MS015	赤橙		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，結晶セルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，マクロゴール6000，三二酸化鉄
	ドネペジル塩酸塩内服ゼリー3mg「NP」	Donepezil Hydrochloride	ニプロ		ゼリー：内服	3mg1個	132.90円／個	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012Q1035	121651601	薬価収載2012.06.22				ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，ペクチン，乳酸カルシウム水和物，エリスリトール，キシリトール，D-マンニトール，リン酸，アセスルファムカリウム，香料，パラオキシ安息香酸プロピル，塩化ナトリウム，グリセリン
	ドネペジル塩酸塩内服ゼリー3mg「日医工」	Donepezil Hydrochloride	日医工		ゼリー：内服	3mg1個	132.90円／個	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012Q1043	121732201	薬価収載2012.06.22				ポリオキシエチレンポリオキシプロピレングリコール，ペクチン，乳酸カルシウム，エリスリトール，キシリトール，D-マンニトール，リン酸，アセスルファムカリウム，パラオキシ安息香酸プロピル，塩化ナトリウム，グリセリン，香料
	ドネペジル塩酸塩内服ゼリー5mg「NP」	Donepezil Hydrochloride	ニプロ		ゼリー：内服	5mg1個	201.50円／個	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012Q2031	121652301	薬価収載2012.06.22				ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，ペクチン，乳酸カルシウム水和物，エリスリトール，キシリトール，D-マンニトール，リン酸，アセスルファムカリウム，香料，パラオキシ安息香酸プロピル，塩化ナトリウム，グリセリン
	ドネペジル塩酸塩内服ゼリー5mg「日医工」	Donepezil Hydrochloride	日医工		ゼリー：内服	5mg1個	201.50円／個	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012Q2040	121733901	薬価収載2012.06.22				ポリオキシエチレンポリオキシプロピレングリコール，ペクチン，乳酸カルシウム，エリスリトール，キシリトール，D-マンニトール，リン酸，アセスルファムカリウム，パラオキシ安息香酸プロピル，塩化ナトリウム，グリセリン，香料
	ドネペジル塩酸塩内服ゼリー10mg「NP」	Donepezil Hydrochloride	ニプロ		ゼリー：内服	10mg1個	240.80円／個	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012Q3038	122942401	薬価収載2013.12.13				ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，ペクチン，乳酸カルシウム水和物，エリスリトール，キシリトール，D-マンニトール，リン酸，アセスルファムカリウム，香料，パラオキシ安息香酸プロピル，塩化ナトリウム，グリセリン
	ドネペジル塩酸塩内服ゼリー10mg「日医工」	Donepezil Hydrochloride	日医工		ゼリー：内服	10mg1個	335.30円／個	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012Q3046	122704801	薬価収載2013.12.13				ポリオキシエチレンポリオキシプロピレングリコール，ペクチン，乳酸カルシウム，エリスリトール，キシリトール，D-マンニトール，リン酸，アセスルファムカリウム，パラオキシ安息香酸プロピル，塩化ナトリウム，グリセリン，香料
	ドネペジル塩酸塩内用液3mg「タナベ」	Donepezil Hydrochloride	田辺三菱製薬	田辺製薬販売	液：内服	3mg1.5mL1包	132.90円／包	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012S1032	122739001	薬価収載2013.12.13				リン酸二水素ナトリウム，D-ソルビトール液，プロピレングリコール，エデト酸カルシウム二ナトリウム水和物，スクラロース，メチルパラベン，プロピルパラベン，香料，リン酸，水酸化ナトリウム
	ドネペジル塩酸塩内用液3mg「トーワ」	Donepezil Hydrochloride“TOWA”	東和薬品		液：内服	3mg1.5mL1包	71.50円／包	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012S1024	121421501	薬価収載2012.06.22				リン酸二水素Na，D-ソルビトール液，プロピレングリコール，エデト酸Ca/2Na水和物，スクラロース，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，香料，リン酸，水酸化Na
	ドネペジル塩酸塩内用液5mg「タナベ」	Donepezil Hydrochloride	田辺三菱製薬	田辺製薬販売	液：内服	5mg2.5mL1包	201.50円／包	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012S2039	122740601	薬価収載2013.12.13				リン酸二水素ナトリウム，D-ソルビトール液，プロピレングリコール，エデト酸カルシウム二ナトリウム水和物，スクラロース，メチルパラベン，プロピルパラベン，香料，リン酸，水酸化ナトリウム
	ドネペジル塩酸塩内用液5mg「トーワ」	Donepezil Hydrochloride“TOWA”	東和薬品		液：内服	5mg2.5mL1包	201.50円／包	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012S2020	121422201	薬価収載2012.06.22				リン酸二水素Na，D-ソルビトール液，プロピレングリコール，エデト酸Ca/2Na水和物，スクラロース，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，香料，リン酸，水酸化Na
	ドネペジル塩酸塩内用液10mg「タナベ」	Donepezil Hydrochloride	田辺三菱製薬	田辺製薬販売	液：内服	10mg5mL1包	240.80円／包	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012S3027	122741301	薬価収載2013.12.13				リン酸二水素ナトリウム，D-ソルビトール液，プロピレングリコール，エデト酸カルシウム二ナトリウム水和物，スクラロース，メチルパラベン，プロピルパラベン，香料，リン酸，水酸化ナトリウム
	ドネペジル塩酸塩内用液10mg「トーワ」	Donepezil Hydrochloride“TOWA”	東和薬品		液：内服	10mg5mL1包	240.80円／包	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012S3035	122798701	薬価収載2013.12.13				リン酸二水素Na，D-ソルビトール液，プロピレングリコール，エデト酸Ca/2Na水和物，スクラロース，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，香料，リン酸，水酸化Na
	ドパコール配合錠L50	Dopacol	ダイト	扶桑薬品工業，日医工	錠：内服	1錠	6.10円／錠	後処	パーキンソニズム治療剤	116	レボドパ・カルビドパ水和物	levodopa・carbidopa hydrate	1169101F3033	118652901，118652902	薬価収載2013.06.21	DK421	薄紅	○	結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ポビドン，ステアリン酸マグネシウム，黄色5号
	ドパコール配合錠L100	Dopacol	ダイト	扶桑薬品工業，日医工	錠：内服	1錠	11.60円／錠	後処	パーキンソニズム治療剤	116	レボドパ・カルビドパ水和物	levodopa・carbidopa hydrate	1169101F1170	101242201，101242203	薬価収載2013.06.21	DK026	薄紅	○	結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ポビドン，ステアリン酸マグネシウム，黄色5号
	ドパコール配合錠L250	Dopacol	ダイト	日医工	錠：内服	1錠	27.70円／錠	後処	パーキンソニズム治療剤	116	レボドパ・カルビドパ水和物	levodopa・carbidopa hydrate	1169101F2070	120802301	薬価収載2011.06.24	DK501	薄紅	○	結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ポビドン，ステアリン酸マグネシウム，黄色5号
	ドパストンカプセル250mg	Dopaston	大原薬品工業		カプセル：内服	250mg1カプセル	21.70円／カプセル	処	抗パーキンソン剤	116	レボドパ	levodopa（JP）	1164001M2031	101196802	薬価収載2008.12.19	ドパストン250オーハラ	淡黄赤		硬化油，ヒドロキシプロピルセルロース，バレイショデンプン，酸化チタン，黄色五号，ラウリル硫酸ナトリウム
	ドパストン散98.5％	Dopaston	大原薬品工業		散：内服	98.5％1g	63.20円／g	処	抗パーキンソン剤	116	レボドパ	levodopa（JP）	1164001B1034	101188302	薬価収載2008.12.19				ヒドロキシプロピルセルロース
	ドパストン静注25mg	Dopaston	大原薬品工業		注射液：注射	0.25％10mL1管	148.00円／管	処	抗パーキンソン剤	116	レボドパ	levodopa（JP）	1164400A1045	101197502	薬価収載2008.12.19				亜硫酸水素ナトリウム，等張化剤，塩酸，pH調節剤
	ドパストン静注50mg	Dopaston	大原薬品工業		注射液：注射	0.25％20mL1管	270.00円／管	処	抗パーキンソン剤	116	レボドパ	levodopa（JP）	1164400A2041	101198202	薬価収載2008.12.19				亜硫酸水素ナトリウム，等張化剤，塩酸，pH調節剤
	ドパゾール錠200mg	Dopasol	第一三共		錠：内服	200mg1錠	18.20円／錠	処	抗パーキンソン剤	116	レボドパ	levodopa（JP）	1164001F1060	101191302	薬価収載2008.12.19	〓604	黄橙		結晶セルロース，メチルセルロース，無水クエン酸，ポリビニルアルコール（部分けん化物），ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，ジメチルポリシロキサン，二酸化ケイ素，カルナウバロウ，黄色5号
	ドパリール錠7.5	Dopareel	キョーリンリメディオ	杏林製薬	錠：内服	7.5mg1錠	7.90円／錠	後習処	シクロピロロン系睡眠障害改善剤	112	ゾピクロン	zopiclone（JAN）	1129007F1077	100595002，100595003	薬価収載1998.07.10	PH124	白	○	無水リン酸水素カルシウム，乳糖水和物，ポビドン，カルボキシメチルスターチナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，タルク，酸化チタン，カルナウバロウ
	ドパリール錠10	Dopareel	キョーリンリメディオ	杏林製薬	錠：内服	10mg1錠	7.10円／錠	後習処	シクロピロロン系睡眠障害改善剤	112	ゾピクロン	zopiclone（JAN）	1129007F2057	100600102，100600103	薬価収載1998.07.10	PH125	白	○	無水リン酸水素カルシウム，D-マンニトール，セルロース，ヒドロキシプロピルセルロース，カルボキシメチルスターチナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，タルク，酸化チタン，カルナウバロウ
	トピナ細粒10％	Topina	協和発酵キリン		細粒：内服	10％1g	191.90円／g	処	抗てんかん剤	113	トピラマート	topiramate（JAN）	1139008C1020	123353701	薬価収載2014.04.17				乳糖水和物，結晶セルロース，沈降炭酸カルシウム，ヒドロキシプロピルセルロース，アクリル酸エチル・メタクリル酸メチルコポリマー分散液，エチルセルロース水分散液，D-マンニトール，タルク，軽質無水ケイ酸
	トピナ錠25mg	Topina	協和発酵キリン		錠：内服	25mg1錠	65.60円／錠	処	抗てんかん剤	113	トピラマート	topiramate（JAN）	1139008F3020	120139001	薬価収載2010.09.24	KH115	白		カルナウバロウ，クロスカルメロースナトリウム，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース（置換度タイプ：2910），マクロゴール6000
	トピナ錠50mg	Topina	協和発酵キリン		錠：内服	50mg1錠	107.80円／錠	処	抗てんかん剤	113	トピラマート	topiramate（JAN）	1139008F1027	118191301	薬価収載2007.09.21	KH116	白		カルナウバロウ，クロスカルメロースナトリウム，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース（置換度タイプ：2910），マクロゴール6000
	トピナ錠100mg	Topina	協和発酵キリン		錠：内服	100mg1錠	176.00円／錠	処	抗てんかん剤	113	トピラマート	topiramate（JAN）	1139008F2023	118192001	薬価収載2007.09.21	KH117	白		カルナウバロウ，クロスカルメロースナトリウム，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース（置換度タイプ：2910），マクロゴール6000
	【削除品】トフィス錠50mg	Tofis	沢井製薬		錠：内服	50mg1錠	5.80円／錠	後処	ベンゾジアゼピン系自律神経調整剤	123	トフィソパム	tofisopam（JP）	1124026F1251		薬価削除2016.03.31〔代替品：トフィソパム錠50mg「サワイ」〕				結晶セルロース，ステアリン酸Mg，乳糖，ヒドロキシプロピルセルロース，リン酸水素Ca
	トフィソパム細粒10％「CH」		長生堂製薬	日本ジェネリック	細粒：内服	10％1g	8.40円／g	後処	ベンゾジアゼピン系自律神経調整剤	112	トフィソパム	tofisopam（JP）	1124026C1107	113614208，113614209	薬価収載2009.09.25				乳糖水和物，D-マンニトール，トウモロコシデンプン，ヒドロキシプロピルセルロース，軽質無水ケイ酸
	トフィソパム細粒10％「ツルハラ」	Tofisopam「TSURUHARA」	鶴原製薬		細粒：内服	10％1g	8.40円／g	後処	ベンゾジアゼピン系自律神経調整剤	123	トフィソパム	tofisopam（JP）	1124026C1115	113614207	薬価収載2014.06.20				乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，クロスポビドン，含水二酸化ケイ素，ポリソルベート80
	トフィソパム錠50mg「JG」		日本ジェネリック		錠：内服	50mg1錠	5.80円／錠	後処	ベンゾジアゼピン系自律神経調整剤	123	トフィソパム	tofisopam（JP）	1124026F1294	113615928	薬価収載2012.12.14	JG C11	微黄白		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	【削除品】トフィソパム錠50mg「オーハラ」	Tofisopam「OHARA」	大原薬品工業		錠：内服	50mg1錠	5.80円／錠	後処	ベンゾジアゼピン系自律神経調整剤	123	トフィソパム	tofisopam（JP）	1124026F1316		薬価削除2016.03.31				乳糖水和物，結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	【削除品】トフィソパム錠50mg「杏林」	Tofisopam“KYORIN”	キョーリンリメディオ	杏林製薬	錠：内服	50mg1錠	5.80円／錠	後処	ベンゾジアゼピン系自律神経調整剤	112	トフィソパム	tofisopam（JP）	1124026F1308		薬価削除2016.03.31				乳糖水和物，リン酸水素カルシウム水和物，結晶セルロース，ヒドロキシプロピルセルロース，カルメロースナトリウム，ステアリン酸マグネシウム
	トフィソパム錠50mg「サワイ」	Tofisopam	沢井製薬		錠：内服	50mg1錠	5.80円／錠	後処	ベンゾジアゼピン系自律神経調整剤	123	トフィソパム	tofisopam（JP）	1124026F1332	113615902	薬価収載2015.06.19，旧：トフィス錠50mg	SW352	白～微黄白		結晶セルロース，ステアリン酸Mg，乳糖，ヒドロキシプロピルセルロース，リン酸水素Ca
	トフィソパム錠50mg「日医工」	Tofisopam	日医工		錠：内服	50mg1錠	5.80円／錠	後処	ベンゾジアゼピン系自律神経調整剤	112	トフィソパム	tofisopam（JP）	1124026F1324	113615922	薬価収載2013.12.13	〓11T	白～微黄白		結晶セルロース，低置換度ヒドロキシプロピルセルロース，メタケイ酸アルミン酸マグネシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ドプスOD錠100mg	Dops	大日本住友製薬		口腔内崩壊錠：内服	100mg1錠	64.90円／錠	処	ノルアドレナリン作動性神経機能改善剤	116	ドロキシドパ	droxidopa（JP）	1169006F1027	120611101	薬価収載2011.06.24	DS053	白～淡褐		D-マンニトール，トウモロコシデンプン，アルファー化デンプン，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸マグネシウム
	ドプスOD錠200mg	Dops	大日本住友製薬		口腔内崩壊錠：内服	200mg1錠	119.80円／錠	処	ノルアドレナリン作動性神経機能改善剤	116	ドロキシドパ	droxidopa（JP）	1169006F2023	120612801	薬価収載2011.06.24	DS054／200	白～淡褐	○	D-マンニトール，トウモロコシデンプン，アルファー化デンプン，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸マグネシウム
	ドプス細粒20％	Dops	大日本住友製薬		細粒：内服	20％1g	121.90円／g	局処	ノルアドレナリン作動性神経機能改善剤	116	ドロキシドパ	droxidopa（JP）	1169006C1039	101222402	薬価収載2007.06.15				D-マンニトール，トウモロコシデンプン，ポビドン
	トブラシン点眼液0.3％	Tobracin	日東メディック		液：外用〔眼・耳鼻科用剤〕	3mg1mL	39.00円／mL	劇処	アミノグリコシド系抗生物質	131	トブラマイシン	tobramycin（JP）	1317708Q1037	102069404	薬価収載2007.12.21				ベンザルコニウム塩化物，等張化剤，pH調節剤
	トフラニール錠10mg	Tofranil	アルフレッサファーマ		錠：内服	10mg1錠	9.60円／錠	局処	抗うつ剤・遺尿症治療剤	117	イミプラミン塩酸塩	imipramine hydrochloride（JP）	1174006F1078	101338206，101338208		NF332	灰赤		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，精製セラック，ヒマシ油，白糖，タルク，アラビアゴム末，酸化チタン，ポリオキシエチレンポリオキシプロピレングリコール，マクロゴール6000，三二酸化鉄，カルナウバロウ
	トフラニール錠25mg	Tofranil	アルフレッサファーマ		錠：内服	25mg1錠	9.90円／錠	局処	抗うつ剤・遺尿症治療剤	117	イミプラミン塩酸塩	imipramine hydrochloride（JP）	1174006F2074	101339906，101339908		NF333	灰赤		乳糖水和物，トウモロコシデンプン，グリセリン，軽質無水ケイ酸，ステアリン酸，結晶セルロース，ステアリン酸マグネシウム，精製セラック，ヒマシ油，白糖，タルク，アラビアゴム末，酸化チタン，ポリオキシエチレンポリオキシプロピレングリコール，マクロゴール6000，三二酸化鉄，カルナウバロウ
	ドミン錠0.4	Domin	日本ベーリンガーインゲルハイム		錠：内服	0.4mg1錠	140.80円／錠	劇処	抗パーキンソン剤	116	タリペキソール塩酸塩	talipexole hydrochloride（JAN）	1169009F1020	101232301	薬価収載1996.06.14	103／〓 〓103	白	○	D-マンニトール，結晶セルロース，ステアリン酸
	ドラール錠15	Doral	久光製薬	田辺三菱製薬	錠：内服	15mg1錠	90.60円／錠	向習処	ベンゾジアゼピン系睡眠障害改善剤	112	クアゼパム	quazepam（JAN）	1124030F1029	100550901，100550902	薬価収載1999.08.13	SS515	淡橙	○	アルファー化デンプン，黄色5号，黄色5号アルミニウムレーキ，軽質無水ケイ酸，結晶セルロース，ステアリン酸マグネシウム，乳糖水和物，ラウリル硫酸ナトリウム
	ドラール錠20	Doral	久光製薬	田辺三菱製薬	錠：内服	20mg1錠	107.70円／錠	向習処	ベンゾジアゼピン系睡眠障害改善剤	112	クアゼパム	quazepam（JAN）	1124030F2025	100551601，100551602	薬価収載1999.08.13	SS520	淡橙	○	アルファー化デンプン，黄色5号，黄色5号アルミニウムレーキ，軽質無水ケイ酸，結晶セルロース，ステアリン酸マグネシウム，乳糖水和物，ラウリル硫酸ナトリウム
	トラゾドン塩酸塩錠25mg「アメル」	Trazodone HCl	共和薬品工業		錠：内服	25mg1錠	7.50円／錠	後劇処	トリアゾロピリジン系抗うつ剤	117	トラゾドン塩酸塩	trazodone hydrochloride（JAN）	1179037F1053	101569001	薬価収載2014.06.20	KW012／25	白～淡黄白		乳糖水和物，トウモロコシデンプン，無水乳糖，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール6000，カルナウバロウ
	トラゾドン塩酸塩錠50mg「アメル」	Trazodone HCl	共和薬品工業		錠：内服	50mg1錠	13.00円／錠	後劇処	トリアゾロピリジン系抗うつ剤	117	トラゾドン塩酸塩	trazodone hydrochloride（JAN）	1179037F2050	101572001	薬価収載2014.06.20	KW013／50	白～淡黄白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール6000，カルナウバロウ
