診療年月：H30年04月～H31年03月　内服薬 外来（院外）　※集計結果が1000未満の場合は「‐」で表示（1000未満の箇所が1箇所の場合は1000以上の最小値を全て「‐」で表示）※集計対象期間内に名称や点数・金額等に変更がある場合、集計対象期間当初の情報で表示,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"薬効
分類",薬効分類名称,"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計,男,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,
type_code,type_name,code,name,measure,shusai_code,price,generic,total,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上
449,その他のアレルギー用薬,622296601,フェキソフェナジン塩酸塩錠６０ｍｇ「サワイ」,錠,4490023F1270,23.2,1,20544085.5,-,15707,311696.5,403062,283874,335818.5,430327,512112,578421,677076.5,672651,685887,653832,732713,661246,654225,536791.5,323665.5,104847,25079,3656,-,12340.5,271394.5,401294,378362.5,484857,640452,747666,943841,1071011,1016633,971038,880569,923083,843611,827759,676504.5,499429.5,267740.5,73287.5,10487
449,その他のアレルギー用薬,610462028,クラリチン錠１０ｍｇ,錠,4490027F1022,77.6,0,20384524.7,-,415289.5,932155.5,391669.5,184493,171416,221484.5,278079,375288.7,427831.5,431667,457765,477077.5,565680,603931.5,683759.5,574146,387141,147453.5,26829.5,2733,-,332610.5,764136,360308.5,227824,307593,483509.5,607814.5,734491.5,864628.5,880923.5,866754.5,841130.5,959595.5,1033724.5,1147648,1010466,739208,358605.5,93072.5,13869
449,その他のアレルギー用薬,620005821,キプレス細粒４ｍｇ,包,4490026C1021,175,0,19687011.4,7667847,3723125,51718,5606,2518,3692,1666,1365,-,-,-,-,-,1372,1245,2448.5,1237,-,-,1145,-,5410570.5,2735421.4,34435,5633.5,2860,1422,2631,-,1478,1668,-,1109,-,-,-,2572.5,2754,5618,5857,2395,-
449,その他のアレルギー用薬,620001925,クラリチンレディタブ錠１０ｍｇ,錠,4490027F2029,77.6,0,19339295.13,-,1810353,2040634.5,450222,158767,118233,153590,180405,236103,312330,306967,316615,303319,357924,374495,405416,354183,202955,80971,13795,2344,-,1384827,1629246,437702,185336,222796,345137,435136,569803,668771,680651,630477,589311,675210,678524,747524.63,596727,413026,192882,61849,13264
449,その他のアレルギー用薬,621486701,エピナスチン塩酸塩錠２０ｍｇ「トーワ」,錠,4490014F2293,35.7,1,19276572.5,-,58345,316458.5,342006,261195,273958.5,350040,414509.5,542903.5,616821.5,599827,629851,628456,752398.5,787432,789104,667199,432581,178955,38390,4866,-,34286,229046,283736.5,290763,333123,387466.5,518162.5,721502.5,847264.5,847944,796179,775445,888263.5,855122.5,880571.5,792011.5,635453,347510,111906.5,15474
449,その他のアレルギー用薬,620005442,スプラタストトシル酸塩カプセル１００ｍｇ「サワイ」,カプセル,4490016M2062,25.4,1,19224904.5,-,64563.5,323235,420749,346961,405659,550046,619096,757646,773703,651675,574400,560196,685827,678625,643475,462018,255997,69115,15631,-,-,36893.4,219125,310302,356804,420521,554448,723251,885254,977980,868279,847066,776757,884336,808459,742771,512559,286882,123329,25802,4622
449,その他のアレルギー用薬,620006935,シングレアチュアブル錠５ｍｇ,錠,4490026F1052,173.4,0,19096507.5,6576,6321032,4947468,220756,15046,7537,3818,1826,3586,3693,2213,1734,2419,2041,7500,6113,9107,7542,4459,-,-,4209,4153426,3054091,165495,12588,6411,4489,5212,6637,7648,5682,6097,5206,7833,8595,13132,18653.5,15660,13404,5484,1734
449,その他のアレルギー用薬,622188101,オロパタジン塩酸塩錠５ｍｇ「杏林」,錠,4490025F2151,16.9,1,17202255,-,502624.5,1149551,594064,302567,313660,379514,429686,499546,507024,456931.5,469270,423212,539665.5,539874,494230,352888,179677.5,61933,13642,2274,-,323901.5,731344.5,426825,300540,365250,481249,616805,788101,868548.5,710953,635683,541339.5,585101,468390.5,426681.5,331082,225866,113827,40907,7621
449,その他のアレルギー用薬,620009428,プランルカスト錠１１２．５ｍｇ「ＡＦＰ」,錠,4490017F1037,23.7,1,16715944.2,3383,825068.5,1737963,670117,300811,260775,343549,390395,439664,407092,358749,360011,309698,375538,360479,313086,201132,109142,32482,-,-,1364.2,541665,1071103.5,485010,301916,347112,501688,590855,745166,762880,645239,539864,462623,517638,454925,392266,291867,171236,71611,17491,2654
449,その他のアレルギー用薬,610421327,ジルテック錠１０　１０ｍｇ,錠,4490020F2027,78,0,15297198.5,-,30543,134226.5,224818.5,152049,158475.5,196403,260073.5,366042.5,430118,438541,442779.5,416254,483086.5,543661.5,649311,532792,316430,118755,21649.5,3171.5,-,23185.5,107043.5,161770.5,153075.5,206746,316800.5,428358,615497.5,782171,813787,760658,704915.75,791827,860370,959897,846494.5,549699,231354.5,56058.5,8239.5
449,その他のアレルギー用薬,620005823,シングレア細粒４ｍｇ,包,4490026C1030,176.5,0,15110124.65,5725629.6,2984107.15,70114,12920,4724,6311,2699,1413,-,-,-,-,-,-,-,-,1799,1560.5,-,-,-,4021047.4,2170355,54994,11865,3908,3148,2511,1276,2651,-,1544,-,-,1229,-,1056,4309,4727,7628,1442,1155
449,その他のアレルギー用薬,620008503,プランルカストカプセル１１２．５ｍｇ「トーワ」,カプセル,4490017M1087,25.4,1,15085401.1,-,181045,688286,484627,260429,306405,359682,405200,472636,462551,449784,437494,427036,471926,477918,402882,309041,164316,51931,10094,1024,-,104091,403320,336733,282189,380194,466032,592174,739328,775589,666422,602418,520098,590839,491887,499893,396085,245375,127809,38748,1650
449,その他のアレルギー用薬,622308101,シダトレンスギ花粉舌下液２，０００ＪＡＵ／ｍＬパック　１ｍＬ,包,4490029S2026,131,0,14971646,-,9823,818895,762761,213988,308406,559664,887784,1037078,933438,697090,627485,478344,344132,208708,91581,16607,3682,-,-,-,-,6055,477143,504534,185052,297944,437673,704541,998178,1034508,741038,619810,430965,294984,156962,65548,14476,2224,-,-,-
449,その他のアレルギー用薬,622390101,オロパタジン塩酸塩ＯＤ錠５ｍｇ「サワイ」,錠,4490025F4154,16.9,1,14383060,-,1118915.5,1322763,412297.5,210524,191758,252395,285649,328344,359163,320999.5,313489,320927.5,407469,405826,432806.5,331569,197122,80323.5,10632.5,-,-,741744,875046,306101,214352,249610,289191.5,363248,482051,523715.5,436271.5,365457,353753.5,385551,380176,373264.5,323695,229523.5,131118,47009,7591
449,その他のアレルギー用薬,620005540,プランルカストＤＳ１０％「タカタ」,ｇ,4490017R1157,35.4,1,13604451.38,3916839.76,3453717.946,455739.499,44306.08,18672.6,11695.95,6098.8,1394.6,4842.7,-,1823,1404.1,1800.1,-,2184.8,2600.7,2140,2167,3932.1,1485.4,-,2892521.75,2399267.103,244313.292,23131.92,12739.8,12939.02,5431.44,8478,6524.05,4479.45,2380.6,-,3126.7,4339,3559.7,4740.5,6984.5,12965.65,16209.8,4474.7,1689.75
449,その他のアレルギー用薬,622195901,オロパタジン塩酸塩ＯＤ錠５ｍｇ「テバ」,錠,4490025F4065,16.9,1,13035471,-,611526.5,805426.5,297870.5,175211,173309,210923,251195,318308,362097.5,339633.5,320926.5,352882.5,453487.5,507118,505873.5,401936,219510.5,80394.5,15893,1384,-,381227.5,546462,228018,177427,214909,265221,343598,465234,556805.5,510775,448928,401874.5,476483,414399.5,413433,331447.5,258664.5,132829.5,53470.5,9019
449,その他のアレルギー用薬,620005536,プランルカストＤＳ１０％「ＥＫ」,ｇ,4490017R1068,35.4,1,12956942.36,3549427.785,3421224.017,403615.985,50121.075,22913.6,11535.6,9713.6,9001.6,2604.8,2511.65,1163.5,1309.5,3483.2,4170.3,1834,1997.75,4117.5,7609,7853.25,1192.5,-,2630456.094,2391059.615,253296.244,30680.14,19155.29,15308.1,10467.55,6862.575,5139.8,3351.85,2270.8,-,1717,3291.5,4274.9,6704.8,9686.3,17503.04,14687.35,11803,1295.5
449,その他のアレルギー用薬,620004412,アレグラ錠３０ｍｇ,錠,4490023F2020,45.4,0,12480610.03,10311.2,2827478,2945541,81533,19183,10459,11109,12434,20680,31142,26698,37820,39565,53092,54693,73010,79931,57485.75,36958.5,8037,1251,7215.0833,2375142,2476708,80891,24119,18872,27642,31932,52963,56440.5,63901,56207,53100,83832,94928,121326.5,141184,138440.5,94720,36369,6266
449,その他のアレルギー用薬,622514301,モンテルカスト錠１０ｍｇ「トーワ」,錠,4490026F2270,83.5,1,12407403,-,2915.5,79503,257911,158427,205032,266810,332675,370434,419675,375044.5,352524.5,356555,423216,408732.5,430210,333851,192788.5,76017,12541,1132,-,1661,49645,217033.5,226771.5,311564.5,419839.5,532485,636181,654040.5,553906.5,513465,494219.5,582559,551312,548597,463331.5,342769.5,188193,53733.5,10062
449,その他のアレルギー用薬,622205401,オロパタジン塩酸塩錠５ｍｇ「ファイザー」,錠,4490025F2259,16.9,1,12397473.5,-,269223,624716,320912,213437,195644,235778,306193.5,340859,387591.5,354027.5,362611,375947,453302.5,458159,418751.5,323929.5,193561.5,55767,12540,-,-,193343.5,439367,256689,219080,230483,296345.5,374304,501881,581912.5,531633,466663.5,405563,486321.5,446412.5,402852.5,320435,190295,112696.5,30159,7782
449,その他のアレルギー用薬,620005530,プランルカストカプセル１１２．５ｍｇ「科研」,カプセル,4490017M1052,25.4,1,12359659,-,74761,354230,320143,173072,177780,228631,253326,306305,349689,332636,356706,390959,496384,481900,480613,364466,210076,74451,6202,1260,-,50426,234660,233937,184928,218360,272502,389909,500487,587861,496916,500013,487203,607911,609991,583243,488007,315382,127640,31992,4630
449,その他のアレルギー用薬,622232101,オロパタジン塩酸塩ＯＤ錠５ｍｇ「ファイザー」,錠,4490025F4138,16.9,1,12343545.5,-,734967,939549,293175,158396,167655,191429,221841,268165,319682,277603,300264.5,310489.5,413169.5,454299.5,456910.5,358992,206296,82848,14126.5,-,-,468477,628780.5,235901,157799,213698,245358,310235,411705,458984,400271.5,379633,346223,414820,383602,386260.5,318326,243074.5,128646,33423.5,6959
449,その他のアレルギー用薬,622088201,エピナスチン塩酸塩錠２０ｍｇ「ファイザー」,錠,4490014F2013,25.7,1,12093564.3,-,45736.25,203102.25,212887.5,167615.75,168049.5,218835,248724.5,312440,361020,373299,373070.5,396770.5,487492.5,485544,494709,427516,289397,116232.5,21662.5,3454,-,32874.2,153804,188383,188312.5,206896.5,259881.5,329153,445625.5,532195,511255,516856.5,484225,561573.5,539229.5,538428.5,512842,387645.5,215704,67417.5,13558.5
449,その他のアレルギー用薬,622258601,フェキソフェナジン塩酸塩錠６０ｍｇ「ＮＰ」,錠,4490023F1083,23.2,1,11777185.5,-,2661,165395,236732,191553,214814,268152,317653,376483,395208,367711,382798,373211,406781,385240,361655,264505,142210.5,53218,11140,1978,-,3062,150202,234199,242984,303039,406380,455770,595471,650889,609098,542070,499623,524608,461217,421943,356282,245971.5,112467,37989,4807.5
449,その他のアレルギー用薬,620002549,リザベンカプセル１００ｍｇ,カプセル,4490002M1315,21.9,0,11601306.37,1259.42,18670.15,148544,440992.1,328818,255505,247485,248136,278332,300171,287775,279356,270523,322127,332995,341761,236565,100699,25521,4609,-,1146.6,22994.4,195494.5,391116.2,394018,430580,411009,465944,563962,681855,582666,464269,416345,474145,517121,513545,333511,198238,58983,12669,-
449,その他のアレルギー用薬,622539801,モンテルカストチュアブル錠５ｍｇ「タカタ」,錠,4490026F1222,58.3,1,11477735.5,3465,4215807,2624031,70884,3176,-,-,-,-,-,-,-,1003,1565,1061,1154,1199,-,-,-,-,3493,2844260,1627285.5,53978,1289,1035,-,-,-,1064,-,-,-,-,1580,2247,2610,2893,1156,-,-
449,その他のアレルギー用薬,622530501,モンテルカスト錠１０ｍｇ「ニプロ」,錠,4490026F2016,42.5,1,11010621.5,-,4738.5,84283.5,236308,130128,168684.5,238140,276850,316845.5,332803,313311,326341,320173,371773,395645,382289,318887,180025,66589.5,14511,-,-,2642.5,57058.5,197227,203050,274994.5,353793,435063.5,541738,542459.5,473043.5,447909,438991,493504,496060,527009.5,470675.5,344917,175485.5,48939.5,6872
449,その他のアレルギー用薬,622291301,フェキソフェナジン塩酸塩錠６０ｍｇ「ＪＧ」,錠,4490023F1261,23.2,1,10973688,-,1964,122119.5,176089,150645,213275,241141,293115,336690,388616,402098,387258,354868,423288,422367,395205.5,301010,184406,64980,9910,1176,-,1480,96339,163048,199467,260155,327397,378291,490732,563535,543234,497608,457303,488358,478176,436167,369427,214290,107734,26873,3832
449,その他のアレルギー用薬,622629501,ベポタスチンベシル酸塩錠１０ｍｇ「日医工」,錠,4490022F2115,20.7,1,10945231.5,-,75386,221975,271462,215226,241775,298706,325944.5,368388,376187.5,319736,303569.5,283155,356312,358131,339601,232176.5,126098,34068.5,7223,-,-,56736,176514,238772,287729,334701.5,378310,466601,572807,593729,522966,466862,405858,440820,399768,351739,259970,146524,68262,18898.5,1775
449,その他のアレルギー用薬,610443009,バイナス錠７５ｍｇ,錠,4490021F2021,107.1,0,10250516.5,-,23117,248841,376003,223565,245092,289330,310968,383803,402290,384658,380408,346708,373812,343463,313918,201642,83914,22840,2389,-,-,11578.5,143437,251021,216184,257790,318485,382886,513580,589901,516695,458855,391139,357111,308130,264893,176440,100511,29393,5688,-
449,その他のアレルギー用薬,622014101,アレロックＯＤ錠２．５　２．５ｍｇ,錠,4490025F3026,35.9,0,10173574.5,263271.5,3633313,1116956,76983,13204,13455,15439,18617,19008,28868.5,30919.5,32434,32655,44386,50203.5,69988.5,55293,41330,19821.5,5665,-,210821,2753567,831857,65476,17372,18510,22538,30962,42374.5,53228,46453,50838,41604,53581,57388,90909,73967,69002,43630,14402,-
449,その他のアレルギー用薬,620002476,アレジオンドライシロップ１％,ｇ,4490014R1021,71,0,10150672.98,1666931.75,3054975.817,629867.865,164440.3,83035.7,45577.6,28680.1,18431.85,11727.4,9924.8,-,2978.5,4528.6,12085.4,18106.5,13439,17119,22197,12828.8,3435,-,1238778.439,2156504.954,421216.005,98183.35,61066.85,42308.8,25297.5,22650.8,14722.85,17518.4,8085.6,6065.5,8204,10942.2,6435,16335.75,33044.3,48300.8,57290.9,28930,6080
449,その他のアレルギー用薬,621487001,エピナスチン塩酸塩錠２０ｍｇ「ケミファ」,錠,4490014F2250,58.2,1,9981152.5,-,27344.5,145437,179768.5,146706,154453,193516,218134,283675,308693,299774,304333.5,321616.5,388430.5,411790.5,446687.5,356437,221681.5,95807,15487,1137,-,20358.5,120594.5,152939,157109,185568.5,209313,268654,365575,429878,406331,388560.5,391719.5,471149,447848.5,466792.5,422309.5,311214.5,178170.5,56101.5,10055.5
449,その他のアレルギー用薬,620945803,ケトチフェンシロップ０．０２％「日医工」,ｍＬ,4490003Q1176,18.8,0,9895856.21,3133002.7,1937353.7,186906,14689,-,-,5145,-,-,-,1400,-,-,-,-,1493,-,6548,4246,-,-,2622755.91,1762931.9,153574,8784,5066,-,-,1594,1005,3990,3998,-,-,-,1140,2324,5403,13248,8752,3405,-
449,その他のアレルギー用薬,622203401,オロパタジン塩酸塩錠５ｍｇ「ＭＥＥＫ」,錠,4490025F2089,16.9,1,9813595.3,-,328530,785973.5,359725.5,178773.5,177761,197617.5,241638,302775,284116.5,243669,242863.8,230578.5,310254.5,308866.5,288154,225348.5,106684,33554,8705,-,-,221051,500198,256984,170212,186274,237732.5,307430,411516,455187.5,368928,306535.5,284918,307661.5,295253,251868.5,186003.5,116798,68096.5,21028.5,3751
449,その他のアレルギー用薬,622100801,ロラタジンＯＤ錠１０ｍｇ「サワイ」,錠,4490027F2142,32.7,1,9724669.5,-,521463.5,650641.5,216476,108540,119120,143402,174524,198966,223427.5,223555,244884,227528,258821,258183,255371.5,208880.5,125059.5,53014,11037,-,-,417587.5,514431,210578,144731,199214,282565,329838,355406,365664,349784,333946,327684,351708,334750,319668.5,291214,212236,113037,38350,8216
449,その他のアレルギー用薬,622581301,ベポタスチンベシル酸塩錠１０ｍｇ「トーワ」,錠,4490022F2107,20.7,1,9511163.5,-,53957.5,189683,221337,171344,204237,272464,312631.5,342813,332506,304853,275044.5,267156,293616.5,284437.5,265675.5,178892,94136,27178.5,6075,-,-,39097,145004.5,217651,239984,334981,387219,463748,554674.5,582180,456371,411185,339235,334451,309390.5,260886,165825,107770.5,49172,12548,1725
449,その他のアレルギー用薬,620005543,プランルカストＤＳ１０％「日医工」,ｇ,4490017R1173,35.4,1,9402262.651,2547583.06,2445489.818,339615.828,38952.2,28013.4,15913.3,9699.2,3093.1,3266.7,2587,-,2276.25,5496.6,3256.1,2803.6,1107,6129.25,7881,4855.75,-,-,1871034.715,1667643.241,205308.059,29565.11,12782.7,16923.7,3966.05,6696.2,8882,5547.5,2399,5927,5211.7,2975,6975.2,6348.6,12775,20966.7,22546.08,15964.44,3066
449,その他のアレルギー用薬,622228101,フェキソフェナジン塩酸塩錠６０ｍｇ「明治」,錠,4490023F1237,23.2,1,9371185,-,2901.5,220785,259674,143886,150369,218430,245184,297350,304259,286097,265481,254269,282167,255352,231076,192007,109551,43948,8058,-,-,2370,198245,240473,192760,256633,352428,446675,518488,556925,442882,396696,388775,407581,357116.5,319680,245416,167863,87674,19434,1834
449,その他のアレルギー用薬,622209301,オロパタジン塩酸塩錠５ｍｇ「ケミファ」,錠,4490025F2160,16.9,1,9225591.5,-,228740.5,509732,300402,166783,156219,196988,222569,268236,289087,262246,237217,247260,313288,310121.5,295895.5,228252,113931,43524,11406,-,-,163625,368102,203894,162681,185257,230906,280881.5,378288,422155,380968,346501,305623,332496.5,288472,286150.5,226767,157275.5,70860,28054,4191
449,その他のアレルギー用薬,622185801,プランルカスト錠１１２．５ｍｇ「ＣＥＯ」,錠,4490017F1053,25.4,1,9164998,2902,575380.5,1171667,397287,166569,181399,213522,243559,258173,226569,187256,163675,162669,154648,153793,119738,64066,25891,5338,-,-,1273,320985.5,664675,274595,196886,236160,322867,401505,442866,391015,317075,249695,213348,213374,173312,126959,81758,39831,20361,1208,-
449,その他のアレルギー用薬,622530801,モンテルカスト錠１０ｍｇ「ＥＥ」,錠,4490026F2016,42.5,1,9072152,-,3515,57862.5,202982,108973,131649,176687,217191.5,273304.5,290739,276579,277282,248483,304463,329887,301597,227432,135627,43518,6293,-,-,1227,44777.5,166899,157286,214159,295796,392110,484441.5,525416,447385,403644,370922.5,440013,410457.5,394356,329305.5,232372.5,108800.5,33463,4835
449,その他のアレルギー用薬,622511901,モンテルカストＯＤ錠１０ｍｇ「タカタ」,錠,4490026F4019,42.5,1,8984649.5,-,3306,75141,244750,131852,155818,203136,244259,264755,254711,236753,237138,252124,287590,304223,292355,222175,144269.5,50769,9370.5,1083,-,2235,47119,195255.5,173539,228818,304767,405008.5,458208,458386,411847.5,367307,353865.5,412194,369075,383166,333284,262497,147159.5,49123,6217
449,その他のアレルギー用薬,622233801,フェキソフェナジン塩酸塩錠６０ｍｇ「ＹＤ」,錠,4490023F1121,23.2,1,8766092.5,-,1669,129727.5,207995,147292,163200,202828,243244,283212,303997,256993,276144,262571,283066,274225,274946,218475,122087,48706,6698,-,-,1101,114540,196450,180377,234829,295690,361751,423848,468207,454686,380205,350685,371030,344660,312851,268559,181778,86867,24193,6133
449,その他のアレルギー用薬,622528701,モンテルカスト錠１０ｍｇ「日医工」,錠,4490026F2016,42.5,1,8763043,-,4235.5,79684.5,188922,100041,128000,176478,200556,252363,252060,239900,239643,250002,303688,310663,336998,266566,157776,56206,10160,1354,-,1684.5,51908,149508,144337,181533,257534,311242,397479,433109.5,374440,358298.5,344404,425867.5,420463.5,436660,408469,303179.5,147486,51065,9058
449,その他のアレルギー用薬,622539901,モンテルカスト細粒４ｍｇ「タカタ」,包,4490026C1129,60.1,1,8742881.2,3626893.7,1440621.5,9363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2594022.5,1055889.5,5892,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
449,その他のアレルギー用薬,622249001,フェキソフェナジン塩酸塩錠３０ｍｇ「ＳＡＮＩＫ」,錠,4490023F2098,23.4,1,8723291.5,4929.5,2094310,2047854,32370,9667,10086,13997,15442,16655,22545,23636,25423,31264,37386,55270,65048,64364,40174,20040,5384,1614,2855.5,1707202.5,1658500,40279,14608,15642,16468,33685,33833,40985,33185,32958,36504,49917,54245,52998,76503,86709,64820,27244,6692
449,その他のアレルギー用薬,622100701,ロラタジン錠１０ｍｇ「サワイ」,錠,4490027F1146,32.7,1,8515403.5,-,146315.5,300053,164339,96157,106661,144258,177763,199758,242131,248178,258789,249262,295014,263161,260188,211114,144321,56687,7986,1409,-,117437,255293.5,156281,130703,185726,263169,300030,333420,369427,373598,344212,336411,370220,349914,351266.5,311244.5,221512,128942.5,38219.5,4550
449,その他のアレルギー用薬,622251301,フェキソフェナジン塩酸塩錠６０ｍｇ「三和」,錠,4490023F1172,23.2,1,8489375,-,6047,138431.5,171694,121961,125809,167687,189778,241649,252846,247202,269185,272024,316268.5,320979,296627,220471,135201,57306,13139,1290,-,5268,124906.5,173785,150538,191950,242239,311178,387168,432386,425211,403327,350377,381514,353570,351478.5,295107,206971,108229,23638,4889
449,その他のアレルギー用薬,620005532,プランルカストカプセル１１２．５ｍｇ「ＤＫ」,カプセル,4490017M1044,25.4,1,8354342,-,59926,260985,275937,154584,135173,167839,212443,239578,271831,256690,243365,210008,292925,260153,265194,194832,120943,29411,7220,-,-,37736,174626,187564,159378,176082,245263,317564,398265,454381,388136,359811,342847,367448,328044,286684,234937,164398,52459,16055,3548
449,その他のアレルギー用薬,620005544,プランルカストドライシロップ１０％「ＡＦＰ」,ｇ,4490017R1041,32,1,8352979.461,2285009.51,2210818.912,292012.226,25537.05,11539.36,5441.7,8341.4,4549.6,1831.75,2068.7,-,2218.5,1312.5,3672.4,5292.2,3066,1044.9,3273.75,1629,-,-,1662127.128,1544449.115,185221.235,17768.55,10121.1,7870.55,4431.55,2700.15,3035.9,2470.8,1396.9,1683.9,2604.6,3353.4,3438.1,5174.3,5998.7,6685.625,8772.05,3365.6,-
449,その他のアレルギー用薬,622528101,モンテルカスト錠１０ｍｇ「ＫＮ」,錠,4490026F2016,42.5,1,8193349.5,-,4938.5,63678.5,169502,89257,104780,139674,169852,211560,212983.5,205811,204819,228604,316708,307325.5,314841,275407,176383,67731,12690,-,-,2384,45083,148038.5,117651,161190.5,231089,294800,360644,368861,341248,327195.5,345233,413839,406887,437925,392258.5,317080,137364,57144,9875
449,その他のアレルギー用薬,622215701,オロパタジン塩酸塩錠５ｍｇ「サンド」,錠,4490025F2208,16.9,1,8161556,-,167894.5,380403,206236,138203.5,148056,189712,220094,263767.5,278388,241806,246096,215722,284897,277033.5,259282.5,179110.5,92413,31804,8439,-,-,116247,259873,144317,158446,199946,260125,306166,388016,444733.5,373874,314744,253049.5,282463,246691,214642.5,172063,110020.5,62432,17808,6237
449,その他のアレルギー用薬,620944239,トラニラストカプセル１００ｍｇ「ＣＨ」,カプセル,4490002M1439,7.7,1,8041428.15,-,10822,94188.2,386967,346215,251549,225872,213991,255845,269532,217062,200624,196335,222495,223697,173034,133115,44501,7913,-,-,-,11514.4,106247.8,304335,402053,365783,329062,334305,391797,458175,390981,263497,244035,256841,252608,227336,128531,69305,27060,3091,-
449,その他のアレルギー用薬,620005483,セチリジン塩酸塩錠１０ｍｇ「サワイ」,錠,4490020F2221,44.3,1,7962890.5,-,7726,48470.5,141815,115887,132409,160130.5,189646,246992,303493.5,292427,289651,277827,319548,320719,307487,238148,131613.5,53098.5,9852,1809,-,4762.5,33015.5,97105.5,114948.5,147109,196947,254452.5,335780,417343,398228,368133.5,330422,376930,338455.5,346010.5,265413,194131,110326,38594.5,5992
449,その他のアレルギー用薬,621944601,セチリジン塩酸塩ＤＳ１．２５％「タカタ」,ｇ,4490020R1035,121.4,1,7843013.982,1441150.666,2561807.586,338438.4,12748.8,3314,2372.8,1292,1308,1801.7,2138.9,-,1587.3,-,1885,2256.4,3182.4,3372.4,3543.2,1908.2,1618.2,-,1186514.738,1963244.082,241119.21,8391.8,3464.4,4075.8,1943.2,2685.5,1230.7,2843.8,1654.8,-,-,1384.8,2803.6,3244.4,3390.6,9250.8,9754.2,5567,1396.4
449,その他のアレルギー用薬,622387301,プランルカスト錠１１２．５ｍｇ「日医工」,錠,4490017F1061,23.7,1,7762123.72,1374.5,432901.22,864177,275546,127195,107447,132874,157760,183996,192101,149800,157025,159229,156867,167748,162133,133594,57398,20800,4359,-,-,268082.5,540006,218433,130370,146593,212174,287113,335350,347351,292022,218242,215975,215906,192000,186118,133872,100445,53111,19177,4088
510,生薬,610408365,トチモトのオウギ,ｇ,5100017X1106,2.38,0,15165928.15,3307.9,31532.2,65835.3,99810.6,38513.5,60886.9,110401.1,216102.9,274700.8,345130.7,395717.3,381409.7,390201.1,523567.7,531157,472123.5,223254.8,94723.4,21723.2,2838,-,3308,26734.45,34768.6,83709.3,120266.3,238645,436873.25,708443.05,1097707.35,1350741.95,1248756.4,1163866.9,941301.35,1097300.1,975906.6,696399.3,359310.65,188791.2,99101.8,11059,-
510,生薬,610408496,トチモトのブクリョウ,ｇ,5100161X1016,2.35,0,13454423.66,2120,13879.5,33190.5,53484.9,38295.6,66214.3,120650.05,177236.1,226304.4,270856.32,331974.26,270665.82,344185.45,447105.51,418788.025,370951.3,200292.2,91917.2,19845,-,-,1471,6263.3,39141.2,79816.81,103810.92,197909.41,426311.43,688845.72,1031133,1237011.36,1186631.31,994203.124,811557.99,953505.55,882538.51,694101.15,364361.1,193073.34,58540.5,5884.5,-
510,生薬,610408416,トチモトのシャクヤク,ｇ,5100094X1012,2.82,0,12886724.17,16247.9,23352,32124.1,65892.8,49710.5,63729,109592.4,171783.4,232243.65,287591.9,281552.8,252927.5,289537.5,381608.1,336948.675,294107.29,179951.3,62658.7,15086.3,-,-,13887.8,11962.8,37032.4,82523.1,85443.5,209223.25,453210.4,739207.1,1142807.92,1326650.7,1130661.05,987683.55,805543.55,837210.74,783911.81,608979.65,296436.15,149540.88,31278.1,6498.9,-
510,生薬,610408470,トチモトのヨクイニン,ｇ,5100180X1019,0.88,0,11980850.7,2872,22419,16589,41678,37384,57785,95333,125971,134337,200153.5,235595.5,147806.2,141456.5,182157.5,172073,131513,89684,31773,3119,-,-,4081,6877,17394,40072,155682,343159,580763,889651.5,1091276,1517541.8,1345294.6,1193437.4,892192.2,801406.5,627010,356730,145714,86700.5,16169,-,-
510,生薬,610408428,トチモトのセッコウ,ｇ,5100109X1010,0.93,0,11342105.55,74507.4,67890,72626.6,100034,110189,212684.7,320751.7,369921.7,455097.5,336048.6,298009.4,214285.9,216546.2,224479,194490.9,109399.9,70972,30860.71,4112.5,-,-,60686.35,34997.7,36633.9,97791.8,116770.2,220477.9,400945.7,582231.1,775747.9,1112715.71,1318841.48,959968,688122.6,673593.1,444050.4,188657.3,101556.1,31108.1,12082.5,2220,-
