"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620003193,イセパシン注射液２００　２００ｍｇ２ｍＬ,6123404A1086,561.0 ,0,"282,222 "
646120080,イセパシン注射液４００　４００ｍｇ２ｍＬ,6123404A2023,"1,098.0 ",0,"228,375 "
620003198,エクサシン注射液２００　２００ｍｇ２ｍＬ,6123404A1078,561.0 ,0,"214,212 "
646120081,エクサシン注射液４００　４００ｍｇ２ｍＬ,6123404A2031,"1,098.0 ",0,"195,321 "
620003677,アミカシン硫酸塩注射液２００ｍｇ「サワイ」,6123402A3012,124.0 ,1,"173,623 "
640453140,トブラシン注６０ｍｇ,6123401A2038,425.0 ,0,"80,683 "
620003191,アミカマイシン注射液２００ｍｇ,6123402A3128,341.0 ,1,"79,665 "
620006651,ロミカシン注射液２００ｍｇ,6123402A3012,124.0 ,1,"61,001 "
621070202,アミカシン硫酸塩注射液２００ｍｇ「日医工」,6123402A3187,627.0 ,0,"60,397 "
620003190,アミカマイシン注射液１００ｍｇ,6123402A1125,270.0 ,1,"49,578 "
640453139,トブラシン注小児用１０ｍｇ,6123401A1031,99.0 ,0,"42,654 "
621070301,アミカシン硫酸塩注射液２００ｍｇ「Ｆ」,6123402A3012,124.0 ,1,"41,001 "
620003676,アミカシン硫酸塩注射液１００ｍｇ「サワイ」,6123402A1010,99.0 ,1,"38,054 "
620003462,アミカシン硫酸塩２００ｍｇ注射液,6123402A3012,124.0 ,1,"36,750 "
620005642,イセパマイシン硫酸塩注射液４００ｍｇ「日医工」　２ｍＬ,6123404A2082,810.0 ,1,"35,237 "
621604701,イセパマイシン硫酸塩注射液２００ｍｇ「サワイ」　２ｍＬ,6123404A1116,427.0 ,1,"34,603 "
646120062,トブラシン注９０ｍｇ,6123401A3026,607.0 ,0,"31,079 "
621070102,アミカシン硫酸塩注射液２００ｍｇ「ＮｉｋＰ」,6123402A3012,124.0 ,1,"27,775 "
621069402,アミカシン硫酸塩注射液１００ｍｇ「日医工」,6123402A1184,352.0 ,0,"27,159 "
620003797,プルテツシン注射液２００ｍｇ,6123402A3012,124.0 ,1,"25,418 "
620005641,イセパマイシン硫酸塩注射液２００ｍｇ「日医工」　２ｍＬ,6123404A1108,427.0 ,1,"22,575 "
621069701,アミカシン硫酸塩注２００ｍｇ「ＮＰ」,6123402A3195,257.0 ,1,"18,886 "
621695601,イセパマイシン硫酸塩注射液４００ｍｇ「サワイ」　２ｍＬ,6123404A2090,810.0 ,1,"18,292 "
620009196,トロビシン筋注用２ｇ,6124400D1030,"2,407.0 ",0,"9,721 "
621070602,アミカシン硫酸塩注射用１００ｍｇ「日医工」,6123402D1067,352.0 ,0,"8,171 "
620004643,イセシン注射液４００ｍｇ　２ｍＬ,6123404A2074,810.0 ,1,"6,398 "
640453049,エルパシン注射液４００　４００ｍｇ２ｍＬ,6123404A2058,810.0 ,1,"5,385 "
621070902,アミカシン硫酸塩注射用２００ｍｇ「日医工」,6123402D2063,627.0 ,0,"4,891 "
620006356,ロミカシン注射液１００ｍｇ,6123402A1010,99.0 ,1,"4,791 "
646130275,アザクタム注射用１ｇ,6122400D2024,"1,374.0 ",0,"4,517 "
646130269,ロセフィン静注用１ｇ,6132419F2026,788.0 ,0,"1,451,534 "
621538303,セフトリアキソンナトリウム静注用１ｇ「日医工」,6132419F2140,303.0 ,1,"802,770 "
640470011,ロセフィン点滴静注用１ｇバッグ　（生理食塩液１００ｍＬ付）,6132419G1025,"1,217.0 ",0,"651,483 "
620005202,パニマイシン注射液１００ｍｇ,6134400A2053,719.0 ,0,"483,327 "
621488601,セフトリアキソンＮａ静注用１ｇ「サワイ」,6132419F2131,428.0 ,1,"337,531 "
620003817,ホスミシンＳ静注用２ｇ,6135400F3178,847.0 ,0,"295,263 "
620003816,ホスミシンＳ静注用１ｇ,6135400F2163,576.0 ,0,"260,927 "
646130302,フルマリン静注用１ｇ,6133401F2023,"1,366.0 ",0,"251,665 "
620003737,セファメジンα注射用１ｇ,6132401D3145,380.0 ,0,"241,377 "
622051701,セフトリアキソンナトリウム点滴用１ｇファイザー　生食１００ｍＬ付,6132419G1050,793.0 ,1,"236,060 "
620002955,セフトリアキソンナトリウム点滴用１ｇバッグＮＰ　生食１００ｍＬ付,6132419G1033,793.0 ,1,"223,534 "
640408149,パンスポリン静注用１ｇバッグＳ　（生理食塩液１００ｍＬ付）,6132400G3023,"1,185.0 ",0,"172,452 "
646120011,ゲンタシン注１０　１０ｍｇ,6134407A1024,123.0 ,0,"172,428 "
620005201,パニマイシン注射液５０ｍｇ,6134400A1057,472.0 ,0,"164,077 "
620003739,セファメジンα点滴用キット１ｇ　（生理食塩液１００ｍＬ付）,6132401G3052,698.0 ,0,"157,871 "
640443048,フルマリンキット静注用１ｇ　（生理食塩液１００ｍＬ付）,6133401G1022,"1,712.0 ",0,"156,150 "
640463135,リアソフィン静注用１ｇ,6132419F2034,303.0 ,1,"155,165 "
621555101,セフトリアキソンＮａ静注用１ｇ「テバ」,6132419F2166,428.0 ,1,"135,772 "
621555202,セフトリアキソンＮａ静注用１ｇ「ファイザー」,6132419F2158,428.0 ,1,"135,253 "
646130124,パンスポリン静注用１ｇ,6132400F3036,801.0 ,0,"134,018 "
621096802,セファゾリンナトリウム注射用１ｇ「日医工」,6132401D3196,133.0 ,1,"132,583 "
640407077,注射用マキシピーム１ｇ,6132425D2020,935.0 ,0,"130,172 "
620007318,セファゾリンＮａ点滴静注用１ｇバッグオーツカ　生食１００ｍＬ付,6132401G3079,609.0 ,1,"128,296 "
640463080,セフキソン静注用１ｇ,6132419F2050,428.0 ,1,"126,330 "
640407081,ファーストシン静注用１ｇ,6132426F2026,"1,430.0 ",0,"125,645 "
620009568,セフトリアキソンＮａ静注用１ｇ「サンド」,6132419F2107,303.0 ,1,"117,609 "
620007520,メロペン点滴用バイアル０．５ｇ　５００ｍｇ,6139400D2030,"1,192.0 ",0,"111,936 "
646130268,ロセフィン静注用０．５ｇ　５００ｍｇ,6132419F1020,515.0 ,0,"108,229 "
646130136,ペントシリン注射用１ｇ,6131403D1047,406.0 ,0,"97,397 "
646130265,スルペラゾン静注用１ｇ,6139500F2020,"1,001.0 ",0,"94,104 "
622085701,ジスロマック点滴静注用５００ｍｇ,6149400D1021,"2,535.0 ",0,"7,497 "
621120001,エリスロシン点滴静注用５００ｍｇ,6141400D1031,813.0 ,0,"1,458 "
621126801,ミノサイクリン塩酸塩点滴静注用１００ｍｇ「サワイ」,6152401F1146,182.0 ,1,"96,245 "
620007513,ミノマイシン点滴静注用１００ｍｇ,6152401F1138,513.0 ,0,"94,541 "
620004770,ミノサイクリン塩酸塩点滴静注用１００ｍｇ「日医工」,6152401F1014,144.0 ,1,"51,429 "
620005226,ミノサイクリン塩酸塩点滴静注用１００ｍｇ「タイヨー」,6152401F1111,182.0 ,1,"41,243 "
620004771,ミノペン点滴静注用１００ｍｇ,6152401F1081,182.0 ,1,"26,892 "
620007399,ナミマイシン点滴静注用１００ｍｇ,6152401F1120,182.0 ,1,"8,418 "
622329300,ミノサイクリン塩酸塩１００ｍｇ静注用,6152401F1014,144.0 ,1,-
621126501,ミノサイクリン塩酸塩点滴静注用１００ｍｇ「Ｆ」,6152401F1154,182.0 ,1,-
621122801,クロロマイセチンサクシネート静注用１ｇ　（溶解液付）,6151401F1033,654.0 ,0,-
620003244,硫酸ストレプトマイシン注射用１ｇ「明治」,6161400D1034,389.0 ,0,"34,543 "
620007539,硫酸カナマイシン注射液１０００ｍｇ「明治」　１ｇ,6169400A1036,314.0 ,0,"34,006 "
620007375,ツベラクチン筋注用１ｇ,6165400D1033,713.0 ,0,"1,001 "
640462040,ファンガード点滴用５０ｍｇ,6179400D1020,"6,762.0 ",0,"6,939 "
640462041,ファンガード点滴用７５ｍｇ,6179400D2027,"9,787.0 ",0,"4,248 "
620003487,アムビゾーム点滴静注用５０ｍｇ,6173400D2023,"9,811.0 ",0,"3,546 "
620002497,ブイフェンド２００ｍｇ静注用,6179401F1026,"11,994.0 ",0,"1,770 "
620007467,ファンギゾン注射用５０ｍｇ,6173400D1035,"1,004.0 ",0,"1,332 "
622136201,カンサイダス点滴静注用５０ｍｇ,6179402D1020,"16,720.0 ",0,"1,023 "
622136301,カンサイダス点滴静注用７０ｍｇ,6179402D2026,"22,620.0 ",0,-
620003489,ファンガード点滴用２５ｍｇ,6179400D3023,"3,983.0 ",0,-
646190018,注射用ビクシリンＳ１０００　１ｇ,6191401D3049,389.0 ,1,"1,997 "
646190020,注射用ビクシリンＳ５００　５００ｍｇ,6191401D2034,215.0 ,1,-
621131001,注射用ビクシリンＳ１００　１００ｍｇ,6191401D1046,64.0 ,1,-
620008787,アプシード静注５００ｍｇ　１０％５ｍＬ,6213400A1052,66.0 ,0,"1,790 "
620008788,アプシード静注１０００ｍｇ　１０％１０ｍＬ,6213400A2040,66.0 ,0,-
620008358,イスコチン注１００ｍｇ,6222400A1019,92.0 ,0,-
622030201,クラビット点滴静注バッグ５００ｍｇ／１００ｍＬ,6241402G1024,"5,478.0 ",0,"72,685 "
622030301,クラビット点滴静注５００ｍｇ／２０ｍＬ,6241402A1021,"5,371.0 ",0,"23,136 "
640462033,パシル点滴静注液５００ｍｇ　１００ｍＬ,6241401G2026,"1,891.0 ",0,"9,987 "
621495202,パズクロス点滴静注液５００ｍｇ　１００ｍＬ,6241401G2042,"1,891.0 ",0,"5,698 "
620000446,シプロキサン注３００ｍｇ　１５０ｍＬ,6241400A3025,"2,404.0 ",0,"3,779 "
640462032,パシル点滴静注液３００ｍｇ　１００ｍＬ,6241401G1020,"1,407.0 ",0,"2,494 "
620008207,シプロフロキサシン点滴静注液３００ｍｇ「ケミファ」　１５０ｍＬ,6241400A3041,"1,439.0 ",1,-
621495102,パズクロス点滴静注液３００ｍｇ　１００ｍＬ,6241401G1046,"1,407.0 ",0,-
620008208,シプロフロキサシン点滴静注液３００ｍｇ「タイヨー」　１５０ｍＬ,6241400A3050,"1,439.0 ",1,-
620009559,シプロフロキサシン点滴静注３００ｍｇ／１５０ｍＬ「明治」,6241400A3092,"1,439.0 ",1,-
640451010,ザイボックス注射液６００ｍｇ　３００ｍＬ,6249401A1025,"18,287.0 ",0,-
620009555,シプロフロキサシン点滴静注液３００ｍｇ「ＮＰ」　１５０ｍＬ,6241400A3068,"1,439.0 ",1,-
620009549,シプロフロキサシンＤＵ点滴静注液３００ｍｇ／２５０ｍＬ「サワイ」,6241400A5036,"1,439.0 ",1,-
620009548,シプロフロキサシンＤＵ点滴静注液３００ｍｇ／２５０ｍＬ「ＮＰ」,6241400A5028,"1,439.0 ",1,-
620002581,シプロキサン注２００ｍｇ　１００ｍＬ,6241400A4021,"1,976.0 ",0,-
620009551,シプロフロキサシンＤＵ点滴静注３００ｍｇ／２５０ｍＬ「明治」,6241400A5052,"1,439.0 ",1,-
620009550,シプロフロキサシンＤＵ点滴静注液３００ｍｇ／２５０ｍＬ「日医工」,6241400A5044,"1,439.0 ",1,-
622009401,パシル点滴静注液１０００ｍｇ　１，０００ｍｇ２００ｍＬ,6241401G3022,"2,825.0 ",0,-
620009556,シプロフロキサシン点滴静注液３００ｍｇ「サワイ」　１５０ｍＬ,6241400A3076,"1,439.0 ",1,-
621997601,パズクロス点滴静注液１０００ｍｇ　１，０００ｍｇ２００ｍＬ,6241401G3030,"2,825.0 ",0,-
620009558,シプロフロキサシン点滴静注２００ｍｇ／１００ｍＬ「明治」,6241400A4099,"1,276.0 ",1,-
620009553,シプロフロキサシン点滴静注液２００ｍｇ「サワイ」　１００ｍＬ,6241400A4072,"1,276.0 ",1,-
620009557,シプロフロキサシン点滴静注液３００ｍｇ「日医工」　１５０ｍＬ,6241400A3084,"1,439.0 ",1,-
620008205,シプロフロキサシン点滴静注液２００ｍｇ「タイヨー」　１００ｍＬ,6241400A4056,"1,276.0 ",1,-
620008204,シプロフロキサシン点滴静注液２００ｍｇ「ケミファ」　１００ｍＬ,6241400A4048,"1,276.0 ",1,-
620009554,シプロフロキサシン点滴静注液２００ｍｇ「日医工」　１００ｍＬ,6241400A4080,"1,276.0 ",1,-
620008209,シプロフロキサシン点滴静注液３００ｍｇ「ＤＫ」　１５０ｍＬ,6241400A3033,"1,439.0 ",1,-
620008206,シプロフロキサシン点滴静注液２００ｍｇ「ＤＫ」　１００ｍＬ,6241400A4030,"1,276.0 ",1,-
620009552,シプロフロキサシン点滴静注液２００ｍｇ「ＮＰ」　１００ｍＬ,6241400A4064,"1,276.0 ",1,-
621972102,ラピアクタ点滴静注液バッグ３００ｍｇ　６０ｍＬ,6250405A2039,"6,216.0 ",0,"326,113 "
622197401,シナジス筋注液１００ｍｇ　１ｍＬ,6250404A2026,"156,417.0 ",0,"145,011 "
622197301,シナジス筋注液５０ｍｇ　０．５ｍＬ,6250404A1020,"79,014.0 ",0,"79,900 "
640462002,シナジス筋注用１００ｍｇ　（溶解液付）,6250404E2028,"156,417.0 ",0,"43,551 "
621972202,ラピアクタ点滴静注液バイアル１５０ｍｇ　１５ｍＬ,6250405A1032,"3,338.0 ",0,"38,257 "
620003746,ゾビラックス点滴静注用２５０　２５０ｍｇ,6250401F1155,"3,993.0 ",0,"36,149 "
620003671,アシクロビン点滴静注２５０ｍｇ,6250401A1018,676.0 ,1,"29,385 "
640462001,シナジス筋注用５０ｍｇ　（溶解液付）,6250404E1021,"79,014.0 ",0,"25,093 "
621144901,アシクロビル点滴静注用２５０ｍｇ「サワイ」,6250401F1015,676.0 ,1,"24,380 "
620003679,アラセナ－Ａ点滴静注用３００ｍｇ,6250400D1044,"5,887.0 ",0,"24,287 "
620006284,ビクロックス点滴静注２５０ｍｇ,6250401A1069,"1,363.0 ",1,"20,803 "
620004633,アクチオス点滴静注用２５０ｍｇ,6250401F1015,676.0 ,1,"12,161 "
621660102,アシクロビル点滴静注液２５０ｍｇバッグ１００ｍＬ「アイロム」,6250401G4036,"1,083.0 ",1,"9,371 "
621384402,アシクロビル点滴静注用２５０ｍｇ「ＰＰ」,6250401F1015,676.0 ,1,"8,530 "
640461002,アシクロビル２５０ｍｇ注射用,6250401F1015,676.0 ,1,"5,676 "
621384414,アシクロビル点滴静注用２５０ｍｇ「トーワ」,6250401F1015,676.0 ,1,"3,922 "
621384411,アシクロビル点滴静注用２５０ｍｇ「アイロム」,6250401F1015,676.0 ,1,"3,093 "
620003761,デノシン点滴静注用５００ｍｇ,6250402F1036,"12,079.0 ",0,"2,234 "
620001341,点滴静注用ビルヘキサル２５０ｍｇ,6250401F1015,676.0 ,1,"2,056 "
621384303,アシクロビル点滴静注液２５０ｍｇ「トーワ」,6250401A1018,676.0 ,1,"2,032 "
621384401,ベルクスロン点滴静注用２５０ｍｇ,6250401F1015,676.0 ,1,"1,862 "
621144401,ビダラビン点滴静注用３００ｍｇ「Ｆ」,6250400D1060,"5,217.0 ",1,"1,589 "
620004634,アクチダス点滴静注用２５０ｍｇ,6250401F1015,676.0 ,1,"1,473 "
620009268,ナタジール点滴静注用２５０ｍｇ,6250401F1015,676.0 ,1,"1,170 "
640462030,ベルクスロン注射液２５０　２５０ｍｇ,6250401A1018,676.0 ,1,"1,098 "
622325900,アシクロビル２５０ｍｇ注射液,6250401A1018,676.0 ,1,-
620003765,点滴静注用ホスカビル注２４ｍｇ／ｍＬ　６ｇ２５０ｍＬ,6250403A1033,"7,260.0 ",0,-
620006283,ビクロックス点滴静注１２５ｍｇ,6250401A2030,817.0 ,1,-
621145801,アクチオス点滴静注用２５０ｍｇキット　（生理食塩液１００ｍＬ付）,6250401G1053,"1,083.0 ",1,-
620003727,ジフルカン静注液１００ｍｇ　０．２％５０ｍＬ,6290401A2168,"4,028.0 ",0,"1,332 "
620000437,プロジフ静注液１００　８％１．２５ｍＬ,6290402A1026,"5,405.0 ",0,"1,168 "
620000439,プロジフ静注液４００　８％５ｍＬ,6290402A3029,"19,071.0 ",0,-
620000438,プロジフ静注液２００　８％２．５ｍＬ,6290402A2022,"10,090.0 ",0,-
620003726,ジフルカン静注液５０ｍｇ　０．１％５０ｍＬ,6290401A1099,"2,393.0 ",0,-
620006311,フロリードＦ注２００ｍｇ　１％２０ｍＬ,6290400A1060,"1,901.0 ",0,-
620009581,フルコナゾール静注液１００ｍｇ「マイラン」　０．２％５０ｍＬ,6290401A2214,"1,522.0 ",1,-
620008922,フルコナゾール静注液１００ｍｇ「サワイ」　０．２％５０ｍＬ,6290401A2192,"1,522.0 ",1,-
621569201,フルコナゾール静注液１００ｍｇ「日医工」　０．２％５０ｍＬ,6290401A2222,"1,522.0 ",1,-
620003728,ジフルカン静注液２００ｍｇ　０．２％１００ｍＬ,6290401A3164,"7,560.0 ",0,-
621541601,フルコナゾール静注液１００ｍｇ「テバ」　０．２％５０ｍＬ,6290401A4071,"1,522.0 ",1,-
620008923,フルコナゾール静注液２００ｍｇ「サワイ」　０．２％１００ｍＬ,6290401A3180,"2,695.0 ",1,-
620004424,イトリゾール注１％　２０ｍＬ（溶解液付）,6290403A1020,"14,443.0 ",0,-
620000283,フラノス点滴静注液１００ｍｇ　０．２％５０ｍＬ,6290401A4039,"2,110.0 ",1,-
622053301,フルコナゾール静注液５０ｍｇ「サワイ」　０．１％５０ｍＬ,6290401A1129,"1,107.0 ",1,-
620000296,フルコナゾール静注液０．２％「Ｆ」　１００ｍＬ,6290401A5051,"2,695.0 ",1,-
620000295,フルコナゾール静注液０．２％「Ｆ」　５０ｍＬ,6290401A4055,"2,110.0 ",1,-
620007481,フルコナゾール静注１００ｍｇ「トーワ」　０．２％５０ｍＬ,6290401A2184,"1,522.0 ",1,-
620000331,ミコシスト静注液０．２％　５０ｍＬ,6290401A2060,"1,522.0 ",1,-
620000332,ミコシスト静注液０．２％　１００ｍＬ,6290401A3067,"2,695.0 ",1,-
620009580,フルコナゾール静注液５０ｍｇ「マイラン」　０．１％５０ｍＬ,6290401A1102,"1,107.0 ",1,-
620009582,フルコナゾール静注液２００ｍｇ「マイラン」　０．２％１００ｍＬ,6290401A3016,"1,595.0 ",1,-
621541701,フルコナゾール静注液２００ｍｇ「テバ」　０．２％１００ｍＬ,6290401A5019,"1,595.0 ",1,-
621543302,フルコナゾール静注１００ｍｇ「ＮＰ」　０．２％５０ｍＬ,6290401A4080,"1,522.0 ",1,-
622056701,フルコナゾール静注５０ｍｇ「トーワ」　０．１％５０ｍＬ,6290401A1110,"1,107.0 ",1,-
620000307,フルタンゾール注０．２％　５０ｍＬ,6290401A4047,"1,522.0 ",1,-
622328500,フルコナゾール０．２％１００ｍＬ注射液,6290401A3016,"1,595.0 ",1,-
621539801,フルコナゾール静注液１００ｍｇ「イセイ」　０．２％５０ｍＬ,6290401A2230,"1,522.0 ",1,-
621569301,フルコナゾール静注液２００ｍｇ「日医工」　０．２％１００ｍＬ,6290401A3210,"2,695.0 ",1,-
622073601,フルコナゾール静注液５０ｍｇ「日医工」　０．１％５０ｍＬ,6290401A1137,"1,503.0 ",1,-
622328600,フルコナゾール０．２％１００ｍＬ注射液,6290401A5019,"1,595.0 ",1,-
646310013,ビームゲン　０．２５ｍＬ,6313402A1014,"2,172.0 ",0,"3,692 "
620004411,ニューモバックスＮＰ　０．５ｍＬ,6311400A1010,"4,737.0 ",0,"2,444 "
646310001,乾燥組織培養不活化狂犬病ワクチン　（溶解液付）,6313400A1015,"11,316.0 ",0,"1,497 "
646310016,ビームゲン　０．５ｍＬ,6313402A2010,"2,434.0 ",0,"1,100 "
646310011,組織培養不活化狂犬病ワクチン　（溶解液付）,6313400A1015,"11,316.0 ",0,-
646310017,ヘプタバックス－２　０．５ｍＬ,6313402A2010,"2,434.0 ",0,-
646310024,肺炎球菌ワクチン　０．５ｍＬ,6311400A1010,"4,737.0 ",0,-
621150308,ビームゲン注０．２５ｍＬ,6313402A1014,"2,172.0 ",0,-
646310009,組換え沈降Ｂ型肝炎ワクチン（酵母由来）　０．２５ｍＬ,6313402A1014,"2,172.0 ",0,-
621150408,ビームゲン注０．５ｍＬ,6313402A2010,"2,434.0 ",0,-
646310010,組換え沈降Ｂ型肝炎ワクチン（酵母由来）　０．５ｍＬ,6313402A2010,"2,434.0 ",0,-
646310025,組換え沈降Ｂ型肝炎ワクチン（チャイニーズハムスター）０．２５ｍＬ,6313403A1019,"2,280.0 ",0,-
646310026,組換え沈降Ｂ型肝炎ワクチン（チャイニーズハムスター）　０．５ｍＬ,6313403A2015,"2,703.0 ",0,-
640451044,沈降破傷風トキソイドキット「タケダ」　０．５ｍＬ,6322401G1020,615.0 ,0,"96,052 "
646320005,沈降破傷風トキソイド「生研」　０．５ｍＬ,6322400X2048,424.0 ,0,"64,481 "
646320003,沈降破傷風トキソイド　０．５ｍＬ,6322400X2013,416.0 ,0,"62,914 "
646320004,沈降破傷風トキソイド“化血研”　０．５ｍＬ,6322400X2030,424.0 ,0,"20,237 "
621728702,沈降破傷風トキソイド「北里第一三共」シリンジ　０．５ｍＬ,6322401G1046,491.0 ,0,"6,448 "
620005861,破トキ「ビケンＦ」　０．５ｍＬ,6322400X2013,416.0 ,0,"2,177 "
646320001,沈降破傷風トキソイド　１０ｍＬ,6322400X1017,"1,198.0 ",0,-
646330024,乾燥まむしウマ抗毒素　各６，０００単位入（溶解液付）,6331412X1019,"32,981.0 ",0,-
640431025,乾燥まむし抗毒素“化血研”　各６，０００単位入（溶解液付）,6331412X1019,"32,981.0 ",0,-
646330021,乾燥破傷風ウマ抗毒素　１２，０００単位（溶解液付）,6331409X1017,"13,360.0 ",0,-
620004676,照射赤血球濃厚液－ＬＲ「日赤」　血液４００ｍＬに由来する赤血球,6342410X4020,"17,726.0 ",0,"154,792 "
621772101,照射赤血球液－ＬＲ「日赤」　血液４００ｍＬに由来する赤血球,6342410X4039,"17,726.0 ",0,"122,982 "
621602501,照射濃厚血小板－ＬＲ「日赤」　１０単位約２００ｍＬ,6342411X4033,"79,478.0 ",0,"74,167 "
620004421,アドベイト注射用１０００　１，０００単位（溶解液付）,6343432D6020,"75,977.0 ",0,"64,038 "
621984101,アドベイト注射用２０００　２，０００単位（溶解液付）,6343432D7027,"140,897.0 ",0,"52,023 "
620003213,コージネイトＦＳバイオセット注１０００　１０００国際単位溶解液付,6343430G3029,"67,345.0 ",0,"47,890 "
621154006,クロスエイトＭＣ静注用１０００単位　１，０００単位（溶解液付）,6343406X8019,"65,289.0 ",0,"33,889 "
621450001,献血グロベニン－Ｉ静注用５０００ｍｇ　５ｇ１００ｍＬ（溶解液付）,6343402X3035,"45,025.0 ",0,"31,627 "
620004420,アドベイト注射用５００　５００単位（溶解液付）,6343432D5024,"40,970.0 ",0,"29,561 "
621990601,コージネイトＦＳバイオセット注２０００　２０００国際単位溶解液付,6343430G4025,"131,858.0 ",0,"28,572 "
620009136,アルブミナー２５％静注１２．５ｇ／５０ｍＬ,6343410X5202,"4,800.0 ",0,"28,486 "
621153301,献血グロベニン－Ｉ静注用２５００ｍｇ　２．５ｇ５０ｍＬ溶解液付,6343402X2071,"22,837.0 ",0,"23,964 "
621772901,赤血球液－ＬＲ「日赤」　血液４００ｍＬに由来する赤血球,6342405X4038,"16,805.0 ",0,"21,386 "
646340472,献血アルブミン２５“化血研”　２５％５０ｍＬ,6343410X5091,"6,204.0 ",0,"21,324 "
621160201,献血ヴェノグロブリンＩＨ５％静注２．５ｇ／５０ｍＬ,6343428A2057,"24,303.0 ",0,"19,373 "
621490001,献血ヴェノグロブリンＩＨ５％静注５ｇ／１００ｍＬ,6343428A4033,"45,813.0 ",0,"19,271 "
620004675,照射赤血球濃厚液－ＬＲ「日赤」　血液２００ｍＬに由来する赤血球,6342410X3024,"8,864.0 ",0,"17,702 "
620004688,赤血球濃厚液－ＬＲ「日赤」　血液４００ｍＬに由来する赤血球,6342405X4020,"16,805.0 ",0,"17,624 "
620008815,献血アルブミン２５％静注１２．５ｇ／５０ｍＬ「ベネシス」,6343410X5199,"6,204.0 ",0,"16,748 "
621151701,献血ベニロン－Ｉ静注用２５００ｍｇ　２．５ｇ５０ｍＬ（溶解液付）,6343400X3044,"24,022.0 ",0,"15,704 "
620003212,コージネイトＦＳバイオセット注５００　５００国際単位（溶解液付）,6343430G2022,"36,770.0 ",0,"14,533 "
621449901,献血ベニロン－Ｉ静注用５０００ｍｇ　５ｇ１００ｍＬ（溶解液付）,6343400X5020,"46,413.0 ",0,"12,750 "
621450201,赤十字アルブミン２５％静注１２．５ｇ／５０ｍＬ,6343410X5210,"6,204.0 ",0,"11,575 "
622034201,ノバクトＭ静注用１６００単位　１，６００単位（溶解液付）,6343429L1013,"56,393.0 ",0,"9,733 "
621157301,赤十字アルブミン２０％静注１０ｇ／５０ｍＬ,6343410X6152,"5,022.0 ",0,"9,562 "
621971801,ベネフィクス静注用２０００　２，０００国際単位（溶解液付）,6343438D3029,"212,026.0 ",0,"8,710 "
620007464,ファイバ注射用１０００　１，０００単位２０ｍＬ（溶解液付）,6343414X2040,"191,559.0 ",0,"8,612 "
621450602,ヘブスブリンＩＨ静注１０００単位　１，０００単位５ｍＬ,6343436A1012,"35,322.0 ",0,"8,592 "
620007377,テタガムＰ筋注シリンジ２５０　２５０国際単位１ｍＬ,6343415G1021,"3,627.0 ",0,"8,559 "
620004419,アドベイト注射用２５０　２５０単位（溶解液付）,6343432D4028,"21,996.0 ",0,"7,538 "
621513701,ヒスタグロビン注　人免疫グロブリン１２ヒスタミン二塩酸塩０．１５,6399500D2037,718.0 ,0,"334,430 "
620002419,ペグイントロン皮下注用１００μｇ／０．５ｍＬ用　（溶解液付）,6399420D2028,"30,332.0 ",0,"236,933 "
620006804,アクテムラ点滴静注用８０ｍｇ　４ｍＬ,6399421A2026,"18,592.0 ",0,"219,574 "
620000441,ペガシス皮下注１８０μｇ　１ｍＬ,6399419A2029,"27,920.0 ",0,"175,265 "
620006184,アクテムラ点滴静注用２００ｍｇ　１０ｍＬ,6399421A1020,"45,807.0 ",0,"151,080 "
621385201,ベタフェロン皮下注用９６０万国際単位　（溶解液付）,6399416D1033,"11,309.0 ",0,"133,120 "
620000440,ペガシス皮下注９０μｇ　１ｍＬ,6399419A1022,"14,376.0 ",0,"132,260 "
620006805,アクテムラ点滴静注用４００ｍｇ　２０ｍＬ,6399421A3022,"90,611.0 ",0,"87,801 "
621163701,スミフェロン注ＤＳ３００万ＩＵ　３００万国際単位,6399404A5030,"6,549.0 ",0,"85,252 "
622242301,アクテムラ皮下注１６２ｍｇオートインジェクター　０．９ｍＬ,6399421G2029,"39,291.0 ",0,"77,398 "
622242201,アクテムラ皮下注１６２ｍｇシリンジ　０．９ｍＬ,6399421G1022,"39,143.0 ",0,"61,858 "
621163001,フエロン注射用３００万　３００万国際単位（溶解液付）,6399402D2054,"21,688.0 ",0,"54,082 "
620002418,ペグイントロン皮下注用５０μｇ／０．５ｍＬ用　（溶解液付）,6399420D1021,"15,634.0 ",0,"39,207 "
620004360,アボネックス筋注用シリンジ３０μｇ　０．５ｍＬ,6399422G1027,"40,213.0 ",0,"31,251 "
621984301,ソリリス点滴静注３００ｍｇ　３０ｍＬ,6399424A1023,"593,721.0 ",0,"25,694 "
621163801,スミフェロン注ＤＳ６００万ＩＵ　６００万国際単位,6399404A6036,"12,424.0 ",0,"19,294 "
646390065,イムネース注３５　３５万単位（溶解液付）,6399411D1022,"49,587.0 ",0,"15,949 "
620002420,ペグイントロン皮下注用１５０μｇ／０．５ｍＬ用　（溶解液付）,6399420D3024,"45,396.0 ",0,"14,401 "
646390063,精製ツベルクリン　（一般診断用・１人用）０．２５μｇ（溶解液付）,6393401X2010,817.0 ,0,"13,822 "
640453027,イントロンＡ注射用３００　３００万国際単位（溶解液付）,6399406D1021,"4,457.0 ",0,"11,252 "
