院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	沈降ジフテリア破傷風混合トキソイド「北里第一三共」		北里第一三共ワクチン	北里薬品産業，第一三共	注射液：注射			局生劇処	ワクチン・トキソイド混合製剤	636	沈降ジフテリア破傷風混合トキソイド	adsorbed diphtheria-tetanus combined toxoid（JP）	636140AA4040						リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム，水酸化ナトリウム，塩化アルミニウム，チメロサール，緩衝剤，アジュバント，保存剤
	沈降ジフテリア破傷風混合トキソイド「第一三共」	Adsorbed Diphtheria－Tetanus Combined Toxoid“DAIICHI SANKYO”	第一三共	北里薬品産業	注射液：注射			局生劇処	ワクチン・トキソイド混合製剤	636	沈降ジフテリア破傷風混合トキソイド	adsorbed diphtheria-tetanus combined toxoid（JP）	636140AA4059						リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム，水酸化ナトリウム，塩化アルミニウム，チメロサール，緩衝剤，アジュバント，保存剤
	沈降ジフテリア破傷風混合トキソイド「タケダ」	Adsorbed Diphtheria－Tetanus Combined Toxoid	武田薬品工業		注射液：注射			局生劇処	ワクチン・トキソイド混合製剤	636	沈降ジフテリア破傷風混合トキソイド	adsorbed diphtheria-tetanus combined toxoid（JP）	636140AA1025						アルミニウム塩（免疫増強剤）（アルミニウム），フェノキシエタノール（保存剤），ホルマリン（不活化剤）（ホルムアルデヒド）
	沈降精製百日せきジフテリア破傷風混合ワクチン「北里第一三共」シリンジ		北里第一三共ワクチン	北里薬品産業	キット：注射			局生劇処	ワクチン・トキソイド混合製剤	636	沈降精製百日せきジフテリア破傷風混合ワクチン	adsorbed diphtheria-purified pertussis-tetanus combined vaccine（JP）	636140BG1057						不活化剤，ホルマリン（ホルムアルデヒド），緩衝剤，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，等張化剤，塩化ナトリウム，アジュバント，水酸化ナトリウム，リン酸三ナトリウム，塩化アルミニウム
	【削除品】沈降破傷風トキソイド“化血研”	Adsorbed Tetanus Toxoid“KAKETSUKEN”	化学及血清療法研究所	アステラス製薬	注射液：注射	0.5mL1瓶	419.00円／瓶	局生劇処	トキソイド類	632	沈降破傷風トキソイド	adsorbed tetanus toxoid（JP）	6322400X2030		薬価削除2019.03.31〔代替品：沈降破傷風トキソイド「KMB」〕				チメロサール，ブドウ糖，ホルマリン（ホルムアルデヒド），塩化アルミニウム，水酸化ナトリウム，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，pH調節剤
	沈降破傷風トキソイド「KMB」	Adsorbed Tetanus Toxoid“KMB”	KMバイオロジクス	Meiji Seikaファルマ	注射液：注射	0.5mL1瓶	419.00円／瓶	局生劇処	トキソイド類	632	沈降破傷風トキソイド	adsorbed tetanus toxoid（JP）	6322400X2102	111508612	薬価収載2018.07.01，旧：沈降破傷風トキソイド″化血研″				チメロサール，ブドウ糖，ホルマリン（ホルムアルデヒド），塩化アルミニウム，水酸化ナトリウム，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，pH調節剤
	沈降破傷風トキソイド「北里第一三共」シリンジ		北里第一三共ワクチン	北里薬品産業，第一三共	キット：注射	0.5mL1筒	482.00円／筒	局生劇処	トキソイド類	632	沈降破傷風トキソイド	adsorbed tetanus toxoid（JP）	6322401G1046	117287402，117287403	薬価収載2011.04.01				リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム，水酸化ナトリウム，塩化アルミニウム，緩衝剤，アジュバント
	沈降破傷風トキソイド「生研」	Adsorbed Tetanus Toxoid“SEIKEN”	デンカ生研	田辺三菱製薬	注射液：注射	0.5mL1瓶	419.00円／瓶	局生劇処	トキソイド類	632	沈降破傷風トキソイド	adsorbed tetanus toxoid（JP）	6322400X2048	111508608，111508611，111508616					塩化アルミニウム（III）六水和物，ホルマリン（ホルムアルデヒド），チメロサール，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム
	沈降破傷風トキソイド「第一三共」シリンジ	Adsorbed Tetanus Toxoid“DAIICHI SANKYO”	第一三共	北里薬品産業	キット：注射			局生劇処	トキソイド類	632	沈降破傷風トキソイド	adsorbed tetanus toxoid（JP）	63224A1G1023						リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム，水酸化ナトリウム，塩化アルミニウム，緩衝剤，アジュバント
	沈降破傷風トキソイドキット「タケダ」	Adsorbed Tetanus Toxoid	武田薬品工業		キット：注射	0.5mL1筒	615.00円／筒	局生劇処	トキソイド類	632	沈降破傷風トキソイド	adsorbed tetanus toxoid（JP）	6322401G1020	114582301	薬価収載2001.12.14				アルミニウム塩（免疫増強剤）（アルミニウム），フェノキシエタノール（保存剤），ホルマリン（不活化剤）（ホルムアルデヒド）
	ツベラクチン筋注用1g	Tuberactin	旭化成ファーマ		筋注用：注射	1g1瓶	713.00円／瓶	処	抗結核抗生物質	616	エンビオマイシン硫酸塩	enviomycin sulfate（JP）	6165400D1033	111282501	薬価収載2008.06.20				
	ツベルミン錠100mg	Tubermin	Meiji Seikaファルマ		腸溶錠：内服	100mg1錠	143.40円／錠	処	結核化学療法剤	622	エチオナミド	ethionamide（JP）	6224001F1039	111346401	薬価収載2008.12.19	MS T08	橙		結晶セルロース，リン酸水素カルシウム水和物，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，メタクリル酸コポリマーLD，ラウリル硫酸ナトリウム，ポリソルベート80，モノステアリン酸グリセリン，ヒプロメロース，マクロゴール6000，黄色五号
	ツルバダ配合錠	Truvada	日本たばこ産業	鳥居薬品	錠：内服	1錠	3,863.60円／錠	劇処	抗ウイルス化学療法剤	625	エムトリシタビン・テノホビル ジソプロキシルフマル酸塩	emtricitabine・tenofovir disoproxil fumarate	6250103F1036	116623101	薬価収載2009.09.25	GILEAD／701 GILEAD-701	青		クロスカルメロースNa，乳糖，ステアリン酸Mg，セルロース，部分アルファー化デンプン，青色2号，ヒプロメロース，酸化チタン，トリアセチン
	テイコプラニン点滴静注用200mg「F」	Teicoplanin	富士製薬工業	共創未来ファーマ，富士フイルムファーマ	静注用：注射	200mg1瓶	2,431.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1060	118866001，118866002，118866003	薬価収載2008.11.07				等張化剤，pH調整剤
	テイコプラニン点滴静注用200mg「HK」	Teicoplanin	大興製薬	光製薬	静注用：注射	200mg1瓶	2,431.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1078	118869101，118869102	薬価収載2008.11.07				等張化剤，塩化ナトリウム，pH調整剤，塩酸，水酸化ナトリウム
	テイコプラニン点滴静注用200mg「NP」	Teicoplanin	ニプロ		静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1043	118749601	薬価収載2008.07.04				等張化剤，pH調整剤
	テイコプラニン点滴静注用200mg「ケミファ」	Teicoplanin	シオノケミカル	日本ケミファ	静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1086	118913101	薬価収載2008.11.07				等張化剤，pH調節剤
	テイコプラニン点滴静注用200mg「サワイ」	Teicoplanin	沢井製薬		静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1124	119243801	薬価収載2009.05.15				塩化ナトリウム，pH調節剤
	テイコプラニン点滴静注用200mg「テバ」	Teicoplanin“TEVA”	武田テバファーマ	武田薬品工業	静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1175	118845501，118845503	薬価収載2015.06.19				等張化剤，pH調節剤
	テイコプラニン点滴静注用200mg「トーワ」	Teicoplanin“TOWA”	東和薬品		静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1108	118914801	薬価収載2008.11.07				等張化剤，塩化Na，pH調整剤，塩酸，水酸化Na
	テイコプラニン点滴静注用200mg「日医工」	Teicoplanin	日医工		静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1051	118451801	薬価収載2008.07.04				等張化剤，pH調節剤
	テイコプラニン点滴静注用200mg「ファイザー」	Teicoplanin［Pfizer］	マイラン製薬	ファイザー	静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1167	119014402	薬価収載2014.12.12				塩化ナトリウム，pH調整剤
	テイコプラニン点滴静注用200mg「明治」	Teicoplanin「MEIJI」	Meiji Seikaファルマ		静注用：注射	200mg1瓶	2,141.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1159	122278401	薬価収載2013.06.21				等張化剤，pH調節剤
	テイコプラニン点滴静注用400mg「F」	Teicoplanin	富士製薬工業		静注用：注射	400mg1瓶	3,312.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2023	119085401，119085402	薬価収載2009.05.15				等張化剤，pH調整剤
	テイコプラニン点滴静注用400mg「NP」	Teicoplanin	ニプロ		静注用：注射	400mg1瓶	3,312.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2031	122166401	薬価収載2012.12.14				等張化剤，pH調整剤
	テイコプラニン点滴静注用400mg「トーワ」	Teicoplanin“TOWA”	東和薬品		静注用：注射	400mg1瓶	3,312.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2066	123381001	薬価収載2014.06.20				等張化剤，塩化Na，pH調整剤，塩酸，水酸化Na
	テイコプラニン点滴静注用400mg「日医工」	Teicoplanin	日医工		静注用：注射	400mg1瓶	3,312.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2040	122072801	薬価収載2012.12.14				等張化剤，pH調節剤
	テイコプラニン点滴静注用400mg「明治」	Teicoplanin「MEIJI」	Meiji Seikaファルマ		静注用：注射	400mg1瓶	3,312.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2058	122279101	薬価収載2013.06.21				等張化剤，pH調節剤
	デシコビ配合錠HT	Descovy	日本たばこ産業	鳥居薬品	錠：内服	1錠	3,934.30円／錠	劇処	抗ウイルス化学療法剤	625	エムトリシタビン・テノホビル アラフェナミドフマル酸塩	emtricitabine・tenofovir alafenamide fumarate	6250111F2029	125225501	薬価収載2016.12.21	GSI／225 GSI-225	青		クロスカルメロースNa，セルロース，ステアリン酸Mg，ポリビニルアルコール（部分けん化物），青色2号，マクロゴール，酸化チタン，タルク
	デシコビ配合錠LT	Descovy	日本たばこ産業	鳥居薬品	錠：内服	1錠	2,748.20円／錠	劇処	抗ウイルス化学療法剤	625	エムトリシタビン・テノホビル アラフェナミドフマル酸塩	emtricitabine・tenofovir alafenamide fumarate	6250111F1022	125226201	薬価収載2016.12.21	GSI／210 GSI-210	灰		クロスカルメロースNa，セルロース，ステアリン酸Mg，ポリビニルアルコール（部分けん化物），酸化鉄，マクロゴール，酸化チタン，タルク
	テタガムP筋注シリンジ250	Tetagam P	CSLベーリング		キット：注射	250国際単位1mL1筒	3,627.00円／筒	特処	血液成分製剤	634	抗破傷風人免疫グロブリン	human anti-tetanus immunoglobulin（生）	6343415G1021	118420401	薬価収載2008.06.20				グリシン，塩化ナトリウム
	テタノセーラ筋注用250単位	Tetanothera	KMバイオロジクス	日本血液製剤機構	筋注用：注射	250国際単位1瓶	3,354.00円／瓶	特処	血液成分製剤	634	抗破傷風人免疫グロブリン	human anti-tetanus immunoglobulin（生）	6343408X1056	111542005，111542006	薬価収載2009.09.01				D-マンニトール，グリシン，塩化ナトリウム
	テタノブリンIH静注250単位	Tetanobulin	日本血液製剤機構		注射液：注射	250国際単位1瓶	3,899.00円／瓶	特処	血液成分製剤	634	ポリエチレングリコール処理抗破傷風人免疫グロブリン	polyethylene glycol treated human anti-tetanus immunoglobulin（生）	6343433A1035	111617503，111617504	薬価収載2009.09.01				D-ソルビトール，水酸化ナトリウム，塩酸
